team_a,coach_a,team_a_tendency,team_a_toss_wins_sample,team_a_receive_if_wins_toss_pct,team_a_projected_receive_opening_kick_pct,team_b,coach_b,team_b_tendency,team_b_toss_wins_sample,team_b_receive_if_wins_toss_pct,team_b_projected_receive_opening_kick_pct,projected_opening_receiver,edge_pct_points
Purdue,Barry Odom,Strong defer,5,0.0,0.0,LSU,Lane Kiffin,Strong take-ball,6,100.0,100.0,LSU,100.0
Purdue,Barry Odom,Strong defer,5,0.0,0.0,North Texas,Neal Brown,Strong take-ball,6,100.0,100.0,North Texas,100.0
Purdue,Barry Odom,Strong defer,5,0.0,7.2,Western Kentucky,Tyson Helton,Strong take-ball,7,85.7,92.8,Western Kentucky,85.6
Purdue,Barry Odom,Strong defer,5,0.0,8.3,Texas A&M,Mike Elko,Strong take-ball,6,83.3,91.7,Texas A&M,83.4
Purdue,Barry Odom,Strong defer,5,0.0,10.0,TCU,Sonny Dykes,Strong take-ball,5,80.0,90.0,TCU,80.0
Purdue,Barry Odom,Strong defer,5,0.0,12.5,Texas,Steve Sarkisian,Strong take-ball,8,75.0,87.5,Texas,75.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,80.5,South Carolina,Shane Beamer,Likely defer,10,30.0,19.6,SMU,60.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,75.5,Oregon,Dan Lanning,Likely defer,5,40.0,24.6,SMU,50.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,75.5,Western Michigan,Lance Taylor,Likely defer,5,40.0,24.6,SMU,50.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,76.7,Georgia State,Dell McGee,Likely defer,8,37.5,23.3,SMU,53.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,76.7,Miami-FL,Mario Cristobal,Likely defer,8,37.5,23.3,SMU,53.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,77.2,Missouri,Eli Drinkwitz,Likely defer,11,36.4,22.8,SMU,54.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,78.8,Clemson,Dabo Swinney,Likely defer,9,33.3,21.2,SMU,57.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,78.8,Iowa,Kirk Ferentz,Likely defer,9,33.3,21.2,SMU,57.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,78.8,Tennessee,Josh Heupel,Likely defer,6,33.3,21.2,SMU,57.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,81.2,Oklahoma State,Eric Morris,Likely defer,7,28.6,18.9,SMU,62.3
SMU,Rhett Lashlee,Strong take-ball,11,90.9,83.0,Maryland,Mike Locksley,Likely defer,8,25.0,17.1,SMU,65.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,83.0,UTEP,Scotty Walden,Likely defer,8,25.0,17.1,SMU,65.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,83.0,Vanderbilt,Clark Lea,Likely defer,8,25.0,17.1,SMU,65.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,84.3,Virginia Tech,James Franklin,Likely defer,9,22.2,15.6,SMU,68.7
SMU,Rhett Lashlee,Strong take-ball,11,90.9,64.2,Utah State,Bronco Mendenhall,Likely take-ball,8,62.5,35.8,SMU,28.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,62.1,USC,Lincoln Riley,Likely take-ball,9,66.7,37.9,SMU,24.2
SMU,Rhett Lashlee,Strong take-ball,11,90.9,62.1,East Carolina,Blake Harrell,Mixed,3,66.7,37.9,SMU,24.2
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Georgia,Kirby Smart,Mixed,10,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Georgia Tech,Brent Key,Mixed,8,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Pittsburgh,Pat Narduzzi,Mixed,8,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Texas Tech,Joey McGuire,Mixed,8,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Alabama,Kalen DeBoer,Mixed,6,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Arkansas,Ryan Silverfield,Mixed,4,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Oklahoma,Brent Venables,Mixed,4,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,74.0,Cincinnati,Scott Satterfield,Mixed,7,42.9,26.0,SMU,48.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,74.0,Middle Tennessee,Derek Mason,Mixed,7,42.9,26.0,SMU,48.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,74.0,Troy,Gerad Parker,Mixed,7,42.9,26.0,SMU,48.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,78.8,Arkansas State,Butch Jones,Mixed,3,33.3,21.2,SMU,57.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,78.8,Florida International,Willie Simmons,Mixed,3,33.3,21.2,SMU,57.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,78.8,Marshall,Tony Gibson,Mixed,3,33.3,21.2,SMU,57.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,83.0,Syracuse,Fran Brown,Mixed,4,25.0,17.1,SMU,65.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Indiana,Curt Cignetti,Mixed,4,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Kansas,Lance Leipold,Mixed,4,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Nebraska,Matt Rhule,Mixed,4,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,San Diego State,Sean Lewis,Mixed,4,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,UCLA,Bob Chesney,Mixed,4,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Iowa State,Jimmy Rogers,Mixed,3,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Kennesaw State,Jerry Mack,Mixed,3,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,45.5,Florida Atlantic,Zach Kittley,No/low sample,1,100.0,54.5,Florida Atlantic,9.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Bowling Green,Eddie George,No/low sample,2,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Coastal Carolina,Ryan Beard,No/low sample,2,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,Miami-OH,Chuck Martin,No/low sample,2,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,New Mexico,Jason Eck,No/low sample,2,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,70.5,North Carolina,Bill Belichick,No/low sample,2,50.0,29.6,SMU,40.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Buffalo,Pete Lembo,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Central Michigan,Matt Drinkall,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Jacksonville State,Charles Kelly,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Kent State,Mark Carney,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Northwestern,David Braun,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Rice,Scott Abell,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Tulsa,Tre Lamb,No/low sample,2,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Ball State,Mike Uremovich,No/low sample,1,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Delaware,Ryan Carty,No/low sample,1,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Massachusetts,Joe Harasymiak,No/low sample,1,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,45.5,Sam Houston,Phil Longo,No/low sample,1,0.0,4.5,SMU,41.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Appalachian State,Dowell Loggains,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,California,Tosh Lupoi,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Central Florida,Scott Frost,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Fresno State,Matt Entz,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Kansas State,Collin Klein,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Kentucky,Will Stein,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Michigan State,Pat Fitzgerald,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Minnesota,P. J. Fleck,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Missouri State,Casey Woods,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,North Dakota State,Tim Polasek,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Northern Illinois,Rob Harley (interim),No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Ohio,John Hauser,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Ole Miss,Pete Golding,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Oregon State,JaMarcus Shephard,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Sacramento State,Alonzo Carter,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,San Jose State,Ken Niumatalolo,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,South Florida,Brian Hartline,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Southern Miss,Blake Anderson,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Stanford,Tavita Pritchard,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Temple,K. C. Keeler,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Texas State,G. J. Kinne,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Toledo,Mike Jacobs,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,UAB,Alex Mortensen,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,UNLV,Dan Mullen,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Utah,Morgan Scalley,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,,Washington State,Kirby Moore,No/low sample,0,,,No clear lean,
SMU,Rhett Lashlee,Strong take-ball,11,90.9,85.5,Georgia Southern,Clay Helton,Strong defer,10,20.0,14.6,SMU,70.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,86.3,Florida,Jon Sumrall,Strong defer,11,18.2,13.6,SMU,72.7
SMU,Rhett Lashlee,Strong take-ball,11,90.9,86.3,Wisconsin,Luke Fickell,Strong defer,11,18.2,13.6,SMU,72.7
SMU,Rhett Lashlee,Strong take-ball,11,90.9,86.3,West Virginia,Rich Rodriguez,Strong defer,11,0.0,4.5,SMU,81.8
SMU,Rhett Lashlee,Strong take-ball,11,90.9,85.5,Notre Dame,Marcus Freeman,Strong defer,5,20.0,14.6,SMU,70.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,85.5,Tulane,Will Hall,Strong defer,5,20.0,14.6,SMU,70.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,85.5,Wake Forest,Jake Dickert,Strong defer,5,20.0,14.6,SMU,70.9
SMU,Rhett Lashlee,Strong take-ball,11,90.9,87.1,BYU,Kalani Sitake,Strong defer,6,16.7,12.9,SMU,74.2
SMU,Rhett Lashlee,Strong take-ball,11,90.9,87.1,Louisville,Jeff Brohm,Strong defer,6,16.7,12.9,SMU,74.2
SMU,Rhett Lashlee,Strong take-ball,11,90.9,87.1,Ohio State,Ryan Day,Strong defer,6,16.7,12.9,SMU,74.2
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,Akron,Joe Moorhead,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,Auburn,Alex Golesh,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,Florida State,Mike Norvell,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,James Madison,Billy Napier,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,Michigan,Kyle Whittingham,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,NC State,Dave Doeren,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,88.3,New Mexico State,Tony Sanchez,Strong defer,7,14.3,11.7,SMU,76.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.2,Arizona,Brent Brennan,Strong defer,8,12.5,10.8,SMU,78.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.2,Duke,Manny Diaz,Strong defer,8,12.5,10.8,SMU,78.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.2,Illinois,Bret Bielema,Strong defer,8,12.5,10.8,SMU,78.4
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.9,Arizona State,Kenny Dillingham,Strong defer,9,11.1,10.1,SMU,79.8
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.9,Boise State,Spencer Danielson,Strong defer,9,11.1,10.1,SMU,79.8
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.9,Louisiana,Michael Desormeaux,Strong defer,9,11.1,10.1,SMU,79.8
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.9,Navy,Brian Newberry,Strong defer,9,11.1,10.1,SMU,79.8
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Houston,Willie Fritz,Strong defer,9,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Louisiana Tech,Sonny Cumbie,Strong defer,9,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Nevada,Jeff Choate,Strong defer,9,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,South Alabama,Major Applewhite,Strong defer,9,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Army,Jeff Monken,Strong defer,8,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Baylor,Dave Aranda,Strong defer,8,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Charlotte,Tim Albin,Strong defer,8,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Colorado State,Jim Mora,Strong defer,8,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,89.2,Connecticut,Jason Candle,Strong defer,8,0.0,4.5,SMU,84.7
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Colorado,Deion Sanders,Strong defer,7,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,UL-Monroe,Bryant Vincent,Strong defer,7,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,UTSA,Jeff Traylor,Strong defer,7,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Washington,Jedd Fisch,Strong defer,7,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Eastern Michigan,Chris Creighton,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Hawaii,Timmy Chang,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Liberty,Jamey Chadwell,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Memphis,Charles Huff,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Penn State,Matt Campbell,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Rutgers,Greg Schiano,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Virginia,Tony Elliott,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Wyoming,Jay Sawvel,Strong defer,6,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Air Force,Troy Calhoun,Strong defer,5,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Boston College,Bill O'Brien,Strong defer,5,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Old Dominion,Ricky Rahne,Strong defer,5,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,95.5,Purdue,Barry Odom,Strong defer,5,0.0,4.5,SMU,91.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,45.5,Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,54.5,Mississippi State,9.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,45.5,LSU,Lane Kiffin,Strong take-ball,6,100.0,54.5,LSU,9.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,45.5,North Texas,Neal Brown,Strong take-ball,6,100.0,54.5,North Texas,9.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,52.6,Western Kentucky,Tyson Helton,Strong take-ball,7,85.7,47.4,SMU,5.2
SMU,Rhett Lashlee,Strong take-ball,11,90.9,53.8,Texas A&M,Mike Elko,Strong take-ball,6,83.3,46.2,SMU,7.6
SMU,Rhett Lashlee,Strong take-ball,11,90.9,55.5,TCU,Sonny Dykes,Strong take-ball,5,80.0,44.5,SMU,11.0
SMU,Rhett Lashlee,Strong take-ball,11,90.9,58.0,Texas,Steve Sarkisian,Strong take-ball,8,75.0,42.0,SMU,16.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,85.0,South Carolina,Shane Beamer,Likely defer,10,30.0,15.0,Mississippi State,70.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,80.0,Oregon,Dan Lanning,Likely defer,5,40.0,20.0,Mississippi State,60.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,80.0,Western Michigan,Lance Taylor,Likely defer,5,40.0,20.0,Mississippi State,60.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,81.2,Georgia State,Dell McGee,Likely defer,8,37.5,18.8,Mississippi State,62.4
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,81.2,Miami-FL,Mario Cristobal,Likely defer,8,37.5,18.8,Mississippi State,62.4
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,81.8,Missouri,Eli Drinkwitz,Likely defer,11,36.4,18.2,Mississippi State,63.6
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,83.3,Clemson,Dabo Swinney,Likely defer,9,33.3,16.6,Mississippi State,66.7
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,83.3,Iowa,Kirk Ferentz,Likely defer,9,33.3,16.6,Mississippi State,66.7
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,83.3,Tennessee,Josh Heupel,Likely defer,6,33.3,16.6,Mississippi State,66.7
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,85.7,Oklahoma State,Eric Morris,Likely defer,7,28.6,14.3,Mississippi State,71.4
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,87.5,Maryland,Mike Locksley,Likely defer,8,25.0,12.5,Mississippi State,75.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,87.5,UTEP,Scotty Walden,Likely defer,8,25.0,12.5,Mississippi State,75.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,87.5,Vanderbilt,Clark Lea,Likely defer,8,25.0,12.5,Mississippi State,75.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,88.9,Virginia Tech,James Franklin,Likely defer,9,22.2,11.1,Mississippi State,77.8
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,68.8,Utah State,Bronco Mendenhall,Likely take-ball,8,62.5,31.2,Mississippi State,37.6
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,66.7,USC,Lincoln Riley,Likely take-ball,9,66.7,33.4,Mississippi State,33.3
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,66.7,East Carolina,Blake Harrell,Mixed,3,66.7,33.4,Mississippi State,33.3
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Georgia,Kirby Smart,Mixed,10,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Georgia Tech,Brent Key,Mixed,8,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Pittsburgh,Pat Narduzzi,Mixed,8,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Texas Tech,Joey McGuire,Mixed,8,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Alabama,Kalen DeBoer,Mixed,6,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Arkansas,Ryan Silverfield,Mixed,4,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Oklahoma,Brent Venables,Mixed,4,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,78.5,Cincinnati,Scott Satterfield,Mixed,7,42.9,21.4,Mississippi State,57.1
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,78.5,Middle Tennessee,Derek Mason,Mixed,7,42.9,21.4,Mississippi State,57.1
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,78.5,Troy,Gerad Parker,Mixed,7,42.9,21.4,Mississippi State,57.1
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,83.3,Arkansas State,Butch Jones,Mixed,3,33.3,16.6,Mississippi State,66.7
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,83.3,Florida International,Willie Simmons,Mixed,3,33.3,16.6,Mississippi State,66.7
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,83.3,Marshall,Tony Gibson,Mixed,3,33.3,16.6,Mississippi State,66.7
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,87.5,Syracuse,Fran Brown,Mixed,4,25.0,12.5,Mississippi State,75.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Indiana,Curt Cignetti,Mixed,4,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Kansas,Lance Leipold,Mixed,4,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Nebraska,Matt Rhule,Mixed,4,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,San Diego State,Sean Lewis,Mixed,4,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,UCLA,Bob Chesney,Mixed,4,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Iowa State,Jimmy Rogers,Mixed,3,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Kennesaw State,Jerry Mack,Mixed,3,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,50.0,Florida Atlantic,Zach Kittley,No/low sample,1,100.0,50.0,No clear lean,0.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Bowling Green,Eddie George,No/low sample,2,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Coastal Carolina,Ryan Beard,No/low sample,2,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,Miami-OH,Chuck Martin,No/low sample,2,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,New Mexico,Jason Eck,No/low sample,2,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,75.0,North Carolina,Bill Belichick,No/low sample,2,50.0,25.0,Mississippi State,50.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Buffalo,Pete Lembo,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Central Michigan,Matt Drinkall,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Jacksonville State,Charles Kelly,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Kent State,Mark Carney,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Northwestern,David Braun,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Rice,Scott Abell,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Tulsa,Tre Lamb,No/low sample,2,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Ball State,Mike Uremovich,No/low sample,1,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Delaware,Ryan Carty,No/low sample,1,0.0,0.0,Mississippi State,100.0
Mississippi State,Jeff Lebby,Strong take-ball,8,100.0,100.0,Massachusetts,Joe Harasymiak,No/low sample,1,0.0,0.0,Mississippi State,100.0
