snapshot_date,season,team,conference,book,win_total,over_odds,under_odds,source_url,notes
2026-06-15,2026,Arkansas,,DraftKings,2.5,130.0,-156.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Arkansas,,DraftKings,4.5,130.0,-166.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,Arkansas,,FanDuel,4.5,140.0,-172.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439129; over_selection=96283343; under_selection=96283342
2026-06-15,2026,Auburn,,BetMGM,6.5,-120.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Auburn,Southeastern,Caesars,6.5,-120.0,-110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ecc9d66315cfa023a368e2bb1e432567; over_updated=2026-06-15 11:53:53; under_updated=2026-06-15 11:53:53
2026-06-15,2026,Auburn,,DraftKings,3.5,-156.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Auburn,,DraftKings,6.5,-115.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,Auburn,,FanDuel,6.5,-110.0,-110.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439224; over_selection=96283346; under_selection=96283347
2026-06-15,2026,BYU,,BetMGM,8.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,BYU,Big 12,Caesars,8.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=8d974c7765e1bcfaaa40d1e3a0c20093; over_updated=2026-06-15 11:53:54; under_updated=2026-06-15 11:53:54
2026-06-15,2026,BYU,,DraftKings,6.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,BYU,,DraftKings,8.5,-125.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,BYU,,FanDuel,8.5,-122.0,100.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439239; over_selection=96283349; under_selection=96283348
2026-06-15,2026,Baylor,,BetMGM,6.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Baylor,Big 12,Caesars,6.5,130.0,-160.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=291c5b2729328246c0aaeb397590f1cf; over_updated=2026-06-15 11:53:55; under_updated=2026-06-15 11:53:55
2026-06-15,2026,Baylor,,DraftKings,3.5,-160.0,134.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Baylor,,DraftKings,5.5,-166.0,134.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,Baylor,,FanDuel,6.5,144.0,-178.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439352; over_selection=96283353; under_selection=96283352
2026-06-15,2026,Boston College,,BetMGM,3.5,120.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Boston College,Atlantic Coast,Caesars,3.5,-105.0,-125.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=2a13ed374ba1e8f3b1ed4d6df93b7941; over_updated=2026-06-15 11:53:53; under_updated=2026-06-15 11:53:53
2026-06-15,2026,Boston College,,DraftKings,1.5,-200.0,164.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Boston College,,DraftKings,3.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK TN DK; best_under=DK TN DK
2026-06-15,2026,Boston College,,FanDuel,3.5,116.0,-142.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439378; over_selection=96283355; under_selection=96283354
2026-06-15,2026,California,,BetMGM,6.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,California,Atlantic Coast,Caesars,6.5,-110.0,-120.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=8c8335166e25378362f9c46595201ef6; over_updated=2026-06-15 11:53:53; under_updated=2026-06-15 11:53:53
2026-06-15,2026,California,,DraftKings,4.5,115.0,-136.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,California,,DraftKings,6.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK TN DK; best_under=DK TN DK
2026-06-15,2026,California,,FanDuel,6.5,112.0,-138.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439421; over_selection=96321691; under_selection=96321692
2026-06-15,2026,Central Florida,,BetMGM,5.5,-170.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Central Florida,Big 12,Caesars,5.5,-160.0,120.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=7af263fc0b2e1dce8ec505970cb7d3ed; over_updated=2026-06-15 11:53:55; under_updated=2026-06-15 11:53:55
2026-06-15,2026,Central Florida,,DraftKings,3.5,-115.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Central Florida,,DraftKings,5.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Central Florida,,FanDuel,5.5,-164.0,134.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441059; over_selection=96283541; under_selection=96283540
2026-06-15,2026,Cincinnati,,BetMGM,5.5,115.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Cincinnati,Big 12,Caesars,5.5,110.0,-140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=3fb149c4997f7d3935f381857288b0b9; over_updated=2026-06-15 11:53:53; under_updated=2026-06-15 11:53:53
2026-06-15,2026,Cincinnati,,DraftKings,3.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Cincinnati,,DraftKings,5.5,125.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Cincinnati,,FanDuel,5.5,122.0,-150.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439520; over_selection=96283360; under_selection=96283361
2026-06-15,2026,Clemson,,BetMGM,7.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Clemson,Atlantic Coast,Caesars,7.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=a73d64ae0db94b620f0b8c424b3d17e6; over_updated=2026-06-15 11:53:56; under_updated=2026-06-15 11:53:56
2026-06-15,2026,Clemson,,DraftKings,5.5,134.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Clemson,,DraftKings,7.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Clemson,,FanDuel,7.5,-130.0,106.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439542; over_selection=96283363; under_selection=96283362
2026-06-15,2026,Colorado,,BetMGM,4.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Colorado,Big 12,Caesars,4.5,110.0,-140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=d74cedc6a7a5f64846fc5498cc4dc76c; over_updated=2026-06-15 11:53:52; under_updated=2026-06-15 11:53:52
2026-06-15,2026,Colorado,,DraftKings,2.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Colorado,,DraftKings,4.5,125.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Colorado,,FanDuel,4.5,138.0,-170.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439562; over_selection=96283364; under_selection=96283365
2026-06-15,2026,Florida,,BetMGM,7.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Florida,Southeastern,Caesars,7.5,100.0,-130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=e3c696177a6670c740fa1a5ee486c750; over_updated=2026-06-15 11:53:55; under_updated=2026-06-15 11:53:55
2026-06-15,2026,Florida,,DraftKings,4.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Florida,,DraftKings,7.5,130.0,-156.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK TN DK; best_under=DK TN DK
2026-06-15,2026,Florida,,FanDuel,7.5,114.0,-140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439594; over_selection=96322246; under_selection=96322245
2026-06-15,2026,Florida State,,BetMGM,6.5,135.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Florida State,Atlantic Coast,Caesars,6.5,145.0,-190.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=60db0abf6dd1af87e85a6d6371ddb6e7; over_updated=2026-06-15 11:53:56; under_updated=2026-06-15 11:53:56
2026-06-15,2026,Florida State,,DraftKings,3.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Florida State,,DraftKings,6.5,134.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Florida State,,FanDuel,6.5,138.0,-170.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439641; over_selection=96283377; under_selection=96283376
2026-06-15,2026,GA Tech,,BetMGM,6.5,105.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,GA Tech,,DraftKings,4.5,134.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,GA Tech,,DraftKings,6.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK TN DK; best_under=DK TN DK
2026-06-15,2026,Georgia,,BetMGM,9.5,-190.0,145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Georgia,Southeastern,Caesars,9.5,-180.0,140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=f3036c5dbf6080da7160fdfba40d9201; over_updated=2026-06-15 11:53:52; under_updated=2026-06-15 11:53:52
2026-06-15,2026,Georgia,,DraftKings,6.5,-186.0,154.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Georgia,,DraftKings,9.5,-180.0,150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,Georgia,,FanDuel,9.5,-176.0,142.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439664; over_selection=96283381; under_selection=96283380
2026-06-15,2026,Georgia Tech,Atlantic Coast,Caesars,6.5,110.0,-140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=3dc4a86e54660d4d3c43c277fbc1180d; over_updated=2026-06-15 11:53:56; under_updated=2026-06-15 11:53:56
2026-06-15,2026,Georgia Tech,,FanDuel,6.5,110.0,-134.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439700; over_selection=96283383; under_selection=96283382
2026-06-15,2026,Houston,,BetMGM,7.5,-165.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Houston,Big 12,Caesars,7.5,-170.0,135.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=37be16f04f2cc833e23200b7dfdef5d2; over_updated=2026-06-15 11:53:53; under_updated=2026-06-15 11:53:53
2026-06-15,2026,Houston,,DraftKings,5.5,115.0,-136.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Houston,,DraftKings,8.5,130.0,-156.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Houston,,FanDuel,7.5,-158.0,128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441986; over_selection=96283630; under_selection=96283629
2026-06-15,2026,Illinois,,BetMGM,7.5,125.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Illinois,Big Ten,Caesars,7.5,120.0,-160.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4a21a92f96aab424233696436a197f5a; over_updated=2026-06-15 11:53:52; under_updated=2026-06-15 11:53:52
2026-06-15,2026,Illinois,,DraftKings,4.5,-105.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Illinois,,DraftKings,7.5,134.0,-160.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,Illinois,,FanDuel,7.5,146.0,-180.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441991; over_selection=96283632; under_selection=96283631
2026-06-15,2026,Indiana,,BetMGM,10.5,-105.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Indiana,Big Ten,Caesars,10.5,130.0,-160.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ed94139367ebbc8a348baf47744285d7; over_updated=2026-06-15 11:53:52; under_updated=2026-06-15 11:53:52
2026-06-15,2026,Indiana,,DraftKings,7.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Indiana,,DraftKings,10.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Indiana,,FanDuel,10.5,-120.0,100.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439733; over_selection=96283387; under_selection=96283386
2026-06-15,2026,Iowa,,BetMGM,7.5,-145.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Iowa,Big Ten,Caesars,7.5,-140.0,110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ef51b8eda91c4153865afd2f80562db0; over_updated=2026-06-15 11:53:52; under_updated=2026-06-15 11:53:52
2026-06-15,2026,Iowa,,DraftKings,4.5,-140.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Iowa,,DraftKings,7.5,-115.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK PA DK; best_under=DK PA DK
2026-06-15,2026,Iowa,,FanDuel,7.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439754; over_selection=96283389; under_selection=96283388
2026-06-15,2026,Iowa State,,BetMGM,5.5,115.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Iowa State,Big 12,Caesars,5.5,110.0,-140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=005e877d9abf56105f77ec4b1f4eb0dd; over_updated=2026-06-15 11:53:54; under_updated=2026-06-15 11:53:54
2026-06-15,2026,Iowa State,,DraftKings,3.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Iowa State,,DraftKings,5.5,115.0,-136.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK KS DK; best_under=DK KS DK
2026-06-15,2026,Iowa State,,FanDuel,5.5,118.0,-144.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439767; over_selection=96283390; under_selection=96283391
2026-06-15,2026,Kansas,,BetMGM,5.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-15,2026,Kansas,Big 12,Caesars,5.5,-150.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=811fe6c7a113f02b35223e0d130700ee; over_updated=2026-06-15 11:53:53; under_updated=2026-06-15 11:53:53
2026-06-15,2026,Kansas,,DraftKings,3.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-15,2026,Kansas,,DraftKings,6.5,130.0,-156.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK TN DK; best_under=DK TN DK
2026-06-15,2026,Kansas,,FanDuel,5.5,-162.0,132.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439867; over_selection=96283403; under_selection=96283404
2026-06-15,2026,Kansas State,Big 12,Caesars,7.5,-175.0,135.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ceb9e93d4c6fd38a488c14cc9f5b279b; over_updated=2026-06-15 11:53:55; under_updated=2026-06-15 11:53:55
2026-06-15,2026,Kansas State,,FanDuel,8.5,-106.0,-114.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439869; over_selection=98196980; under_selection=98196981
