model_id,threshold,week_scope,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,3.5,W1,69,32-37-0,32,37,0,0.463768115942029,-0.11271675032581976,1.2246376811594204,0.5,0.6086956521739131,0.6086956521739131,0.711864406779661,,13.36003623188406,16.69352988273158,-2.290760869565218,4.962427536231884,4.09
spread_4src_25_25_25_25_v1,3.5,W2,118,64-52-2,64,52,2,0.5517241379310345,0.05323158202153493,1.6864406779661016,1.0,0.6271186440677966,0.6271186440677966,0.7708333333333334,,11.886292372881353,15.453542503271661,-0.5220550847457627,5.270699152542373,4.6025
spread_4src_25_25_25_25_v1,3.5,W0-2,187,96-89-2,96,89,2,0.518918918918919,-0.008000690341927531,1.5160427807486632,1.0,0.6203208556149733,0.6203208556149733,0.7483870967741936,,12.430080213903741,15.922323986666132,-1.1746791443850269,5.156951871657753,4.355
spread_4src_25_25_25_25_v1,3.5,W0-4,417,219-192-6,219,192,6,0.5328467153284672,0.02296192320321146,1.8213429256594724,1.0,0.6474820143884892,0.6474820143884892,0.7648725212464589,,12.192212230215828,15.343812339614603,-0.4710371702637888,5.219358513189448,4.4
spread_4src_25_25_25_25_v1,3.5,W5+,981,525-449-7,525,449,7,0.5390143737166324,0.03578693644561797,1.8776758409785932,1.0,0.6391437308868502,0.6391437308868502,0.7674418604651163,,12.642502548419982,15.83184559242495,0.750565749235474,5.016952089704383,4.2525
spread_4src_25_25_25_25_v1,4.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,4.0,W1,51,24-27-0,24,27,0,0.47058823529411764,-0.09990437283424837,1.3823529411764706,0.5,0.5294117647058824,0.5294117647058824,0.6923076923076923,,13.212990196078431,16.71100784545278,-4.2001470588235295,5.681421568627451,4.585
spread_4src_25_25_25_25_v1,4.0,W2,104,56-46-2,56,46,2,0.5490196078431373,0.04536696893993143,1.9278846153846154,1.5,0.6634615384615384,0.6634615384615384,0.7931034482758621,,12.365961538461537,16.049924031541995,-0.639375,5.6590384615384615,5.01375
spread_4src_25_25_25_25_v1,4.0,W0-2,155,80-73-2,80,73,2,0.5228758169934641,-0.0024319886760890068,1.7483870967741935,1.0,0.6193548387096774,0.6193548387096774,0.7619047619047619,,12.64466129032258,16.270407202162875,-1.8109838709677422,5.666403225806452,4.945
spread_4src_25_25_25_25_v1,4.0,W0-4,342,183-154-5,183,154,5,0.543026706231454,0.042307945190956785,2.0935672514619883,1.0,0.6403508771929824,0.6403508771929824,0.8021978021978022,,12.470738304093569,15.720164375754187,-0.8971418128654972,5.759524853801168,4.9399999999999995
spread_4src_25_25_25_25_v1,4.0,W5+,757,422-328-7,422,328,7,0.5626666666666666,0.08168642131586192,2.0799207397622195,1.0,0.6261558784676354,0.6261558784676354,0.7745098039215687,,12.468966314398942,15.722472683508965,0.7501948480845443,5.600023117569354,4.8025
spread_4src_25_25_25_25_v1,4.5,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,4.5,W1,38,19-19-0,19,19,0,0.5,-0.04615248986763265,1.5921052631578947,0.5,0.6052631578947368,0.6052631578947368,0.7419354838709677,,13.294013157894737,17.173911015618092,-5.290592105263159,6.416776315789474,5.328749999999999
spread_4src_25_25_25_25_v1,4.5,W2,82,42-38-2,42,38,2,0.525,0.001948038894214192,2.097560975609756,1.5,0.6463414634146342,0.6463414634146342,0.803030303030303,,13.379664634146337,17.262183742974685,-1.867591463414634,6.135274390243902,5.547499999999999
spread_4src_25_25_25_25_v1,4.5,W0-2,120,61-57-2,61,57,2,0.5169491525423728,-0.013283795213703983,1.9375,1.0,0.6333333333333333,0.6333333333333333,0.7835051546391752,,13.352541666666665,17.234279630289166,-2.9515416666666665,6.2244166666666665,5.50875
spread_4src_25_25_25_25_v1,4.5,W0-4,263,143-116-4,143,116,4,0.5521235521235521,0.06143263626054136,2.461977186311787,1.5,0.6615969581749049,0.6615969581749049,0.8246445497630331,,13.152338403041826,16.60583973796694,-1.3904182509505705,6.350019011406844,5.3725
spread_4src_25_25_25_25_v1,4.5,W5+,605,341-256-8,341,256,8,0.5711892797319933,0.10014360207116328,2.466115702479339,1.0,0.6528925619834711,0.6528925619834711,0.8077709611451943,,12.38207438016529,15.533905454103445,0.6690743801652894,6.196239669421487,5.29
spread_4src_25_25_25_25_v1,5.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,5.0,W1,31,16-15-0,16,15,0,0.5161290322580645,-0.012303760981229138,1.8064516129032258,0.5,0.5483870967741935,0.5483870967741935,0.7083333333333334,,12.841129032258065,16.492242140062448,-6.396612903225806,6.943225806451612,5.8075
spread_4src_25_25_25_25_v1,5.0,W2,63,34-27-2,34,27,2,0.5573770491803278,0.061301792268702304,2.373015873015873,2.0,0.6507936507936508,0.6507936507936508,0.7884615384615384,,13.693650793650795,18.04785922537761,-1.9488888888888882,6.649682539682539,5.955
