model_id,threshold,origin_checkpoint,later_checkpoint,n,avg_origin_edge,mean_remaining_edge,remaining_edge_pct,edge_persistence_pct,positive_edge_persistence_pct,same_side_persistence_pct,reversal_pct,strengthened_pct,avg_clv,roi
spread_4src_25_25_25_25_v1,0.5,SUN_2PM_ET,TUE_2PM_ET,674,2.4845956973293766,2.0647143916913944,0.876943970506486,0.8204747774480712,0.887240356083086,0.8486646884272997,0.11275964391691394,0.3827893175074184,0.8026706231454006,-0.026179579460589956
spread_4src_25_25_25_25_v1,0.5,SUN_2PM_ET,WED_2PM_ET,671,2.4869225037257823,2.031631892697466,0.8727559787491677,0.8047690014903129,0.8628912071535022,0.8330849478390462,0.13710879284649777,0.37853949329359166,0.8062593144560357,-0.030361116667228558
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,CLOSE,1176,2.5340795068027213,1.7309332482993196,0.6204738804622554,0.7210884353741497,0.8061224489795918,0.8061224489795918,0.19387755102040816,0.30952380952380953,0.8031462585034014,-0.045648854862453486
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,FRI_2PM_ET,733,2.4058219645293315,2.102274897680764,0.8882227588079769,0.7858117326057299,0.859481582537517,0.8185538881309686,0.14051841746248295,0.4147339699863574,0.6841746248294679,-0.0317762389056418
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,MON_3PM_ET,1176,2.5340795068027213,2.2092495748299323,0.9091367994630757,0.8545918367346939,0.9209183673469388,0.8826530612244898,0.07908163265306123,0.38010204081632654,0.8031462585034014,-0.045648854862453486
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,MON_9AM_ET,1176,2.5340795068027213,2.326596513605442,0.9523584068933656,0.9005102040816326,0.9566326530612245,0.9200680272108843,0.04336734693877551,0.38945578231292516,0.8031462585034014,-0.045648854862453486
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,SUN_9PM_ET,1175,2.535285106382979,2.29315744680851,0.9130862306967407,0.8987234042553192,0.963404255319149,0.9429787234042554,0.03659574468085106,0.3446808510638298,0.8068085106382978,-0.044836641121910895
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,THU_2PM_ET,1151,2.5346785403996526,2.1028801042571676,0.8610282158199186,0.8105994787141616,0.8827106863596872,0.8357949609035621,0.11728931364031277,0.38748913987836664,0.8092962641181581,-0.044850534192860926
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,TUE_2PM_ET,1176,2.5340795068027213,2.1386713435374154,0.8724396684202235,0.8333333333333334,0.8903061224489796,0.8605442176870748,0.1096938775510204,0.3792517006802721,0.8031462585034014,-0.045648854862453486
spread_4src_25_25_25_25_v1,0.5,SUN_4PM_ET,WED_2PM_ET,1162,2.5281540447504303,2.111200516351119,0.8649446178582969,0.8253012048192772,0.8855421686746988,0.8493975903614458,0.1144578313253012,0.3812392426850258,0.8102409638554217,-0.042351354644979425
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,CLOSE,704,2.436118607954546,1.704584517045454,0.7131583458567796,0.7045454545454546,0.78125,0.78125,0.21875,0.3352272727272727,0.7315340909090909,0.011319257872191549
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,FRI_2PM_ET,676,2.4284430473372782,2.747969674556213,1.3375085550106853,0.834319526627219,0.893491124260355,0.7928994082840237,0.10650887573964497,0.4985207100591716,0.7477810650887574,0.005098679184420251
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,MON_3PM_ET,704,2.436118607954546,2.5192151988636367,1.1655790948411555,0.8451704545454546,0.9076704545454546,0.84375,0.09232954545454546,0.4275568181818182,0.7315340909090909,0.011319257872191549
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,MON_9AM_ET,703,2.4352418207681366,2.534103840682788,1.1701274042261856,0.8662873399715505,0.9231863442389758,0.8549075391180654,0.07681365576102418,0.42816500711237554,0.7318634423897582,0.010042200046844873
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,SUN_12PM_ET,704,2.436118607954546,2.6804367897727275,1.180215188219545,0.9360795454545454,0.9730113636363636,0.9303977272727273,0.026988636363636364,0.3963068181818182,0.7315340909090909,0.011319257872191549
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,SUN_2PM_ET,704,2.436118607954546,2.288391335227273,1.0174285890964672,0.9147727272727273,0.953125,0.9289772727272727,0.046875,0.3877840909090909,0.7315340909090909,0.011319257872191549
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,SUN_4PM_ET,703,2.4352418207681366,2.6272759601706968,1.2111528737607218,0.8975817923186344,0.9445234708392604,0.883357041251778,0.05547652916073969,0.43243243243243246,0.7318634423897582,0.010042200046844873
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,SUN_9PM_ET,703,2.4352418207681366,2.093136557610242,0.9287582163230791,0.8648648648648649,0.918918918918919,0.903271692745377,0.08108108108108109,0.3613086770981508,0.7318634423897582,0.010042200046844873
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,THU_2PM_ET,687,2.4378711790393015,2.7289919941775835,1.3131886842779565,0.8457059679767104,0.9024745269286754,0.8136826783114993,0.0975254730713246,0.4847161572052402,0.7336244541484717,0.005886527763947056
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,TUE_2PM_ET,704,2.436118607954546,2.4957776988636367,1.1760909089801217,0.8267045454545454,0.8849431818181818,0.8224431818181818,0.11505681818181818,0.4275568181818182,0.7315340909090909,0.011319257872191549
spread_4src_25_25_25_25_v1,0.5,SUN_9AM_ET,WED_2PM_ET,694,2.450540345821326,2.548523054755043,1.1993411849499664,0.8141210374639769,0.8832853025936599,0.8198847262247838,0.11671469740634005,0.4452449567723343,0.734149855907781,0.014945129102822516
spread_4src_25_25_25_25_v1,0.5,SUN_9PM_ET,CLOSE,270,2.0928518518518517,1.691,0.7455307506981073,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.37037037037037035,0.40185185185185185,-0.03858231658092778
spread_4src_25_25_25_25_v1,0.5,SUN_9PM_ET,FRI_2PM_ET,146,2.042431506849315,1.9396917808219178,0.9564044573155741,0.8082191780821918,0.8493150684931506,0.815068493150685,0.1506849315068493,0.4931506849315068,0.4486301369863014,-0.07674666667834208
spread_4src_25_25_25_25_v1,0.5,SUN_9PM_ET,MON_3PM_ET,269,2.0952416356877324,2.0115985130111524,0.9418065140169493,0.895910780669145,0.9591078066914498,0.9219330855018587,0.040892193308550186,0.4200743494423792,0.40892193308550184,-0.042105265375246864
spread_4src_25_25_25_25_v1,0.5,SUN_9PM_ET,MON_9AM_ET,269,2.0952416356877324,2.1417100371747213,1.0285268991303342,0.966542750929368,0.9925650557620818,0.9814126394052045,0.007434944237918215,0.49070631970260226,0.40892193308550184,-0.042105265375246864
