season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold,game_id_key,market_opening_home_spread,market_closing_home_spread,market_season,market_week,market_home_team,market_home_key,market_away_team,market_away_key,team_key,opponent_key,team_is_home_market,team_is_away_market,market_team_identity_valid,team_opening_spread,team_closing_spread,team_clv,market_joined,team_conference,opponent_conference,team_tier,opponent_tier,matchup_class
2023,4,2023-09-23T20:00:00.000Z,401520269,Tennessee,UTSA,home,Favorite,-23.333333333333332,favorite_22plus,7.666666666666668,W,63.0,57.0,69.0,52.0,56.0,48.0,11.0,9.0,13.0,,,,,,,overall_gap,gap_10+,401520269,,-24.0,2023,4,Tennessee,tennessee,UTSA,utsa,tennessee,utsa,True,False,True,,-24.0,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T20:00:00.000Z,401531423,Rice,South Florida,away,Favorite,-2.5,favorite_1_to_7,-15.5,L,73.0,72.0,74.0,56.0,46.0,67.0,17.0,5.0,28.0,,,,,,,overall_gap,gap_10+,401531423,,2.5,2023,4,South Florida,south florida,Rice,rice,rice,south florida,False,True,True,,-2.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T21:00:00.000Z,401531876,South Alabama,Central Michigan,home,Favorite,-16.166666666666668,favorite_15_to_21,-20.166666666666668,L,77.0,71.0,82.0,66.0,51.0,80.0,11.0,-9.0,31.0,,,,,,,overall_gap,gap_10+,401531876,,-16.5,2023,4,South Alabama,south alabama,Central Michigan,central michigan,south alabama,central michigan,True,False,True,,-16.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T22:30:00.000Z,401525508,Georgia Tech,Wake Forest,away,Underdog,3.6666666666666665,underdog_1_to_7,17.666666666666668,W,67.0,69.0,66.0,52.0,46.0,59.0,15.0,10.0,20.0,,,,,,,overall_gap,gap_10+,401525508,,-3.5,2023,4,Wake Forest,wake forest,Georgia Tech,georgia tech,georgia tech,wake forest,False,True,True,,3.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,away,Favorite,-12.833333333333334,favorite_8_to_14,-11.833333333333334,L,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0,,,,,,,overall_gap,gap_10+,401524016,,13.0,2023,4,Stanford,stanford,Arizona,arizona,arizona,stanford,False,True,True,,-13.0,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:00:00.000Z,401520254,Sam Houston,Houston,away,Underdog,11.5,underdog_8_to_14,-19.5,L,71.0,68.0,75.0,60.0,77.0,43.0,11.0,25.0,-2.0,,,,,,,overall_gap,gap_10+,401520254,,-11.5,2023,4,Houston,houston,Sam Houston,sam houston,sam houston,houston,False,True,True,,11.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,home,Favorite,-17.666666666666668,favorite_15_to_21,-14.666666666666668,L,71.0,81.0,60.0,54.0,58.0,51.0,17.0,30.0,2.0,,,,,,,overall_gap,gap_10+,401520258,,-17.5,2023,4,LSU,lsu,Arkansas,arkansas,lsu,arkansas,True,False,True,,-17.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:30:00.000Z,401520259,Missouri,Memphis,home,Favorite,-6.5,favorite_1_to_7,0.5,W,78.0,77.0,80.0,63.0,67.0,59.0,15.0,18.0,13.0,,,,,,,overall_gap,gap_10+,401520259,,-6.5,2023,4,Missouri,missouri,Memphis,memphis,missouri,memphis,True,False,True,,-6.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,home,Favorite,-40.833333333333336,favorite_22plus,-12.833333333333336,L,61.0,52.0,70.0,39.0,36.0,42.0,22.0,10.0,34.0,,,,,,,overall_gap,gap_10+,401520252,,-40.0,2023,4,Georgia,georgia,UAB,uab,georgia,uab,True,False,True,,-40.0,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:30:00.000Z,401531875,Louisiana,Buffalo,home,Favorite,-10.333333333333334,favorite_8_to_14,-3.333333333333334,L,66.0,78.0,54.0,53.0,57.0,49.0,13.0,29.0,-3.0,,,,,,,overall_gap,gap_10+,401531875,,-10.5,2023,4,Louisiana,louisiana,Buffalo,buffalo,louisiana,buffalo,True,False,True,,-10.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-23T23:30:00.000Z,401525844,Texas,Baylor,away,Favorite,-16.5,favorite_15_to_21,15.5,W,74.0,85.0,63.0,55.0,60.0,51.0,19.0,34.0,3.0,,,,,,,overall_gap,gap_10+,401525844,,17.5,2023,4,Baylor,baylor,Texas,texas,texas,baylor,False,True,True,,-17.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-24T00:00:00.000Z,401525510,North Carolina,Pittsburgh,away,Favorite,-7.166666666666667,favorite_1_to_7,9.833333333333332,W,68.0,69.0,68.0,51.0,52.0,49.0,17.0,20.0,16.0,,,,,,,overall_gap,gap_10+,401525510,,7.0,2023,4,Pittsburgh,pittsburgh,North Carolina,north carolina,north carolina,pittsburgh,False,True,True,,-7.0,,False,,,Unknown,Unknown,Unknown vs Unknown
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,away,Underdog,3.6666666666666665,underdog_1_to_7,0.6666666666666665,W,64.0,77.0,51.0,47.0,45.0,49.0,17.0,28.0,6.0,,,,,,,overall_gap,gap_10+,401520253,,-4.0,2023,4,Hawai'i,hawai i,New Mexico State,new mexico state,new mexico state,hawai i,False,True,True,,4.0,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-30T00:00:00.000Z,401640998,Jacksonville State,Coastal Carolina,home,Favorite,-3.5,favorite_1_to_7,-31.5,L,69.0,61.0,77.0,45.0,44.0,46.0,24.0,15.0,33.0,,,,,,,overall_gap,gap_10+,401640998,,-3.5,2024,1,Jacksonville State,jacksonville state,Coastal Carolina,coastal carolina,jacksonville state,coastal carolina,True,False,True,,-3.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-30T00:00:00.000Z,401628448,Minnesota,North Carolina,home,Underdog,0.3333333333333333,unknown,-1.6666666666666667,L,71.0,68.0,74.0,37.0,37.0,36.0,34.0,32.0,37.0,,,,,,,overall_gap,gap_10+,401628448,,1.5,2024,1,Minnesota,minnesota,North Carolina,north carolina,minnesota,north carolina,True,False,True,,1.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T16:00:00.000Z,401628451,UConn,Maryland,away,Underdog,19.333333333333332,underdog_15_to_21,-23.666666666666668,L,55.0,54.0,57.0,45.0,40.0,51.0,10.0,3.0,17.0,,,,,,,overall_gap,gap_10+,401628451,,-18.5,2024,1,Maryland,maryland,UConn,uconn,uconn,maryland,False,True,True,,18.5,,False,,,Independent FBS,Unknown,Independent FBS vs Unknown
2024,1,2024-08-31T16:00:00.000Z,401628333,Virginia Tech,Vanderbilt,away,Favorite,-13.333333333333334,favorite_8_to_14,-20.333333333333336,L,86.0,95.0,77.0,60.0,54.0,65.0,26.0,30.0,23.0,,,,,,,overall_gap,gap_10+,401628333,,13.5,2024,1,Vanderbilt,vanderbilt,Virginia Tech,virginia tech,virginia tech,vanderbilt,False,True,True,,-13.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T19:30:00.000Z,401628454,Nebraska,UTEP,home,Favorite,-27.5,favorite_22plus,5.5,W,77.0,76.0,78.0,45.0,42.0,48.0,32.0,28.0,36.0,,,,,,,overall_gap,gap_10+,401628454,-27.0,-27.5,2024,1,Nebraska,nebraska,UTEP,utep,nebraska,utep,True,False,True,-27.0,-27.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,home,Favorite,-17.333333333333332,favorite_15_to_21,-1.333333333333332,L,74.0,81.0,67.0,27.0,22.0,33.0,47.0,48.0,45.0,,,,,,,overall_gap,gap_10+,401634304,,-17.5,2024,1,Syracuse,syracuse,Ohio,ohio,syracuse,ohio,True,False,True,,-17.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T21:00:00.000Z,401643775,North Texas,South Alabama,away,Underdog,5.833333333333333,underdog_1_to_7,19.833333333333332,W,54.0,42.0,66.0,41.0,39.0,44.0,13.0,-2.0,27.0,,,,,,,overall_gap,gap_10+,401643775,,-5.5,2024,1,South Alabama,south alabama,North Texas,north texas,north texas,south alabama,False,True,True,,5.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T23:00:00.000Z,401643701,Nevada,Troy,away,Underdog,10.166666666666666,underdog_8_to_14,12.166666666666666,W,59.0,62.0,55.0,36.0,42.0,29.0,23.0,33.0,13.0,,,,,,,overall_gap,gap_10+,401643701,,-7.5,2024,1,Troy,troy,Nevada,nevada,nevada,troy,False,True,True,,7.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T23:00:00.000Z,401628319,Western Kentucky,Alabama,away,Underdog,34.166666666666664,underdog_22plus,-28.833333333333336,L,61.0,59.0,64.0,44.0,56.0,33.0,17.0,26.0,8.0,,,,,,,overall_gap,gap_10+,401628319,,-37.5,2024,1,Alabama,alabama,Western Kentucky,western kentucky,western kentucky,alabama,False,True,True,,37.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-08-31T23:30:00.000Z,401628332,Texas A&M,Notre Dame,home,Favorite,-2.6666666666666665,favorite_1_to_7,-12.666666666666666,L,72.0,77.0,67.0,60.0,61.0,60.0,12.0,17.0,6.0,,,,,,,overall_gap,gap_10+,401628332,,-2.5,2024,1,Texas A&M,texas a m,Notre Dame,notre dame,texas a m,notre dame,True,False,True,,-2.5,,False,,,Unknown,Independent FBS,Unknown vs Independent FBS
2024,1,2024-09-01T00:00:00.000Z,401643774,Charlotte,James Madison,home,Underdog,7.0,underdog_1_to_7,-16.0,L,61.0,65.0,57.0,39.0,40.0,38.0,22.0,27.0,17.0,,,,,,,overall_gap,gap_10+,401643774,9.0,7.5,2024,1,Charlotte,charlotte,James Madison,james madison,charlotte,james madison,True,False,True,9.0,7.5,1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,home,Favorite,-29.166666666666668,favorite_22plus,-7.166666666666668,L,66.0,70.0,62.0,40.0,26.0,54.0,26.0,16.0,36.0,,,,,,,overall_gap,gap_10+,401636608,,-29.0,2024,1,Arizona,arizona,New Mexico,new mexico,arizona,new mexico,True,False,True,,-29.0,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,1,2024-09-01T23:30:00.000Z,401628334,LSU,USC,home,Favorite,-3.8333333333333335,favorite_1_to_7,-10.833333333333334,L,63.0,55.0,71.0,50.0,51.0,49.0,13.0,6.0,20.0,,,,,,,overall_gap,gap_10+,401628334,-4.0,-3.5,2024,1,LSU,lsu,USC,usc,lsu,usc,True,False,True,-4.0,-3.5,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,home,Favorite,-2.1666666666666665,favorite_1_to_7,-8.166666666666666,L,76.0,64.0,88.0,55.0,53.0,57.0,21.0,7.0,35.0,,,,,,,overall_gap,gap_10+,401635533,-2.5,-1.5,2024,2,Northwestern,northwestern,Duke,duke,northwestern,duke,True,False,True,-2.5,-1.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T16:00:00.000Z,401643784,Memphis,Troy,home,Favorite,-18.666666666666668,favorite_15_to_21,2.333333333333332,W,69.0,74.0,65.0,36.0,42.0,29.0,33.0,45.0,23.0,,,,,,,overall_gap,gap_10+,401643784,-17.0,-18.5,2024,2,Memphis,memphis,Troy,troy,memphis,troy,True,False,True,-17.0,-18.5,1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T16:00:00.000Z,401628470,Penn State,Bowling Green,home,Favorite,-34.833333333333336,favorite_22plus,-27.833333333333336,L,70.0,74.0,66.0,48.0,52.0,45.0,22.0,29.0,14.0,,,,,,,overall_gap,gap_10+,401628470,-32.0,-35.0,2024,2,Penn State,penn state,Bowling Green,bowling green,penn state,bowling green,True,False,True,-32.0,-35.0,3.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T16:00:00.000Z,401628471,Rutgers,Akron,home,Favorite,-24.5,favorite_22plus,7.5,W,74.0,69.0,79.0,53.0,43.0,63.0,21.0,6.0,36.0,,,,,,,overall_gap,gap_10+,401628471,-23.0,-24.5,2024,2,Rutgers,rutgers,Akron,akron,rutgers,akron,True,False,True,-23.0,-24.5,1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T16:00:00.000Z,401628347,Texas,Michigan,away,Favorite,-6.666666666666667,favorite_1_to_7,12.333333333333332,W,70.0,74.0,66.0,36.0,24.0,47.0,34.0,27.0,42.0,,,,,,,overall_gap,gap_10+,401628347,7.5,6.5,2024,2,Michigan,michigan,Texas,texas,texas,michigan,False,True,True,-7.5,-6.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401645324,Navy,Temple,home,Favorite,-12.166666666666666,favorite_8_to_14,14.833333333333334,W,68.0,63.0,73.0,54.0,46.0,62.0,14.0,1.0,27.0,,,,,,,overall_gap,gap_10+,401645324,-13.0,-13.5,2024,2,Navy,navy,Temple,temple,navy,temple,True,False,True,-13.0,-13.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,away,Underdog,21.5,underdog_22plus,3.5,W,61.0,65.0,57.0,37.0,37.0,36.0,24.0,29.0,20.0,,,,,,,overall_gap,gap_10+,401635537,-22.5,-22.0,2024,2,North Carolina,north carolina,Charlotte,charlotte,charlotte,north carolina,False,True,True,22.5,22.0,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401628473,Eastern Michigan,Washington,away,Underdog,24.833333333333332,underdog_22plus,3.833333333333332,W,46.0,45.0,47.0,36.0,19.0,52.0,10.0,-7.0,28.0,,,,,,,overall_gap,gap_10+,401628473,-24.0,-24.5,2024,2,Washington,washington,Eastern Michigan,eastern michigan,eastern michigan,washington,False,True,True,24.0,24.5,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T20:15:00.000Z,401628342,Ole Miss,Middle Tennessee,home,Favorite,-42.5,favorite_22plus,6.5,W,61.0,71.0,52.0,45.0,57.0,32.0,16.0,39.0,-5.0,,,,,,,overall_gap,gap_10+,401628342,-40.5,-43.0,2024,2,Ole Miss,ole miss,Middle Tennessee,middle tennessee,ole miss,middle tennessee,True,False,True,-40.5,-43.0,2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,home,Favorite,-20.666666666666668,favorite_15_to_21,-3.666666666666668,L,86.0,95.0,77.0,62.0,67.0,57.0,24.0,38.0,10.0,,,,,,,overall_gap,gap_10+,401635540,-16.5,-20.5,2024,2,Virginia Tech,virginia tech,Marshall,marshall,virginia tech,marshall,True,False,True,-16.5,-20.5,4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T22:00:00.000Z,401643781,South Alabama,Ohio,away,Favorite,-0.8333333333333334,favorite_1_to_7,-7.833333333333333,L,41.0,39.0,44.0,27.0,22.0,33.0,14.0,6.0,22.0,,,,,,,overall_gap,gap_10+,401643781,1.0,2.0,2024,2,Ohio,ohio,South Alabama,south alabama,south alabama,ohio,False,True,True,-1.0,-2.0,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T22:30:00.000Z,401636617,Sam Houston,UCF,away,Underdog,21.5,underdog_22plus,-9.5,L,64.0,63.0,64.0,49.0,38.0,60.0,15.0,3.0,26.0,,,,,,,overall_gap,gap_10+,401636617,-23.5,-21.5,2024,2,UCF,ucf,Sam Houston,sam houston,sam houston,ucf,False,True,True,23.5,21.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:00:00.000Z,401628335,South Florida,Alabama,away,Underdog,31.666666666666668,underdog_22plus,5.666666666666668,W,72.0,87.0,58.0,44.0,56.0,33.0,28.0,54.0,2.0,,,,,,,overall_gap,gap_10+,401628335,-31.0,-30.5,2024,2,Alabama,alabama,South Florida,south florida,south florida,alabama,False,True,True,31.0,30.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:00:00.000Z,401628344,Missouri,Buffalo,home,Favorite,-33.666666666666664,favorite_22plus,4.333333333333336,W,68.0,79.0,58.0,29.0,31.0,28.0,39.0,51.0,27.0,,,,,,,overall_gap,gap_10+,401628344,-34.0,-32.0,2024,2,Missouri,missouri,Buffalo,buffalo,missouri,buffalo,True,False,True,-34.0,-32.0,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:00:00.000Z,401643780,UAB,UL Monroe,away,Favorite,-11.5,favorite_8_to_14,-37.5,L,66.0,81.0,52.0,40.0,39.0,41.0,26.0,40.0,13.0,,,,,,,overall_gap,gap_10+,401643780,11.5,11.0,2024,2,UL Monroe,ulm,UAB,uab,uab,ulm,False,True,True,-11.5,-11.0,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-08T02:00:00.000Z,401628469,Oregon,Boise State,home,Favorite,-18.833333333333332,favorite_15_to_21,-15.833333333333332,L,69.0,68.0,70.0,59.0,46.0,71.0,10.0,-3.0,24.0,,,,,,,overall_gap,gap_10+,401628469,-18.0,-18.0,2024,2,Oregon,oregon,Boise State,boise state,oregon,boise state,True,False,True,-18.0,-18.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-08T02:15:00.000Z,401640989,Liberty,New Mexico State,away,Favorite,-22.166666666666668,favorite_22plus,-16.166666666666668,L,60.0,63.0,57.0,48.0,61.0,35.0,12.0,28.0,-4.0,,,,,,,overall_gap,gap_10+,401640989,20.5,22.0,2024,2,New Mexico State,new mexico state,Liberty,liberty,liberty,new mexico state,False,True,True,-20.5,-22.0,1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T16:00:00.000Z,401636865,Miami (OH),Cincinnati,home,Underdog,3.0,underdog_1_to_7,-8.0,L,74.0,79.0,70.0,62.0,68.0,57.0,12.0,22.0,2.0,,,,,,,overall_gap,gap_10+,401636865,2.5,2.5,2024,3,Miami (OH),miami ohio,Cincinnati,cincinnati,miami ohio,cincinnati,True,False,True,2.5,2.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T16:00:00.000Z,401628350,Wisconsin,Alabama,home,Underdog,15.166666666666666,underdog_15_to_21,-16.833333333333336,L,71.0,70.0,71.0,44.0,56.0,33.0,27.0,37.0,15.0,,,,,,,overall_gap,gap_10+,401628350,9.5,15.5,2024,3,Wisconsin,wisconsin,Alabama,alabama,wisconsin,alabama,True,False,True,9.5,15.5,-6.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T16:00:00.000Z,401635542,Memphis,Florida State,away,Underdog,6.833333333333333,underdog_1_to_7,14.833333333333332,W,69.0,74.0,65.0,58.0,56.0,60.0,11.0,14.0,9.0,,,,,,,overall_gap,gap_10+,401635542,-7.0,-7.0,2024,3,Florida State,florida state,Memphis,memphis,memphis,florida state,False,True,True,7.0,7.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628358,Oklahoma,Tulane,home,Favorite,-13.333333333333334,favorite_8_to_14,1.666666666666666,W,62.0,44.0,79.0,50.0,47.0,53.0,12.0,-9.0,32.0,,,,,,,overall_gap,gap_10+,401628358,-13.5,-13.5,2024,3,Oklahoma,oklahoma,Tulane,tulane,oklahoma,tulane,True,False,True,-13.5,-13.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628481,Minnesota,Nevada,home,Favorite,-16.833333333333332,favorite_15_to_21,10.166666666666668,W,71.0,68.0,74.0,59.0,62.0,55.0,12.0,13.0,12.0,,,,,,,overall_gap,gap_10+,401628481,-17.5,-17.0,2024,3,Minnesota,minnesota,Nevada,nevada,minnesota,nevada,True,False,True,-17.5,-17.0,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,away,Underdog,5.166666666666667,underdog_1_to_7,10.166666666666668,W,55.0,57.0,53.0,36.0,19.0,52.0,19.0,5.0,34.0,,,,,,,overall_gap,gap_10+,401628484,-7.5,-5.5,2024,3,Washington,washington,Washington State,washington state,washington state,washington,False,True,True,7.5,5.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628483,Oregon,Oregon State,away,Favorite,-17.666666666666668,favorite_15_to_21,17.333333333333332,W,69.0,68.0,70.0,40.0,54.0,26.0,29.0,42.0,16.0,,,,,,,overall_gap,gap_10+,401628483,20.5,18.0,2024,3,Oregon State,oregon state,Oregon,oregon,oregon,oregon state,False,True,True,-20.5,-18.0,-2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T20:00:00.000Z,401628477,Iowa,Troy,home,Favorite,-23.333333333333332,favorite_22plus,-6.333333333333332,L,69.0,80.0,58.0,36.0,42.0,29.0,33.0,51.0,16.0,,,,,,,overall_gap,gap_10+,401628477,-22.5,-22.5,2024,3,Iowa,iowa,Troy,troy,iowa,troy,True,False,True,-22.5,-22.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T20:15:00.000Z,401628351,UAB,Arkansas,away,Underdog,23.666666666666668,underdog_22plus,13.666666666666668,W,66.0,81.0,52.0,46.0,50.0,41.0,20.0,40.0,2.0,,,,,,,overall_gap,gap_10+,401628351,-24.0,-24.0,2024,3,Arkansas,arkansas,UAB,uab,uab,arkansas,False,True,True,24.0,24.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T22:00:00.000Z,401635548,Virginia Tech,Old Dominion,away,Favorite,-15.333333333333334,favorite_15_to_21,4.666666666666666,W,86.0,95.0,77.0,70.0,85.0,56.0,16.0,39.0,-8.0,,,,,,,overall_gap,gap_10+,401635548,14.0,14.0,2024,3,Old Dominion,old dominion,Virginia Tech,virginia tech,virginia tech,old dominion,False,True,True,-14.0,-14.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T22:00:00.000Z,401640990,Liberty,UTEP,home,Favorite,-23.666666666666668,favorite_22plus,-5.666666666666668,L,60.0,63.0,57.0,45.0,42.0,48.0,15.0,15.0,15.0,,,,,,,overall_gap,gap_10+,401640990,-23.5,-23.5,2024,3,Liberty,liberty,UTEP,utep,liberty,utep,True,False,True,-23.5,-23.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:00:00.000Z,401643789,South Florida,Southern Miss,away,Favorite,-11.666666666666666,favorite_8_to_14,13.333333333333334,W,72.0,87.0,58.0,56.0,49.0,63.0,16.0,24.0,9.0,,,,,,,overall_gap,gap_10+,401643789,11.5,11.5,2024,3,Southern Miss,southern miss,South Florida,south florida,south florida,southern miss,False,True,True,-11.5,-11.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:00:00.000Z,401641024,Western Kentucky,Middle Tennessee,away,Favorite,-8.5,favorite_8_to_14,19.5,W,61.0,59.0,64.0,45.0,57.0,32.0,16.0,27.0,7.0,,,,,,,overall_gap,gap_10+,401641024,7.5,7.5,2024,3,Middle Tennessee,middle tennessee,Western Kentucky,western kentucky,western kentucky,middle tennessee,False,True,True,-7.5,-7.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:00:00.000Z,401628361,Texas,UTSA,home,Favorite,-35.5,favorite_22plus,13.5,W,70.0,74.0,66.0,45.0,51.0,39.0,25.0,35.0,15.0,,,,,,,overall_gap,gap_10+,401628361,-34.5,-34.5,2024,3,Texas,texas,UTSA,utsa,texas,utsa,True,False,True,-34.5,-34.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:00:00.000Z,401640999,Jacksonville State,Eastern Michigan,away,Favorite,-1.0,favorite_1_to_7,-4.0,L,69.0,61.0,77.0,46.0,45.0,47.0,23.0,14.0,32.0,,,,,,,overall_gap,gap_10+,401640999,-2.0,-2.0,2024,3,Eastern Michigan,eastern michigan,Jacksonville State,jacksonville state,jacksonville state,eastern michigan,False,True,True,2.0,2.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401628354,Georgia,Kentucky,away,Favorite,-22.5,favorite_22plus,-21.5,L,65.0,76.0,55.0,49.0,45.0,52.0,16.0,24.0,10.0,,,,,,,overall_gap,gap_10+,401628354,23.5,22.0,2024,3,Kentucky,kentucky,Georgia,georgia,georgia,kentucky,False,True,True,-23.5,-22.0,-1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401636860,Baylor,Air Force,home,Favorite,-16.666666666666668,favorite_15_to_21,11.333333333333332,W,66.0,71.0,62.0,25.0,28.0,23.0,41.0,48.0,34.0,,,,,,,overall_gap,gap_10+,401636860,-15.5,-15.5,2024,3,Baylor,baylor,Air Force,air force,baylor,air force,True,False,True,-15.5,-15.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401628352,Auburn,New Mexico,home,Favorite,-25.833333333333332,favorite_22plus,0.1666666666666678,W,65.0,74.0,55.0,40.0,26.0,54.0,25.0,20.0,29.0,,,,,,,overall_gap,gap_10+,401628352,-28.0,-24.0,2024,3,Auburn,auburn,New Mexico,new mexico,auburn,new mexico,True,False,True,-28.0,-24.0,-4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401636866,TCU,UCF,home,Favorite,-2.1666666666666665,favorite_1_to_7,-3.1666666666666665,L,71.0,63.0,78.0,49.0,38.0,60.0,22.0,3.0,40.0,,,,,,,overall_gap,gap_10+,401636866,2.0,-2.5,2024,3,TCU,tcu,UCF,ucf,tcu,ucf,True,False,True,2.0,-2.5,4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-15T00:00:00.000Z,401636862,Rice,Houston,away,Underdog,4.333333333333333,underdog_1_to_7,-21.666666666666668,L,73.0,62.0,84.0,61.0,59.0,63.0,12.0,-1.0,25.0,,,,,,,overall_gap,gap_10+,401636862,-5.0,-5.0,2024,3,Houston,houston,Rice,rice,rice,houston,False,True,True,5.0,5.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-15T00:00:00.000Z,401628478,Virginia,Maryland,home,Favorite,-1.1666666666666667,favorite_1_to_7,-15.166666666666666,L,76.0,85.0,68.0,45.0,40.0,51.0,31.0,34.0,28.0,,,,,,,overall_gap,gap_10+,401628478,2.0,2.0,2024,3,Virginia,virginia,Maryland,maryland,virginia,maryland,True,False,True,2.0,2.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
