game_id,week,date,away_team,home_team,projected_margin_home,projected_total,market_spread_home,market_spread_text,market_spread_book,market_spread_price,market_line_source,market_price_status,market_line_note,market_books_count,market_books_available,market_total,market_total_book,market_total_over_price,market_total_under_price,market_total_last_update,has_actual_market_spread,has_actual_market_total,spread_edge_home_if_actual,total_edge_if_actual
g653,10,2026-11-07,South Alabama,Louisiana,3.8075,58.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g654,10,2026-11-07,Michigan State,Michigan,18.95,50.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g655,10,2026-11-07,Western Kentucky,Middle Tennessee,-10.4325,54.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g656,10,2026-11-07,UCLA,Minnesota,2.93,48.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g657,10,2026-11-07,Vanderbilt,Mississippi State,-3.77,57.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g658,10,2026-11-07,Texas,Missouri,-7.75,50.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g659,10,2026-11-07,Duke,NC State,3.3375,58.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g660,10,2026-11-07,Temple,Navy,13.205,57.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g661,10,2026-11-07,New Mexico,Nevada,-10.0125,49.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g662,10,2026-11-07,Liberty,New Mexico State,-5.9375,53.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g663,10,2026-11-07,Rice,North Texas,13.34,54.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g664,10,2026-11-07,Iowa,Northwestern,-7.505,46.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g665,10,2026-11-07,Miami-FL,Notre Dame,7.2975,51.45,-6.5,Notre Dame -6.5,fanduel,-110.0,SportsGameOdds,actual,,16.0,"ballybet,betparx,betrivers,casumo,coral,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,pointsbet,sportsbet,tabtouch,unibet,virginbet",54.5,fanduel,-115.0,-105.0,2026-07-03T00:15:22.288Z,True,True,0.7975000000000003,-3.049999999999997
g666,10,2026-11-07,Oregon,Ohio State,6.3375,51.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g667,10,2026-11-07,Georgia,Ole Miss,-4.4475,53.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g668,10,2026-11-07,Texas State,Oregon State,-2.3075,58.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g669,10,2026-11-07,Maryland,Purdue,-3.005,50.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g670,10,2026-11-07,Virginia Tech,SMU,9.405,52.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g671,10,2026-11-07,Northern Illinois,San Jose State,6.0975,48.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g672,10,2026-11-07,Texas A&M,South Carolina,-7.2925,51.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g673,10,2026-11-07,Clemson,Syracuse,-12.3325,47.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g674,10,2026-11-07,Kentucky,Tennessee,12.11,53.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g675,10,2026-11-07,West Virginia,Texas Tech,25.4775,52.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g676,10,2026-11-07,Louisiana Tech,Troy,3.085,53.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g677,10,2026-11-07,Tulsa,Tulane,12.3825,52.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g678,10,2026-11-07,Charlotte,UAB,10.165,55.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g679,10,2026-11-07,Wyoming,UNLV,14.585,50.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g680,10,2026-11-07,Hawaii,UTEP,-12.6675,52.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g681,10,2026-11-07,BYU,Utah,2.1825,52.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g682,10,2026-11-07,Fresno State,Utah State,-1.18,49.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g683,10,2026-11-07,Merrimack,Wake Forest,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g684,10,2026-11-07,Penn State,Washington,0.465,51.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g685,10,2026-11-07,Rutgers,Wisconsin,5.3775,49.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g686,11,2026-11-10,Western Michigan,Akron,-11.4325,44.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g687,11,2026-11-10,Kent State,Bowling Green,6.0625,47.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g688,11,2026-11-10,Ohio,Miami-OH,4.18,40.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g689,11,2026-11-11,Buffalo,Ball State,-7.4325,46.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g690,11,2026-11-11,Sacramento State,Central Michigan,6.7053,50.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g691,11,2026-11-11,Massachusetts,Toledo,25.3275,47.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g692,11,2026-11-12,Memphis,South Florida,4.6125,57.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g693,11,2026-11-12,Louisiana,UL-Monroe,-8.9075,55.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g694,11,2026-11-13,Houston,Colorado,-5.9125,52.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g695,11,2026-11-13,Florida State,Pittsburgh,1.1025,52.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g696,11,2026-11-14,San Jose State,Air Force,10.68,52.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g697,11,2026-11-14,Utah,Arizona,-0.97,53.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g698,11,2026-11-14,South Carolina,Arkansas,-3.2225,55.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g699,11,2026-11-14,Baylor,BYU,10.935,55.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g700,11,2026-11-14,Oregon State,Boise State,17.1625,50.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g701,11,2026-11-14,Arizona State,Central Florida,-1.8975,48.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g702,11,2026-11-14,East Carolina,Charlotte,-20.405,51.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g703,11,2026-11-14,Georgia Tech,Clemson,8.485,49.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g704,11,2026-11-14,Arkansas State,Coastal Carolina,-2.0875,55.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g705,11,2026-11-14,James Madison,Connecticut,-8.2275,52.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g706,11,2026-11-14,Florida International,Delaware,4.4775,57.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g707,11,2026-11-14,Missouri,Georgia,12.6475,50.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g708,11,2026-11-14,Georgia Southern,Georgia State,-7.62,56.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g709,11,2026-11-14,North Dakota State,Hawaii,2.2387,52.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g710,11,2026-11-14,USC,Indiana,11.2175,54.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g711,11,2026-11-14,Purdue,Iowa,18.5975,49.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g712,11,2026-11-14,Cincinnati,Iowa State,0.905,50.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g713,11,2026-11-14,Florida,Kentucky,-5.4325,46.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g714,11,2026-11-14,Texas,LSU,-2.8775,48.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g715,11,2026-11-14,Middle Tennessee,Liberty,15.3825,55.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g716,11,2026-11-14,Southern Miss,Louisiana Tech,6.835,54.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g717,11,2026-11-14,Appalachian State,Marshall,4.6575,59.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g718,11,2026-11-14,Wisconsin,Maryland,-0.37,43.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g719,11,2026-11-14,Duke,Miami-FL,20.4725,54.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g720,11,2026-11-14,Washington,Michigan State,-11.1175,51.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g721,11,2026-11-14,Auburn,Mississippi State,-4.525,51.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g722,11,2026-11-14,New Mexico State,Missouri State,4.6475,51.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g723,11,2026-11-14,Syracuse,NC State,10.8825,52.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g724,11,2026-11-14,UNLV,New Mexico,-1.585,55.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g725,11,2026-11-14,Louisville,North Carolina,-6.49,47.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g726,11,2026-11-14,Nevada,Northern Illinois,-2.655,46.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g727,11,2026-11-14,Boston College,Notre Dame,33.985,53.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g728,11,2026-11-14,Northwestern,Ohio State,29.48,47.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g729,11,2026-11-14,Ole Miss,Oklahoma,3.445,50.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g730,11,2026-11-14,Texas Tech,Oklahoma State,-18.615,52.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g731,11,2026-11-14,Michigan,Oregon,13.08,51.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g732,11,2026-11-14,Minnesota,Penn State,15.1425,48.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g733,11,2026-11-14,Tulane,Rice,-11.945,49.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g734,11,2026-11-14,Nebraska,Rutgers,-3.8025,54.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g735,11,2026-11-14,Wake Forest,SMU,11.4925,48.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g736,11,2026-11-14,Kennesaw State,Sam Houston,-10.7425,52.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g737,11,2026-11-14,Utah State,San Diego State,7.8025,51.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g738,11,2026-11-14,Troy,South Alabama,-0.5975,55.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g739,11,2026-11-14,Kansas State,TCU,2.7175,54.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g740,11,2026-11-14,UAB,Temple,10.19,58.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g741,11,2026-11-14,Tennessee,Texas A&M,7.8575,57.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g742,11,2026-11-14,Fresno State,Texas State,0.945,56.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g743,11,2026-11-14,Florida Atlantic,Tulsa,0.6275,58.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g744,11,2026-11-14,Illinois,UCLA,-4.3625,53.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g745,11,2026-11-14,Wyoming,UTEP,-4.555,45.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g746,11,2026-11-14,North Texas,UTSA,4.4225,59.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g747,11,2026-11-14,Alabama,Vanderbilt,-6.8025,50.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g748,11,2026-11-14,California,Virginia,9.6725,50.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g749,11,2026-11-14,Stanford,Virginia Tech,11.305,49.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g750,11,2026-11-14,Colorado State,Washington State,12.8,45.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g751,11,2026-11-14,Kansas,West Virginia,0.005,53.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g752,11,2026-11-14,Jacksonville State,Western Kentucky,5.5,56.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g753,12,2026-11-17,Miami-OH,Kent State,-10.2725,46.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g754,12,2026-11-17,Ball State,Ohio,16.12,44.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g755,12,2026-11-17,Eastern Michigan,Western Michigan,12.04,47.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g756,12,2026-11-18,Central Michigan,Buffalo,1.825,45.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g757,12,2026-11-18,Akron,Massachusetts,-8.47,47.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g758,12,2026-11-18,Bowling Green,Toledo,12.8075,43.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g759,12,2026-11-19,Arkansas State,Louisiana Tech,2.9275,54.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g760,12,2026-11-19,Rice,Temple,8.535,54.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g761,12,2026-11-20,Iowa State,Central Florida,2.505,45.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g762,12,2026-11-20,Virginia Tech,Miami-FL,18.9025,50.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g763,12,2026-11-21,UTEP,Air Force,15.465,51.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g764,12,2026-11-21,Chattanooga,Alabama,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g765,12,2026-11-21,UL-Monroe,Appalachian State,10.3875,53.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g766,12,2026-11-21,Oklahoma State,Arizona State,6.955,51.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g767,12,2026-11-21,East Carolina,Army,-0.3025,51.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g768,12,2026-11-21,Samford,Auburn,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g769,12,2026-11-21,Texas Tech,Baylor,-15.295,56.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g770,12,2026-11-21,San Diego State,Boise State,7.9775,50.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g771,12,2026-11-21,Syracuse,Boston College,1.53,50.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g772,12,2026-11-21,Stanford,California,7.7025,50.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g773,12,2026-11-21,Colorado,Cincinnati,6.0825,53.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g774,12,2026-11-21,Old Dominion,Connecticut,-5.005,48.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g775,12,2026-11-21,Clemson,Duke,-4.4875,53.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g776,12,2026-11-21,Vanderbilt,Florida,4.7675,51.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g777,12,2026-11-21,South Florida,Florida Atlantic,-8.475,59.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g778,12,2026-11-21,NC State,Florida State,5.8925,53.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g779,12,2026-11-21,Colorado State,Fresno State,12.855,44.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g780,12,2026-11-21,Wake Forest,Georgia Tech,3.62,48.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g781,12,2026-11-21,Iowa,Illinois,-3.05,50.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g782,12,2026-11-21,Missouri State,Jacksonville State,8.34,54.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g783,12,2026-11-21,BYU,Kansas,-7.5225,53.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g784,12,2026-11-21,Arizona,Kansas State,2.82,54.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g785,12,2026-11-21,Florida International,Kennesaw State,5.3625,53.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g786,12,2026-11-21,Western Kentucky,Liberty,1.75,56.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g787,12,2026-11-21,Coastal Carolina,Louisiana,7.01,57.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g788,12,2026-11-21,Pittsburgh,Louisville,5.96,52.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g789,12,2026-11-21,Georgia State,Marshall,12.4225,61.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g790,12,2026-11-21,UCLA,Michigan,16.47,50.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g791,12,2026-11-21,Oregon,Michigan State,-24.63,52.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g792,12,2026-11-21,Northwestern,Minnesota,1.9225,44.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g793,12,2026-11-21,Tennessee Tech,Mississippi State,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g794,12,2026-11-21,Kentucky,Missouri,11.0825,47.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g795,12,2026-11-21,Memphis,Navy,4.9425,56.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g796,12,2026-11-21,Ohio State,Nebraska,-22.0725,50.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g797,12,2026-11-21,Hawaii,Nevada,-8.125,51.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g798,12,2026-11-21,Delaware,New Mexico State,-3.1425,54.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g799,12,2026-11-21,Northern Illinois,North Dakota State,16.3413,47.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g800,12,2026-11-21,SMU,Notre Dame,18.495,53.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g801,12,2026-11-21,Texas A&M,Oklahoma,0.86,50.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g802,12,2026-11-21,Wofford,Ole Miss,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g803,12,2026-11-21,Utah State,Oregon State,0.2175,51.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g804,12,2026-11-21,Rutgers,Penn State,17.66,55.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g805,12,2026-11-21,Wisconsin,Purdue,-5.675,45.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g806,12,2026-11-21,Middle Tennessee,Sam Houston,-0.77,53.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g807,12,2026-11-21,UNLV,San Jose State,-12.255,55.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g808,12,2026-11-21,Georgia,South Carolina,-11.555,49.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g809,12,2026-11-21,South Alabama,Southern Miss,-0.6225,56.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g810,12,2026-11-21,Utah,TCU,-1.9325,53.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g811,12,2026-11-21,LSU,Tennessee,0.055,53.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g812,12,2026-11-21,Arkansas,Texas,21.88,57.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g813,12,2026-11-21,Washington State,Texas State,1.6,57.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g814,12,2026-11-21,Georgia Southern,Troy,3.955,54.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g815,12,2026-11-21,North Texas,Tulane,7.505,54.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g816,12,2026-11-21,Charlotte,Tulsa,14.2825,53.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g817,12,2026-11-21,UTSA,UAB,-10.7175,59.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g818,12,2026-11-21,Maryland,USC,18.6125,53.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g819,12,2026-11-21,North Carolina,Virginia,9.6375,45.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g820,12,2026-11-21,Indiana,Washington,-11.5125,50.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g821,12,2026-11-21,Houston,West Virginia,-4.14,53.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g822,12,2026-11-21,New Mexico,Wyoming,-7.0,46.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g823,13,2026-11-24,Kent State,Eastern Michigan,6.205,51.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g824,13,2026-11-24,Miami-OH,Western Michigan,4.3725,43.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g825,13,2026-11-26,TCU,Texas Tech,17.41,52.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g826,13,2026-11-27,Buffalo,Akron,-3.7925,44.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g827,13,2026-11-27,Florida,Florida State,-3.535,48.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g828,13,2026-11-27,Nebraska,Iowa,9.0975,49.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g829,13,2026-11-27,Toledo,Ohio,-0.9775,42.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g830,13,2026-11-27,Mississippi State,Ole Miss,15.4875,55.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g831,13,2026-11-27,Appalachian State,South Alabama,3.2125,56.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g832,13,2026-11-27,Texas,Texas A&M,-1.165,52.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g833,13,2026-11-27,West Virginia,Utah,15.5,53.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g834,13,2026-11-28,Auburn,Alabama,10.1475,44.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g835,13,2026-11-28,Arizona State,Arizona,5.6125,50.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g836,13,2026-11-28,LSU,Arkansas,-9.7025,54.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g837,13,2026-11-28,Troy,Arkansas State,0.9875,54.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g838,13,2026-11-28,Cincinnati,BYU,12.4075,53.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g839,13,2026-11-28,Central Michigan,Ball State,-8.4075,47.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g840,13,2026-11-28,Massachusetts,Bowling Green,14.02,46.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g841,13,2026-11-28,Pittsburgh,California,-3.165,54.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g842,13,2026-11-28,Navy,Charlotte,-22.56,53.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g843,13,2026-11-28,South Carolina,Clemson,3.08,47.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g844,13,2026-11-28,Central Florida,Colorado,0.6075,48.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g845,13,2026-11-28,Texas State,Colorado State,-6.8,57.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g846,13,2026-11-28,Jacksonville State,Delaware,0.655,57.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
