coach,team,category,consumer,canonical_wins,canonical_losses,canonical_pushes,canonical_sample,consumer_wins,consumer_losses,consumer_pushes,consumer_sample,displayed_sample,record_sum_matches_displayed_sample,sample_loss_pct,more_than_10_pct_below_canonical,status,canonical_source
Blake Harrell,East Carolina,underdog_totals,Coach Trends,2,6,0,8,2,6,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Blake Harrell,East Carolina,first_half_ats,Team,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,first_half_ats,Matchup,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,first_half_ats,Coach Trends,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,first_half_totals,Team,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,first_half_totals,Matchup,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,first_half_totals,Coach Trends,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,second_half_ats,Team,3,0,0,3,3,0,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,second_half_ats,Matchup,3,0,0,3,3,0,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,second_half_ats,Coach Trends,3,0,0,3,3,0,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,second_half_totals,Team,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,second_half_totals,Matchup,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Blake Harrell,East Carolina,second_half_totals,Coach Trends,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,full_game_ats,Team,16,11,0,27,16,11,0,27,27,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,full_game_ats,Matchup,16,11,0,27,16,11,0,27,27,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,full_game_ats,Coach Trends,16,11,0,27,16,11,0,27,27,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,full_game_totals,Team,10,17,0,27,10,17,0,27,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,full_game_totals,Matchup,10,17,0,27,10,17,0,27,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,full_game_totals,Coach Trends,10,17,0,27,10,17,0,27,27,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,favorite_ats,Team,12,11,0,23,12,11,0,23,23,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,favorite_ats,Matchup,12,11,0,23,12,11,0,23,23,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,favorite_ats,Coach Trends,12,11,0,23,12,11,0,23,23,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,favorite_totals,Team,9,14,0,23,9,14,0,23,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,favorite_totals,Matchup,9,14,0,23,9,14,0,23,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,favorite_totals,Coach Trends,9,14,0,23,9,14,0,23,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,underdog_ats,Team,2,0,0,2,2,0,0,2,2,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,underdog_ats,Matchup,2,0,0,2,2,0,0,2,2,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,underdog_ats,Coach Trends,2,0,0,2,2,0,0,2,2,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,underdog_totals,Team,1,1,0,2,1,1,0,2,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,underdog_totals,Matchup,1,1,0,2,1,1,0,2,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,underdog_totals,Coach Trends,1,1,0,2,1,1,0,2,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bob Chesney,UCLA,first_half_ats,Team,6,8,0,14,6,8,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,first_half_ats,Matchup,6,8,0,14,6,8,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,first_half_ats,Coach Trends,6,8,0,14,6,8,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,first_half_totals,Team,8,6,0,14,8,6,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,first_half_totals,Matchup,8,6,0,14,8,6,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,first_half_totals,Coach Trends,8,6,0,14,8,6,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,second_half_ats,Team,6,8,0,14,6,8,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,second_half_ats,Matchup,6,8,0,14,6,8,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,second_half_ats,Coach Trends,6,8,0,14,6,8,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,second_half_totals,Team,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,second_half_totals,Matchup,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bob Chesney,UCLA,second_half_totals,Coach Trends,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,full_game_ats,Team,51,52,4,107,51,52,4,107,107,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,full_game_ats,Matchup,51,52,4,107,51,52,4,107,107,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,full_game_ats,Coach Trends,51,52,4,107,51,52,4,107,107,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,full_game_totals,Team,48,58,1,107,48,58,1,107,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,full_game_totals,Matchup,48,58,1,107,48,58,1,107,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,full_game_totals,Coach Trends,48,58,1,107,48,58,1,107,107,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,favorite_ats,Team,7,7,0,14,7,7,0,14,14,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,favorite_ats,Matchup,7,7,0,14,7,7,0,14,14,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,favorite_ats,Coach Trends,7,7,0,14,7,7,0,14,14,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,favorite_totals,Team,4,10,0,14,4,10,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,favorite_totals,Matchup,4,10,0,14,4,10,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,favorite_totals,Coach Trends,4,10,0,14,4,10,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,underdog_ats,Team,3,7,0,10,3,7,0,10,10,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,underdog_ats,Matchup,3,7,0,10,3,7,0,10,10,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,underdog_ats,Coach Trends,3,7,0,10,3,7,0,10,10,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,underdog_totals,Team,6,4,0,10,6,4,0,10,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,underdog_totals,Matchup,6,4,0,10,6,4,0,10,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,underdog_totals,Coach Trends,6,4,0,10,6,4,0,10,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Brennan,Arizona,first_half_ats,Team,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,first_half_ats,Matchup,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,first_half_ats,Coach Trends,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,first_half_totals,Team,7,7,0,14,7,7,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,first_half_totals,Matchup,7,7,0,14,7,7,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,first_half_totals,Coach Trends,7,7,0,14,7,7,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,second_half_ats,Team,4,10,0,14,4,10,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,second_half_ats,Matchup,4,10,0,14,4,10,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,second_half_ats,Coach Trends,4,10,0,14,4,10,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,second_half_totals,Team,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,second_half_totals,Matchup,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Brennan,Arizona,second_half_totals,Coach Trends,5,9,0,14,5,9,0,14,14,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,full_game_ats,Team,27,23,1,51,27,23,1,51,51,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,full_game_ats,Matchup,27,23,1,51,27,23,1,51,51,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,full_game_ats,Coach Trends,27,23,1,51,27,23,1,51,51,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,full_game_totals,Team,25,24,2,51,25,24,2,51,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,full_game_totals,Matchup,25,24,2,51,25,24,2,51,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,full_game_totals,Coach Trends,25,24,2,51,25,24,2,51,51,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,favorite_ats,Team,8,13,1,22,8,13,1,22,22,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,favorite_ats,Matchup,8,13,1,22,8,13,1,22,22,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,favorite_ats,Coach Trends,8,13,1,22,8,13,1,22,22,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,favorite_totals,Team,14,7,1,22,14,7,1,22,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,favorite_totals,Matchup,14,7,1,22,14,7,1,22,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,favorite_totals,Coach Trends,14,7,1,22,14,7,1,22,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,underdog_ats,Team,18,8,0,26,18,8,0,26,26,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,underdog_ats,Matchup,18,8,0,26,18,8,0,26,26,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,underdog_ats,Coach Trends,18,8,0,26,18,8,0,26,26,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,underdog_totals,Team,9,15,1,25,9,15,1,25,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,underdog_totals,Matchup,9,15,1,25,9,15,1,25,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,underdog_totals,Coach Trends,9,15,1,25,9,15,1,25,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Key,Georgia Tech,first_half_ats,Team,12,4,0,16,12,4,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,first_half_ats,Matchup,12,4,0,16,12,4,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,first_half_ats,Coach Trends,12,4,0,16,12,4,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,first_half_totals,Team,11,5,0,16,11,5,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,first_half_totals,Matchup,11,5,0,16,11,5,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,first_half_totals,Coach Trends,11,5,0,16,11,5,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,second_half_ats,Team,9,6,1,16,9,6,1,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,second_half_ats,Matchup,9,6,1,16,9,6,1,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,second_half_ats,Coach Trends,9,6,1,16,9,6,1,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,second_half_totals,Team,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,second_half_totals,Matchup,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Key,Georgia Tech,second_half_totals,Coach Trends,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,full_game_ats,Team,25,26,1,52,25,26,1,52,52,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,full_game_ats,Matchup,25,26,1,52,25,26,1,52,52,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,full_game_ats,Coach Trends,25,26,1,52,25,26,1,52,52,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,full_game_totals,Team,23,28,1,52,23,28,1,52,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,full_game_totals,Matchup,23,28,1,52,23,28,1,52,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,full_game_totals,Coach Trends,23,28,1,52,23,28,1,52,52,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,favorite_ats,Team,18,17,1,36,18,17,1,36,36,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,favorite_ats,Matchup,18,17,1,36,18,17,1,36,36,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,favorite_ats,Coach Trends,18,17,1,36,18,17,1,36,36,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,favorite_totals,Team,14,20,1,35,14,20,1,35,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,favorite_totals,Matchup,14,20,1,35,14,20,1,35,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,favorite_totals,Coach Trends,14,20,1,35,14,20,1,35,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,underdog_ats,Team,6,6,0,12,6,6,0,12,12,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,underdog_ats,Matchup,6,6,0,12,6,6,0,12,12,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,underdog_ats,Coach Trends,6,6,0,12,6,6,0,12,12,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,underdog_totals,Team,5,7,0,12,5,7,0,12,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,underdog_totals,Matchup,5,7,0,12,5,7,0,12,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,underdog_totals,Coach Trends,5,7,0,12,5,7,0,12,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Brent Venables,Oklahoma,first_half_ats,Team,9,7,0,16,9,7,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,first_half_ats,Matchup,9,7,0,16,9,7,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,first_half_ats,Coach Trends,9,7,0,16,9,7,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,first_half_totals,Team,8,6,2,16,8,6,2,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,first_half_totals,Matchup,8,6,2,16,8,6,2,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,first_half_totals,Coach Trends,8,6,2,16,8,6,2,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,second_half_ats,Team,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,second_half_ats,Matchup,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,second_half_ats,Coach Trends,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,second_half_totals,Team,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,second_half_totals,Matchup,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Brent Venables,Oklahoma,second_half_totals,Coach Trends,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,full_game_ats,Team,111,99,6,216,111,99,6,216,216,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,full_game_ats,Matchup,111,99,6,216,111,99,6,216,216,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,full_game_ats,Coach Trends,111,99,6,216,111,99,6,216,216,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,full_game_totals,Team,111,102,2,215,111,102,2,215,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,full_game_totals,Matchup,111,102,2,215,111,102,2,215,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,full_game_totals,Coach Trends,111,102,2,215,111,102,2,215,215,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Bret Bielema,Illinois,favorite_ats,Team,25,25,4,54,25,25,4,54,54,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,favorite_ats,Matchup,25,25,4,54,25,25,4,54,54,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,favorite_ats,Coach Trends,25,25,4,54,25,25,4,54,54,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,favorite_totals,Team,18,16,0,34,18,16,0,34,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,favorite_totals,Matchup,18,16,0,34,18,16,0,34,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,favorite_totals,Coach Trends,18,16,0,34,18,16,0,34,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,underdog_ats,Team,36,30,0,66,36,30,0,66,66,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Bret Bielema,Illinois,underdog_ats,Matchup,36,30,0,66,36,30,0,66,66,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
