season,week,game_id,team,opponent,prior_games,prior_off_drives,prior_off_start_ytg_sum,prior_off_short_fields,prior_off_opportunities,prior_off_opportunity_points,prior_off_opportunity_tds,prior_off_points,prior_def_drives,prior_def_opponent_start_ytg_sum,prior_def_short_fields_allowed,prior_def_opportunities_allowed,prior_def_opportunity_points_allowed,prior_def_opportunity_tds_allowed,prior_def_points_allowed,pregame_off_avg_start_ytg,pregame_off_short_field_rate,pregame_off_opportunity_rate,pregame_off_points_per_opportunity,pregame_off_td_rate_per_opportunity,pregame_off_points_per_drive,pregame_def_opponent_avg_start_ytg,pregame_def_short_field_rate_allowed,pregame_def_opportunity_rate_allowed,pregame_def_points_per_opportunity_allowed,pregame_def_td_rate_per_opportunity_allowed,pregame_def_points_per_drive_allowed
2022,1,401405061,Illinois,Indiana,1,11.0,650.0,6.0,8.0,31.0,4.0,31.0,10.0,747.0,0.0,2.0,6.0,0.0,6.0,59.09090909090909,0.5454545454545454,0.7272727272727273,3.875,0.5,2.8181818181818183,74.7,0.0,0.2,3.0,0.0,0.6
2022,2,401405070,Illinois,Virginia,2,25.0,1648.0,9.0,15.0,51.0,6.0,51.0,23.0,1698.0,3.0,9.0,22.0,1.0,22.0,65.92,0.36,0.6,3.4,0.4,2.04,73.82608695652173,0.13043478260869565,0.391304347826087,2.4444444444444446,0.1111111111111111,0.9565217391304348
2022,4,401421129,Illinois,Chattanooga,3,41.0,2799.0,14.0,21.0,68.0,8.0,75.0,38.0,2706.0,7.0,15.0,25.0,1.0,25.0,68.26829268292683,0.34146341463414637,0.5121951219512195,3.238095238095238,0.38095238095238093,1.829268292682927,71.21052631578948,0.18421052631578946,0.39473684210526316,1.6666666666666667,0.06666666666666667,0.6578947368421053
2022,5,401405099,Illinois,Wisconsin,4,50.0,3429.0,15.0,28.0,99.0,12.0,106.0,38.0,2706.0,7.0,15.0,25.0,1.0,25.0,68.58,0.3,0.56,3.5357142857142856,0.42857142857142855,2.12,71.21052631578948,0.18421052631578946,0.39473684210526316,1.6666666666666667,0.06666666666666667,0.6578947368421053
2022,6,401405106,Illinois,Iowa,5,60.0,4027.0,19.0,35.0,132.0,16.0,139.0,46.0,3273.0,10.0,17.0,35.0,2.0,35.0,67.11666666666666,0.31666666666666665,0.5833333333333334,3.7714285714285714,0.45714285714285713,2.316666666666667,71.15217391304348,0.21739130434782608,0.3695652173913043,2.0588235294117645,0.11764705882352941,0.7608695652173914
2022,7,401405112,Illinois,Minnesota,6,72.0,4878.0,22.0,41.0,141.0,16.0,148.0,59.0,4219.0,12.0,22.0,41.0,2.0,41.0,67.75,0.3055555555555556,0.5694444444444444,3.4390243902439024,0.3902439024390244,2.0555555555555554,71.50847457627118,0.2033898305084746,0.3728813559322034,1.8636363636363635,0.09090909090909091,0.6949152542372882
2022,9,401405124,Illinois,Nebraska,7,82.0,5643.0,23.0,47.0,167.0,18.0,174.0,69.0,4887.0,14.0,26.0,48.0,3.0,48.0,68.8170731707317,0.2804878048780488,0.573170731707317,3.5531914893617023,0.3829787234042553,2.1219512195121952,70.82608695652173,0.2028985507246377,0.37681159420289856,1.8461538461538463,0.11538461538461539,0.6956521739130435
2022,10,401405127,Illinois,Michigan State,8,95.0,6517.0,25.0,53.0,193.0,21.0,200.0,82.0,5843.0,15.0,30.0,57.0,4.0,57.0,68.6,0.2631578947368421,0.5578947368421052,3.641509433962264,0.39622641509433965,2.1052631578947367,71.2560975609756,0.18292682926829268,0.36585365853658536,1.9,0.13333333333333333,0.6951219512195121
2022,11,401405134,Illinois,Purdue,9,107.0,7433.0,28.0,60.0,208.0,23.0,215.0,94.0,6594.0,18.0,35.0,80.0,7.0,80.0,69.46728971962617,0.2616822429906542,0.5607476635514018,3.466666666666667,0.38333333333333336,2.0093457943925235,70.14893617021276,0.19148936170212766,0.3723404255319149,2.2857142857142856,0.2,0.851063829787234
2022,12,401405145,Illinois,Michigan,10,120.0,8330.0,30.0,65.0,232.0,26.0,239.0,107.0,7501.0,21.0,43.0,111.0,11.0,111.0,69.41666666666667,0.25,0.5416666666666666,3.5692307692307694,0.4,1.9916666666666667,70.10280373831776,0.19626168224299065,0.40186915887850466,2.5813953488372094,0.2558139534883721,1.0373831775700935
2022,13,401405149,Illinois,Northwestern,11,132.0,9210.0,31.0,70.0,249.0,28.0,256.0,118.0,8236.0,24.0,51.0,130.0,12.0,130.0,69.77272727272727,0.23484848484848486,0.5303030303030303,3.557142857142857,0.4,1.9393939393939394,69.79661016949153,0.2033898305084746,0.4322033898305085,2.549019607843137,0.23529411764705882,1.1016949152542372
2022,1,401405061,Indiana,Illinois,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401405075,Indiana,Idaho,1,13.0,951.0,3.0,7.0,16.0,1.0,16.0,14.0,998.0,3.0,7.0,20.0,2.0,20.0,73.15384615384616,0.23076923076923078,0.5384615384615384,2.2857142857142856,0.14285714285714285,1.2307692307692308,71.28571428571429,0.21428571428571427,0.5,2.857142857142857,0.2857142857142857,1.4285714285714286
2022,3,401426563,Indiana,Western Kentucky,2,25.0,1634.0,9.0,16.0,49.0,6.0,49.0,14.0,998.0,3.0,7.0,20.0,2.0,20.0,65.36,0.36,0.64,3.0625,0.375,1.96,71.28571428571429,0.21428571428571427,0.5,2.857142857142857,0.2857142857142857,1.4285714285714286
2022,4,401405096,Indiana,Cincinnati,3,38.0,2554.0,11.0,25.0,82.0,10.0,82.0,28.0,2009.0,5.0,16.0,50.0,5.0,50.0,67.21052631578948,0.2894736842105263,0.6578947368421053,3.28,0.4,2.1578947368421053,71.75,0.17857142857142858,0.5714285714285714,3.125,0.3125,1.7857142857142858
2022,5,401405102,Indiana,Nebraska,4,56.0,3886.0,15.0,32.0,106.0,13.0,106.0,45.0,3103.0,9.0,24.0,88.0,10.0,88.0,69.39285714285714,0.26785714285714285,0.5714285714285714,3.3125,0.40625,1.8928571428571428,68.95555555555555,0.2,0.5333333333333333,3.6666666666666665,0.4166666666666667,1.9555555555555555
2022,6,401405108,Indiana,Michigan,5,71.0,5081.0,16.0,34.0,120.0,15.0,120.0,61.0,4176.0,15.0,32.0,116.0,14.0,116.0,71.56338028169014,0.22535211267605634,0.4788732394366197,3.5294117647058822,0.4411764705882353,1.6901408450704225,68.45901639344262,0.2459016393442623,0.5245901639344263,3.625,0.4375,1.901639344262295
2022,7,401405114,Indiana,Maryland,6,83.0,5987.0,17.0,37.0,130.0,16.0,130.0,73.0,4997.0,20.0,41.0,147.0,18.0,147.0,72.13253012048193,0.20481927710843373,0.4457831325301205,3.5135135135135136,0.43243243243243246,1.5662650602409638,68.45205479452055,0.273972602739726,0.5616438356164384,3.5853658536585367,0.43902439024390244,2.0136986301369864
2022,8,401405121,Indiana,Rutgers,7,96.0,6951.0,19.0,44.0,163.0,20.0,163.0,86.0,5801.0,25.0,49.0,185.0,23.0,185.0,72.40625,0.19791666666666666,0.4583333333333333,3.7045454545454546,0.45454545454545453,1.6979166666666667,67.45348837209302,0.29069767441860467,0.5697674418604651,3.7755102040816326,0.46938775510204084,2.1511627906976742
2022,10,401405132,Indiana,Penn State,8,109.0,7957.0,20.0,48.0,173.0,21.0,173.0,99.0,6735.0,29.0,53.0,202.0,25.0,202.0,73.0,0.1834862385321101,0.44036697247706424,3.6041666666666665,0.4375,1.5871559633027523,68.03030303030303,0.29292929292929293,0.5353535353535354,3.811320754716981,0.4716981132075472,2.04040404040404
2022,11,401405139,Indiana,Ohio State,9,121.0,8818.0,22.0,51.0,180.0,22.0,180.0,111.0,7610.0,32.0,59.0,240.0,30.0,240.0,72.87603305785125,0.18181818181818182,0.4214876033057851,3.5294117647058822,0.43137254901960786,1.487603305785124,68.55855855855856,0.2882882882882883,0.5315315315315315,4.067796610169491,0.5084745762711864,2.1621621621621623
2022,12,401405146,Indiana,Michigan State,10,132.0,9676.0,22.0,54.0,187.0,23.0,187.0,122.0,8309.0,36.0,66.0,275.0,35.0,275.0,73.3030303030303,0.16666666666666666,0.4090909090909091,3.462962962962963,0.42592592592592593,1.4166666666666667,68.10655737704919,0.29508196721311475,0.5409836065573771,4.166666666666667,0.5303030303030303,2.2540983606557377
2022,13,401405151,Indiana,Purdue,11,143.0,10408.0,25.0,58.0,204.0,25.0,205.0,134.0,9145.0,37.0,74.0,313.0,39.0,313.0,72.78321678321679,0.17482517482517482,0.40559440559440557,3.5172413793103448,0.43103448275862066,1.4335664335664335,68.24626865671642,0.27611940298507465,0.5522388059701493,4.22972972972973,0.527027027027027,2.3358208955223883
2022,1,401405062,Iowa,South Dakota State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401404064,Iowa,Iowa State,1,16.0,932.0,8.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,0.5,0.375,0.5,0.0,0.1875,,,,,,
2022,3,401405082,Iowa,Nevada,2,29.0,1792.0,11.0,10.0,10.0,1.0,10.0,12.0,827.0,3.0,5.0,10.0,1.0,10.0,61.793103448275865,0.3793103448275862,0.3448275862068966,1.0,0.1,0.3448275862068966,68.91666666666667,0.25,0.4166666666666667,2.0,0.2,0.8333333333333334
2022,4,401405091,Iowa,Rutgers,3,40.0,2533.0,13.0,15.0,30.0,3.0,30.0,23.0,1695.0,3.0,6.0,10.0,1.0,10.0,63.325,0.325,0.375,2.0,0.2,0.75,73.69565217391305,0.13043478260869565,0.2608695652173913,1.6666666666666667,0.16666666666666666,0.43478260869565216
2022,5,401405100,Iowa,Michigan,4,50.0,3238.0,17.0,20.0,43.0,4.0,43.0,35.0,2645.0,3.0,11.0,20.0,2.0,20.0,64.76,0.34,0.4,2.15,0.2,0.86,75.57142857142857,0.08571428571428572,0.3142857142857143,1.8181818181818181,0.18181818181818182,0.5714285714285714
2022,6,401405106,Iowa,Illinois,5,60.0,3968.0,19.0,23.0,57.0,6.0,57.0,45.0,3376.0,4.0,16.0,47.0,5.0,47.0,66.13333333333334,0.31666666666666665,0.38333333333333336,2.4782608695652173,0.2608695652173913,0.95,75.02222222222223,0.08888888888888889,0.35555555555555557,2.9375,0.3125,1.0444444444444445
2022,8,401405119,Iowa,Ohio State,6,73.0,4914.0,21.0,28.0,63.0,6.0,63.0,57.0,4227.0,7.0,22.0,56.0,5.0,56.0,67.31506849315069,0.2876712328767123,0.3835616438356164,2.25,0.21428571428571427,0.863013698630137,74.15789473684211,0.12280701754385964,0.38596491228070173,2.5454545454545454,0.22727272727272727,0.9824561403508771
2022,9,401405122,Iowa,Northwestern,7,84.0,5743.0,22.0,29.0,66.0,6.0,66.0,69.0,4853.0,14.0,29.0,89.0,8.0,89.0,68.36904761904762,0.2619047619047619,0.34523809523809523,2.2758620689655173,0.20689655172413793,0.7857142857142857,70.33333333333333,0.2028985507246377,0.42028985507246375,3.0689655172413794,0.27586206896551724,1.289855072463768
2022,10,401405130,Iowa,Purdue,8,92.0,6279.0,25.0,36.0,99.0,9.0,99.0,77.0,5413.0,15.0,31.0,96.0,9.0,96.0,68.25,0.2717391304347826,0.391304347826087,2.75,0.25,1.076086956521739,70.2987012987013,0.19480519480519481,0.4025974025974026,3.096774193548387,0.2903225806451613,1.2467532467532467
2022,11,401405135,Iowa,Wisconsin,9,105.0,7190.0,27.0,41.0,123.0,12.0,123.0,91.0,6484.0,16.0,35.0,99.0,9.0,99.0,68.47619047619048,0.2571428571428571,0.3904761904761905,3.0,0.2926829268292683,1.1714285714285715,71.25274725274726,0.17582417582417584,0.38461538461538464,2.8285714285714287,0.2571428571428571,1.0879120879120878
2022,12,401405141,Iowa,Minnesota,10,120.0,8083.0,33.0,47.0,140.0,14.0,140.0,106.0,7576.0,18.0,38.0,109.0,10.0,109.0,67.35833333333333,0.275,0.39166666666666666,2.978723404255319,0.2978723404255319,1.1666666666666667,71.47169811320755,0.16981132075471697,0.3584905660377358,2.8684210526315788,0.2631578947368421,1.028301886792453
2022,13,401405148,Iowa,Nebraska,11,130.0,8766.0,35.0,53.0,153.0,15.0,153.0,115.0,8295.0,19.0,43.0,119.0,11.0,119.0,67.43076923076923,0.2692307692307692,0.4076923076923077,2.8867924528301887,0.2830188679245283,1.176923076923077,72.1304347826087,0.16521739130434782,0.3739130434782609,2.7674418604651163,0.2558139534883721,1.0347826086956522
2022,1,401404057,Iowa State,Southeast Missouri State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401404064,Iowa State,Iowa,1,9.0,721.0,0.0,5.0,35.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.11111111111111,0.0,0.5555555555555556,7.0,1.0,3.888888888888889,,,,,,
2022,3,401404069,Iowa State,Ohio,2,21.0,1548.0,3.0,10.0,45.0,6.0,45.0,13.0,860.0,3.0,4.0,7.0,1.0,7.0,73.71428571428571,0.14285714285714285,0.47619047619047616,4.5,0.6,2.142857142857143,66.15384615384616,0.23076923076923078,0.3076923076923077,1.75,0.25,0.5384615384615384
2022,4,401404080,Iowa State,Baylor,3,32.0,2166.0,8.0,17.0,82.0,11.0,88.0,24.0,1718.0,3.0,8.0,10.0,1.0,10.0,67.6875,0.25,0.53125,4.823529411764706,0.6470588235294118,2.75,71.58333333333333,0.125,0.3333333333333333,1.25,0.125,0.4166666666666667
2022,5,401404084,Iowa State,Kansas,4,42.0,2922.0,8.0,21.0,106.0,14.0,112.0,35.0,2513.0,5.0,14.0,41.0,5.0,41.0,69.57142857142857,0.19047619047619047,0.5,5.0476190476190474,0.6666666666666666,2.6666666666666665,71.8,0.14285714285714285,0.4,2.9285714285714284,0.35714285714285715,1.1714285714285715
2022,6,401404088,Iowa State,Kansas State,5,52.0,3671.0,10.0,26.0,117.0,15.0,123.0,46.0,3213.0,9.0,20.0,55.0,7.0,55.0,70.59615384615384,0.19230769230769232,0.5,4.5,0.5769230769230769,2.3653846153846154,69.84782608695652,0.1956521739130435,0.43478260869565216,2.75,0.35,1.1956521739130435
2022,7,401404093,Iowa State,Texas,6,63.0,4507.0,12.0,29.0,126.0,15.0,132.0,57.0,4043.0,11.0,25.0,65.0,8.0,65.0,71.53968253968254,0.19047619047619047,0.4603174603174603,4.344827586206897,0.5172413793103449,2.0952380952380953,70.9298245614035,0.19298245614035087,0.43859649122807015,2.6,0.32,1.1403508771929824
2022,9,401404100,Iowa State,Oklahoma,7,73.0,5257.0,13.0,35.0,147.0,18.0,153.0,67.0,4741.0,13.0,32.0,89.0,11.0,89.0,72.01369863013699,0.1780821917808219,0.4794520547945205,4.2,0.5142857142857142,2.095890410958904,70.76119402985074,0.19402985074626866,0.47761194029850745,2.78125,0.34375,1.328358208955224
2022,10,401404105,Iowa State,West Virginia,8,86.0,6244.0,15.0,41.0,160.0,19.0,166.0,81.0,5737.0,16.0,39.0,116.0,14.0,116.0,72.6046511627907,0.1744186046511628,0.47674418604651164,3.902439024390244,0.4634146341463415,1.930232558139535,70.82716049382717,0.19753086419753085,0.48148148148148145,2.9743589743589745,0.358974358974359,1.4320987654320987
2022,11,401404110,Iowa State,Oklahoma State,9,99.0,7161.0,18.0,47.0,191.0,23.0,197.0,92.0,6554.0,16.0,42.0,123.0,15.0,123.0,72.33333333333333,0.18181818181818182,0.47474747474747475,4.0638297872340425,0.48936170212765956,1.9898989898989898,71.23913043478261,0.17391304347826086,0.45652173913043476,2.9285714285714284,0.35714285714285715,1.3369565217391304
2022,12,401404115,Iowa State,Texas Tech,10,116.0,8334.0,22.0,54.0,205.0,25.0,211.0,110.0,7717.0,20.0,48.0,143.0,17.0,143.0,71.84482758620689,0.1896551724137931,0.46551724137931033,3.7962962962962963,0.46296296296296297,1.8189655172413792,70.15454545454546,0.18181818181818182,0.43636363636363634,2.9791666666666665,0.3541666666666667,1.3
2022,13,401404120,Iowa State,TCU,11,127.0,9026.0,27.0,61.0,205.0,25.0,211.0,121.0,8637.0,20.0,51.0,150.0,18.0,151.0,71.07086614173228,0.2125984251968504,0.48031496062992124,3.360655737704918,0.4098360655737705,1.6614173228346456,71.3801652892562,0.1652892561983471,0.4214876033057851,2.9411764705882355,0.35294117647058826,1.2479338842975207
2022,1,401426538,James Madison,Middle Tennessee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401420788,James Madison,Norfolk State,1,9.0,530.0,6.0,9.0,35.0,5.0,35.0,9.0,689.0,1.0,1.0,0.0,0.0,0.0,58.888888888888886,0.6666666666666666,1.0,3.888888888888889,0.5555555555555556,3.888888888888889,76.55555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
2022,4,401415037,James Madison,App State,2,17.0,968.0,10.0,15.0,77.0,11.0,77.0,9.0,689.0,1.0,1.0,0.0,0.0,0.0,56.94117647058823,0.5882352941176471,0.8823529411764706,5.133333333333334,0.7333333333333333,4.529411764705882,76.55555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
2022,5,401426338,James Madison,Texas State,3,31.0,1837.0,14.0,23.0,109.0,15.0,109.0,23.0,1625.0,4.0,7.0,28.0,4.0,28.0,59.25806451612903,0.45161290322580644,0.7419354838709677,4.739130434782608,0.6521739130434783,3.5161290322580645,70.65217391304348,0.17391304347826086,0.30434782608695654,4.0,0.5714285714285714,1.2173913043478262
2022,6,401426343,James Madison,Arkansas State,4,44.0,2734.0,18.0,30.0,133.0,18.0,133.0,36.0,2594.0,5.0,10.0,35.0,5.0,35.0,62.13636363636363,0.4090909090909091,0.6818181818181818,4.433333333333334,0.6,3.022727272727273,72.05555555555556,0.1388888888888889,0.2777777777777778,3.5,0.5,0.9722222222222222
2022,7,401426349,James Madison,Georgia Southern,5,55.0,3484.0,21.0,40.0,168.0,23.0,168.0,47.0,3411.0,5.0,14.0,55.0,7.0,55.0,63.345454545454544,0.38181818181818183,0.7272727272727273,4.2,0.575,3.0545454545454547,72.57446808510639,0.10638297872340426,0.2978723404255319,3.9285714285714284,0.5,1.1702127659574468
2022,8,401426355,James Madison,Marshall,6,71.0,4660.0,24.0,50.0,206.0,28.0,206.0,63.0,4539.0,8.0,23.0,93.0,11.0,93.0,65.63380281690141,0.3380281690140845,0.704225352112676,4.12,0.56,2.9014084507042255,72.04761904761905,0.12698412698412698,0.36507936507936506,4.043478260869565,0.4782608695652174,1.4761904761904763
2022,10,401411152,James Madison,Louisville,7,92.0,6140.0,28.0,54.0,212.0,28.0,212.0,85.0,5899.0,17.0,30.0,110.0,13.0,114.0,66.73913043478261,0.30434782608695654,0.5869565217391305,3.925925925925926,0.5185185185185185,2.3043478260869565,69.4,0.2,0.35294117647058826,3.6666666666666665,0.43333333333333335,1.3411764705882352
2022,11,401426374,James Madison,Old Dominion,8,102.0,6823.0,30.0,58.0,222.0,29.0,222.0,95.0,6612.0,18.0,36.0,137.0,16.0,141.0,66.8921568627451,0.29411764705882354,0.5686274509803921,3.8275862068965516,0.5,2.176470588235294,69.6,0.18947368421052632,0.37894736842105264,3.8055555555555554,0.4444444444444444,1.4842105263157894
2022,12,401426378,James Madison,Georgia State,9,111.0,7513.0,32.0,64.0,245.0,31.0,245.0,104.0,7237.0,19.0,39.0,140.0,16.0,144.0,67.68468468468468,0.2882882882882883,0.5765765765765766,3.828125,0.484375,2.2072072072072073,69.58653846153847,0.18269230769230768,0.375,3.58974358974359,0.41025641025641024,1.3846153846153846
2022,13,401426383,James Madison,Coastal Carolina,10,126.0,8502.0,36.0,71.0,287.0,37.0,287.0,117.0,8112.0,21.0,44.0,166.0,19.0,170.0,67.47619047619048,0.2857142857142857,0.5634920634920635,4.042253521126761,0.5211267605633803,2.2777777777777777,69.33333333333333,0.1794871794871795,0.37606837606837606,3.772727272727273,0.4318181818181818,1.452991452991453
2022,1,401404052,Kansas,Tennessee Tech,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401404065,Kansas,West Virginia,1,5.0,252.0,2.0,5.0,28.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,0.4,1.0,5.6,0.8,5.6,,,,,,
2022,3,401404068,Kansas,Houston,2,15.0,900.0,4.0,12.0,76.0,8.0,101.0,10.0,705.0,2.0,8.0,97.0,5.0,97.0,60.0,0.26666666666666666,0.8,6.333333333333333,0.6666666666666666,6.733333333333333,70.5,0.2,0.8,12.125,0.625,9.7
2022,4,401404079,Kansas,Duke,3,27.0,1668.0,7.0,20.0,117.0,13.0,142.0,21.0,1515.0,3.0,14.0,127.0,9.0,127.0,61.77777777777778,0.25925925925925924,0.7407407407407407,5.85,0.65,5.2592592592592595,72.14285714285714,0.14285714285714285,0.6666666666666666,9.071428571428571,0.6428571428571429,6.0476190476190474
2022,5,401404084,Kansas,Iowa State,4,38.0,2448.0,9.0,28.0,152.0,18.0,177.0,31.0,2322.0,3.0,21.0,154.0,12.0,154.0,64.42105263157895,0.23684210526315788,0.7368421052631579,5.428571428571429,0.6428571428571429,4.657894736842105,74.90322580645162,0.0967741935483871,0.6774193548387096,7.333333333333333,0.5714285714285714,4.967741935483871
2022,6,401404089,Kansas,TCU,5,49.0,3148.0,13.0,34.0,166.0,20.0,191.0,41.0,3071.0,5.0,26.0,165.0,13.0,165.0,64.24489795918367,0.2653061224489796,0.6938775510204082,4.882352941176471,0.5882352941176471,3.8979591836734695,74.90243902439025,0.12195121951219512,0.6341463414634146,6.346153846153846,0.5,4.024390243902439
2022,7,401404094,Kansas,Oklahoma,6,63.0,4128.0,15.0,43.0,197.0,24.0,222.0,55.0,4032.0,7.0,33.0,203.0,18.0,203.0,65.52380952380952,0.23809523809523808,0.6825396825396826,4.5813953488372094,0.5581395348837209,3.5238095238095237,73.30909090909091,0.12727272727272726,0.6,6.151515151515151,0.5454545454545454,3.690909090909091
2022,8,401404096,Kansas,Baylor,7,76.0,5007.0,18.0,50.0,226.0,27.0,264.0,69.0,5009.0,10.0,43.0,283.0,21.0,302.0,65.88157894736842,0.23684210526315788,0.6578947368421053,4.52,0.54,3.473684210526316,72.59420289855072,0.14492753623188406,0.6231884057971014,6.5813953488372094,0.4883720930232558,4.3768115942028984
2022,10,401404106,Kansas,Oklahoma State,8,87.0,5794.0,20.0,54.0,249.0,30.0,287.0,80.0,5638.0,15.0,52.0,318.0,26.0,337.0,66.59770114942529,0.22988505747126436,0.6206896551724138,4.611111111111111,0.5555555555555556,3.2988505747126435,70.475,0.1875,0.65,6.115384615384615,0.5,4.2125
2022,11,401404111,Kansas,Texas Tech,9,97.0,6519.0,22.0,63.0,286.0,34.0,324.0,90.0,6384.0,16.0,57.0,328.0,27.0,347.0,67.20618556701031,0.2268041237113402,0.6494845360824743,4.5396825396825395,0.5396825396825397,3.3402061855670104,70.93333333333334,0.17777777777777778,0.6333333333333333,5.754385964912281,0.47368421052631576,3.8555555555555556
2022,12,401404116,Kansas,Texas,10,109.0,7400.0,24.0,71.0,313.0,38.0,351.0,103.0,7309.0,17.0,67.0,370.0,32.0,389.0,67.88990825688073,0.22018348623853212,0.6513761467889908,4.408450704225352,0.5352112676056338,3.220183486238532,70.96116504854369,0.1650485436893204,0.6504854368932039,5.522388059701493,0.47761194029850745,3.7766990291262137
2022,13,401404121,Kansas,Kansas State,11,114.0,7780.0,24.0,73.0,313.0,38.0,351.0,109.0,7676.0,20.0,72.0,401.0,36.0,420.0,68.24561403508773,0.21052631578947367,0.6403508771929824,4.287671232876712,0.5205479452054794,3.0789473684210527,70.42201834862385,0.1834862385321101,0.6605504587155964,5.569444444444445,0.5,3.853211009174312
2022,1,401404056,Kansas State,South Dakota,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022,2,401403876,Kansas State,Missouri,1,8.0,575.0,1.0,5.0,27.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.875,0.125,0.625,5.4,0.8,3.375,,,,,,
2022,3,401404074,Kansas State,Tulane,2,18.0,1150.0,6.0,11.0,54.0,7.0,54.0,10.0,792.0,0.0,3.0,6.0,0.0,6.0,63.888888888888886,0.3333333333333333,0.6111111111111112,4.909090909090909,0.6363636363636364,3.0,79.2,0.0,0.3,2.0,0.0,0.6
2022,4,401404081,Kansas State,Oklahoma,3,31.0,2099.0,7.0,15.0,64.0,8.0,64.0,23.0,1682.0,5.0,9.0,23.0,2.0,23.0,67.70967741935483,0.22580645161290322,0.4838709677419355,4.266666666666667,0.5333333333333333,2.064516129032258,73.1304347826087,0.21739130434782608,0.391304347826087,2.5555555555555554,0.2222222222222222,1.0
2022,5,401404085,Kansas State,Texas Tech,4,44.0,3019.0,9.0,22.0,105.0,13.0,105.0,35.0,2579.0,5.0,16.0,57.0,6.0,57.0,68.61363636363636,0.20454545454545456,0.5,4.7727272727272725,0.5909090909090909,2.3863636363636362,73.68571428571428,0.14285714285714285,0.45714285714285713,3.5625,0.375,1.6285714285714286
2022,6,401404088,Kansas State,Iowa State,5,58.0,3907.0,14.0,29.0,142.0,17.0,142.0,50.0,3649.0,8.0,24.0,85.0,9.0,85.0,67.36206896551724,0.2413793103448276,0.5,4.896551724137931,0.5862068965517241,2.4482758620689653,72.98,0.16,0.48,3.5416666666666665,0.375,1.7
2022,8,401404097,Kansas State,TCU,6,69.0,4737.0,16.0,34.0,152.0,18.0,152.0,61.0,4485.0,10.0,27.0,94.0,9.0,94.0,68.65217391304348,0.2318840579710145,0.4927536231884058,4.470588235294118,0.5294117647058824,2.2028985507246377,73.52459016393442,0.16393442622950818,0.4426229508196721,3.4814814814814814,0.3333333333333333,1.540983606557377
2022,9,401404102,Kansas State,Oklahoma State,7,81.0,5563.0,19.0,40.0,180.0,22.0,180.0,73.0,5282.0,13.0,36.0,132.0,14.0,132.0,68.67901234567901,0.2345679012345679,0.49382716049382713,4.5,0.55,2.2222222222222223,72.35616438356165,0.1780821917808219,0.4931506849315068,3.6666666666666665,0.3888888888888889,1.8082191780821917
2022,10,401404107,Kansas State,Texas,8,88.0,6083.0,20.0,45.0,215.0,27.0,215.0,80.0,5807.0,14.0,37.0,132.0,14.0,132.0,69.125,0.22727272727272727,0.5113636363636364,4.777777777777778,0.6,2.4431818181818183,72.5875,0.175,0.4625,3.5675675675675675,0.3783783783783784,1.65
2022,11,401404109,Kansas State,Baylor,9,100.0,6985.0,21.0,51.0,242.0,30.0,242.0,92.0,6654.0,16.0,43.0,166.0,18.0,166.0,69.85,0.21,0.51,4.745098039215686,0.5882352941176471,2.42,72.32608695652173,0.17391304347826086,0.4673913043478261,3.86046511627907,0.4186046511627907,1.8043478260869565
2022,12,401404117,Kansas State,West Virginia,10,107.0,7447.0,23.0,57.0,266.0,33.0,266.0,99.0,7190.0,16.0,46.0,169.0,18.0,169.0,69.59813084112149,0.21495327102803738,0.5327102803738317,4.666666666666667,0.5789473684210527,2.485981308411215,72.62626262626263,0.16161616161616163,0.46464646464646464,3.6739130434782608,0.391304347826087,1.707070707070707
