season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_off_game_clock_seconds_per_play,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate
2024,2,401636859,Washington State,Texas Tech,1,51.0,0.47058823529411764,0.55,0.4634146341463415,0.07407407407407407,0.48148148148148145,0.5833333333333334,0.2962962962962963,0.2916666666666667,0.8822441329932375,27.25,82.0,0.4268292682926829,0.3829787234042553,0.4,0.1276595744680851,0.17142857142857143,0.06719342571733604,0.13414634146341464,0.0975609756097561,0.036585365853658534
2024,3,401628484,Washington State,Washington,2,57.5,0.3915441176470588,0.478125,0.4051767048282728,0.2529461279461279,0.468013468013468,0.44166666666666665,0.25042087542087543,0.19583333333333336,0.5032148817931898,28.895,83.5,0.5604734576757532,0.4607201309328969,0.411864406779661,0.17921440261865795,0.12808716707021792,0.10114611306015164,0.1553084648493544,0.10172166427546628,0.053586800573888094
2024,4,401643714,Washington State,San José State,3,59.0,0.4492014547754586,0.5335648148148149,0.4537912726066036,0.35381593714927045,0.4354657687991021,0.4468253968253968,0.21632996632996634,0.1781746031746032,0.39122854868434853,20.396666666666665,77.33333333333333,0.5582643563992201,0.43358353556445994,0.47827997489014445,0.19993603852738118,0.1316877410097749,0.15442718739580819,0.13430820733546703,0.0934554684913365,0.04085273884413052
2024,5,401643719,Washington State,Boise State,4,67.75,0.4672202400177642,0.5345019693200663,0.46696683107832937,0.33758417508417504,0.45993265993265986,0.44226190476190474,0.21224747474747474,0.17444727891156464,0.37799109086264115,21.014605263157893,76.5,0.6045090781102258,0.4041350200943976,0.4950736175312447,0.1894257131060622,0.12149307848460392,0.19094631119164052,0.15478520955565434,0.10387538515228616,0.050909824403368165
2024,7,401643730,Washington State,Fresno State,5,69.4,0.48956566569842186,0.5370355377202041,0.49949939078858946,0.35131734006734006,0.44294612794612787,0.4538095238095238,0.1947979797979798,0.1577396413110699,0.3360889087519268,18.384098003629763,72.6,0.5572914730144964,0.41219690496440703,0.5008207987869004,0.18487390381818308,0.13528970088292122,0.24377283163940894,0.14488079922347083,0.09362662391130261,0.051254175312168214
2024,8,401643736,Washington State,Hawai'i,6,68.83333333333333,0.5014057315163617,0.5520493887781361,0.5042998067892334,0.2927644500561167,0.45245510662177324,0.4369981325863679,0.19681440845233947,0.13595420559706275,0.2853218197149307,19.786183364606725,71.83333333333333,0.5673507373160019,0.4034974208036725,0.47832627541184797,0.17970261215617822,0.12067792533894228,0.1989614521590073,0.1256359601372061,0.07802218659275217,0.047613773544453904
2024,9,401643744,Washington State,San Diego State,7,68.14285714285714,0.49674062701402427,0.5464452636413328,0.4926965376874747,0.2719493605523017,0.4508438729026964,0.4793317326930772,0.18550478707679519,0.1403417000355776,0.29270538244591193,21.816728598234334,69.0,0.5769599726444852,0.3909677140723208,0.4835870239460861,0.19914359237446858,0.11209623037710204,0.18084327830029528,0.13790774605167117,0.08610692916741394,0.051800816884257195
2024,11,401643756,Washington State,Utah State,8,67.875,0.49146623045545307,0.5380354390194996,0.49360947047654036,0.2935112460388195,0.4430994999009705,0.49024859943977595,0.17620557758108468,0.13946565419779708,0.29194295599941833,22.628989375306894,69.125,0.5851971189210674,0.4020967498132807,0.48702753484171424,0.18425064332766,0.10641753491329761,0.185259674235733,0.14566927779521227,0.0896292773072015,0.05604000048801076
2024,12,401643761,Washington State,New Mexico,9,67.88888888888889,0.47934253164667723,0.5308853025202569,0.47374339762523754,0.287353911822866,0.45471278298075685,0.5084261054849291,0.18043670388159908,0.12824297467154613,0.3106594422783302,23.705192201918884,69.44444444444444,0.5911628711397143,0.4172483929964204,0.4860534609221035,0.17659886244509948,0.09700882330457372,0.1893774760879492,0.14645911112660842,0.08738651810022849,0.05907259302637994
2024,13,401628572,Washington State,Oregon State,10,67.8,0.48663215907902446,0.5287401684946463,0.4772462508451699,0.28528518730724606,0.4659081713493478,0.5170429543958956,0.18239303349343916,0.13704029882601315,0.32774027140438455,24.20874705580107,69.9,0.5658303678095267,0.4347072271661661,0.4734481148298932,0.17526550681283443,0.09530794097411635,0.2136883483148191,0.1399213081220557,0.07999921764155699,0.0599220904804987
2024,14,401643773,Washington State,Wyoming,11,66.27272727272727,0.48695615174741974,0.5237350814066163,0.4782576910431777,0.3013082122373566,0.47949693898891754,0.5282208676326324,0.18679086960942023,0.13549118075092104,0.3336509246703805,24.50911737007556,70.72727272727273,0.5558181709660829,0.43958585133499245,0.4783871750978827,0.16990310344507148,0.10432035038050981,0.2139146526349716,0.13870866906377907,0.07848030142327965,0.060228367640499395
