season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_timestamp,source_url
2025,9,108,Boston Coll.,1-7,-10.8,22.9,96,34.0,116,0.3,29,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,109,Rice,4-4,-11.4,18.7,119,30.1,91,0.0,74,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,110,Stanford,3-5,-11.5,19.8,114,31.0,97,-0.3,108,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,111,Louisiana,2-6,-11.6,22.0,102,33.4,109,-0.3,99,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,112,UAB,3-4,-11.7,27.8,68,39.2,132,-0.3,115,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,113,Arkansas St.,4-4,-11.8,22.6,98,34.6,118,0.2,46,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,114,Colorado St.,2-6,-11.9,20.2,110,32.1,105,0.0,75,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,115,Tulsa,2-6,-11.9,21.1,106,33.2,108,0.2,43,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,116,S. Alabama,2-6,-12.1,23.2,94,34.9,121,-0.5,127,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,117,Coastal Caro.,4-3,-12.6,21.0,108,33.4,111,-0.2,89,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,118,Ga. Southern,3-5,-12.7,26.0,76,38.8,131,0.2,45,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,119,Missouri St.,4-3,-12.8,21.0,107,33.5,112,-0.4,119,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,120,UTEP,2-5,-14.2,16.0,128,29.7,89,-0.5,131,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,121,New Mex. St.,3-4,-14.4,17.8,123,32.0,104,-0.2,91,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,122,BGSU,3-5,-14.7,17.0,125,31.9,102,0.1,56,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,123,N. Illinois,2-6,-15.0,10.1,136,24.6,55,-0.5,129,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,124,Nevada,1-7,-16.1,14.0,134,30.3,93,0.2,38,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,125,Oklahoma St.,1-7,-16.4,17.9,122,34.7,120,0.3,25,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,126,FIU,3-4,-16.7,18.9,117,35.2,122,-0.4,123,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,127,Akron,3-6,-17.9,14.2,133,31.6,100,-0.4,124,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,128,EMU,2-7,-18.2,19.3,116,37.6,130,0.1,64,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,129,ULM,3-5,-18.7,16.1,127,34.3,117,-0.5,133,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,130,MTSU,1-6,-20.5,15.0,131,35.3,123,-0.2,94,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,131,Ball St.,3-5,-21.0,15.5,129,36.0,125,-0.5,126,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,132,Georgia St.,1-7,-22.3,19.6,115,41.3,135,-0.5,134,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,133,Kent St.,3-5,-22.4,15.4,130,37.3,129,-0.5,125,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,134,Charlotte,1-7,-23.1,16.3,126,39.3,133,-0.2,92,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,135,Sam Houston,0-7,-25.2,14.5,132,39.3,134,-0.4,121,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,136,UMass,0-8,-31.3,10.9,135,41.7,136,-0.4,122,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,1,Ohio St.,8-0,29.8,39.4,8,9.6,1,0.0,81,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,2,Indiana,9-0,29.5,40.7,1,11.8,2,0.5,14,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,3,Oregon,7-1,27.1,38.9,10,12.1,3,0.3,36,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,4,Texas Tech,8-1,24.3,39.0,9,14.7,8,0.0,80,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,5,Texas A&M,8-0,21.8,40.6,2,18.9,21,0.1,61,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,6,Utah,7-2,21.4,35.6,19,14.3,7,0.2,49,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,7,Notre Dame,6-2,21.4,39.4,7,18.1,18,0.0,68,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,8,Oklahoma,7-2,20.2,32.7,39,12.9,4,0.4,18,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,9,Ole Miss,8-1,19.7,38.2,11,19.1,22,0.6,2,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,10,Alabama,7-1,19.5,36.6,15,17.1,14,0.0,76,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,11,Georgia,7-1,18.7,36.1,17,18.0,17,0.6,1,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,12,USC,6-2,18.4,40.4,3,22.4,43,0.4,28,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,13,Miami,6-2,18.2,35.4,20,17.7,15,0.5,13,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,14,Texas,7-2,18.1,31.6,43,13.7,5,0.2,46,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,15,Missouri,6-2,18.1,34.3,27,15.9,10,-0.4,116,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,16,BYU,8-0,17.2,34.6,25,18.0,16,0.5,6,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,17,Iowa,6-2,17.1,30.9,50,14.0,6,0.2,43,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,18,Vanderbilt,7-2,16.8,37.9,12,21.6,37,0.5,7,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,19,Washington,6-2,16.0,36.2,16,19.9,27,-0.3,107,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,20,Tennessee,6-3,15.9,40.0,5,24.5,57,0.4,20,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,21,Michigan,7-2,15.6,31.7,41,15.8,9,-0.3,101,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,22,Penn St.,3-5,15.0,34.1,30,19.5,25,0.5,10,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,23,Louisville,7-1,14.1,33.2,35,19.1,23,0.0,71,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,24,Florida St.,4-4,13.6,33.9,31,20.5,30,0.2,44,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,25,Illinois,6-3,13.5,36.9,14,23.9,51,0.5,9,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,26,LSU,5-3,13.3,30.3,54,17.0,12,0.0,69,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,27,Pittsburgh,7-2,13.1,33.7,32,21.0,33,0.5,11,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,28,Nebraska,6-3,13.0,31.6,42,18.7,19,0.1,56,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,29,Memphis,8-1,12.2,37.0,13,25.1,62,0.4,21,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,30,N. Texas,8-1,12.1,40.4,4,28.3,79,0.0,79,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,31,Arizona,5-3,11.5,33.2,36,21.3,35,-0.3,109,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,32,Cincinnati,7-2,10.8,34.4,26,24.0,53,0.4,23,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,33,Auburn,4-5,10.6,26.9,68,16.0,11,-0.3,99,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,34,Ga. Tech,8-1,10.6,35.9,18,25.8,67,0.4,19,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,35,TCU,6-2,10.5,34.1,29,23.5,49,-0.1,86,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,36,JMU,7-1,10.4,30.5,52,19.8,26,-0.4,115,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,37,USF,6-2,9.9,35.0,22,25.2,63,0.0,65,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,38,SMU,6-3,9.4,31.5,45,21.9,40,-0.3,100,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,39,Florida,3-5,9.3,27.6,65,18.8,20,0.5,15,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,40,Miss. St.,5-4,9.1,33.6,33,24.7,59,0.2,45,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,41,Iowa St.,5-4,9.0,30.1,55,21.2,34,0.1,51,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,42,Arkansas,2-7,9.0,39.6,6,31.1,99,0.4,17,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,43,Virginia,8-1,8.2,30.9,48,23.1,46,0.4,26,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,44,San Diego St.,7-1,8.2,24.8,81,17.1,13,0.5,12,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,45,Clemson,3-5,8.2,30.9,49,23.0,45,0.2,42,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,46,Kansas St.,4-5,8.0,31.8,40,23.9,52,0.1,53,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,47,Duke,5-3,7.4,35.4,21,27.8,73,-0.2,93,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,48,ECU,5-3,6.4,30.0,56,23.3,47,-0.3,105,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,49,Houston,7-2,6.3,28.6,63,22.3,42,0.0,70,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,50,Navy,7-1,6.2,35.0,23,28.8,84,0.1,64,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,10,51,Maryland,4-4,6.0,26.0,73,20.4,29,0.4,24,20251104130430,https://web.archive.org/web/20251104130430id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
