source,date,away,home,matched,game_id,match_method,status,rows
SP+,2026-11-13,Houston,Colorado,True,g694,,,
FPI,2026-11-13,Houston,Colorado,True,g694,,,
TeamRankings,2026-11-13,Houston,Colorado,True,g694,,,
Sagarin Rating,2026-11-13,Houston,Colorado,False,g694,,,
SP+,2026-11-13,Florida State,Pittsburgh,True,g695,,,
FPI,2026-11-13,Florida State,Pittsburgh,True,g695,,,
TeamRankings,2026-11-13,Florida State,Pittsburgh,True,g695,,,
Sagarin Rating,2026-11-13,Florida State,Pittsburgh,False,g695,,,
SP+,2026-11-14,San Jose State,Air Force,True,g696,,,
FPI,2026-11-14,San Jose State,Air Force,True,g696,,,
TeamRankings,2026-11-14,San Jose State,Air Force,True,g696,,,
Sagarin Rating,2026-11-14,San Jose State,Air Force,False,g696,,,
SP+,2026-11-14,Utah,Arizona,True,g697,,,
FPI,2026-11-14,Utah,Arizona,True,g697,,,
TeamRankings,2026-11-14,Utah,Arizona,True,g697,,,
Sagarin Rating,2026-11-14,Utah,Arizona,False,g697,,,
SP+,2026-11-14,South Carolina,Arkansas,True,g698,,,
FPI,2026-11-14,South Carolina,Arkansas,True,g698,,,
TeamRankings,2026-11-14,South Carolina,Arkansas,True,g698,,,
Sagarin Rating,2026-11-14,South Carolina,Arkansas,False,g698,,,
SP+,2026-11-14,Baylor,BYU,True,g699,,,
FPI,2026-11-14,Baylor,BYU,True,g699,,,
TeamRankings,2026-11-14,Baylor,BYU,True,g699,,,
Sagarin Rating,2026-11-14,Baylor,BYU,False,g699,,,
SP+,2026-11-14,Oregon State,Boise State,True,g700,,,
FPI,2026-11-14,Oregon State,Boise State,True,g700,,,
TeamRankings,2026-11-14,Oregon State,Boise State,True,g700,,,
Sagarin Rating,2026-11-14,Oregon State,Boise State,False,g700,,,
SP+,2026-11-14,Arizona State,Central Florida,True,g701,,,
FPI,2026-11-14,Arizona State,Central Florida,True,g701,,,
TeamRankings,2026-11-14,Arizona State,Central Florida,True,g701,,,
Sagarin Rating,2026-11-14,Arizona State,Central Florida,False,g701,,,
SP+,2026-11-14,East Carolina,Charlotte,True,g702,,,
FPI,2026-11-14,East Carolina,Charlotte,True,g702,,,
TeamRankings,2026-11-14,East Carolina,Charlotte,True,g702,,,
Sagarin Rating,2026-11-14,East Carolina,Charlotte,False,g702,,,
SP+,2026-11-14,Georgia Tech,Clemson,True,g703,,,
FPI,2026-11-14,Georgia Tech,Clemson,True,g703,,,
TeamRankings,2026-11-14,Georgia Tech,Clemson,True,g703,,,
Sagarin Rating,2026-11-14,Georgia Tech,Clemson,False,g703,,,
SP+,2026-11-14,Arkansas State,Coastal Carolina,True,g704,,,
FPI,2026-11-14,Arkansas State,Coastal Carolina,True,g704,,,
TeamRankings,2026-11-14,Arkansas State,Coastal Carolina,True,g704,,,
Sagarin Rating,2026-11-14,Arkansas State,Coastal Carolina,False,g704,,,
SP+,2026-11-14,James Madison,Connecticut,True,g705,,,
FPI,2026-11-14,James Madison,Connecticut,True,g705,,,
TeamRankings,2026-11-14,James Madison,Connecticut,True,g705,,,
Sagarin Rating,2026-11-14,James Madison,Connecticut,False,g705,,,
SP+,2026-11-14,Florida International,Delaware,True,g706,,,
FPI,2026-11-14,Florida International,Delaware,True,g706,,,
TeamRankings,2026-11-14,Florida International,Delaware,True,g706,,,
Sagarin Rating,2026-11-14,Florida International,Delaware,False,g706,,,
SP+,2026-11-14,Missouri,Georgia,True,g707,,,
FPI,2026-11-14,Missouri,Georgia,True,g707,,,
TeamRankings,2026-11-14,Missouri,Georgia,True,g707,,,
Sagarin Rating,2026-11-14,Missouri,Georgia,False,g707,,,
SP+,2026-11-14,Georgia Southern,Georgia State,True,g708,,,
FPI,2026-11-14,Georgia Southern,Georgia State,True,g708,,,
TeamRankings,2026-11-14,Georgia Southern,Georgia State,True,g708,,,
Sagarin Rating,2026-11-14,Georgia Southern,Georgia State,False,g708,,,
SP+,2026-11-14,North Dakota State,Hawaii,True,g709,,,
FPI,2026-11-14,North Dakota State,Hawaii,True,g709,,,
TeamRankings,2026-11-14,North Dakota State,Hawaii,True,g709,,,
Sagarin Rating,2026-11-14,North Dakota State,Hawaii,False,g709,,,
SP+,2026-11-14,USC,Indiana,True,g710,,,
FPI,2026-11-14,USC,Indiana,True,g710,,,
TeamRankings,2026-11-14,USC,Indiana,True,g710,,,
Sagarin Rating,2026-11-14,USC,Indiana,False,g710,,,
SP+,2026-11-14,Purdue,Iowa,True,g711,,,
FPI,2026-11-14,Purdue,Iowa,True,g711,,,
TeamRankings,2026-11-14,Purdue,Iowa,True,g711,,,
Sagarin Rating,2026-11-14,Purdue,Iowa,False,g711,,,
SP+,2026-11-14,Cincinnati,Iowa State,True,g712,,,
FPI,2026-11-14,Cincinnati,Iowa State,True,g712,,,
TeamRankings,2026-11-14,Cincinnati,Iowa State,True,g712,,,
Sagarin Rating,2026-11-14,Cincinnati,Iowa State,False,g712,,,
SP+,2026-11-14,Florida,Kentucky,True,g713,,,
FPI,2026-11-14,Florida,Kentucky,True,g713,,,
TeamRankings,2026-11-14,Florida,Kentucky,True,g713,,,
Sagarin Rating,2026-11-14,Florida,Kentucky,False,g713,,,
SP+,2026-11-14,Texas,LSU,True,g714,,,
FPI,2026-11-14,Texas,LSU,True,g714,,,
TeamRankings,2026-11-14,Texas,LSU,True,g714,,,
Sagarin Rating,2026-11-14,Texas,LSU,False,g714,,,
SP+,2026-11-14,Middle Tennessee,Liberty,True,g715,,,
FPI,2026-11-14,Middle Tennessee,Liberty,True,g715,,,
TeamRankings,2026-11-14,Middle Tennessee,Liberty,True,g715,,,
Sagarin Rating,2026-11-14,Middle Tennessee,Liberty,False,g715,,,
SP+,2026-11-14,Southern Miss,Louisiana Tech,True,g716,,,
FPI,2026-11-14,Southern Miss,Louisiana Tech,True,g716,,,
TeamRankings,2026-11-14,Southern Miss,Louisiana Tech,True,g716,,,
Sagarin Rating,2026-11-14,Southern Miss,Louisiana Tech,False,g716,,,
SP+,2026-11-14,Appalachian State,Marshall,True,g717,,,
FPI,2026-11-14,Appalachian State,Marshall,True,g717,,,
TeamRankings,2026-11-14,Appalachian State,Marshall,True,g717,,,
Sagarin Rating,2026-11-14,Appalachian State,Marshall,False,g717,,,
SP+,2026-11-14,Wisconsin,Maryland,True,g718,,,
FPI,2026-11-14,Wisconsin,Maryland,True,g718,,,
TeamRankings,2026-11-14,Wisconsin,Maryland,True,g718,,,
Sagarin Rating,2026-11-14,Wisconsin,Maryland,False,g718,,,
SP+,2026-11-14,Duke,Miami-FL,True,g719,,,
FPI,2026-11-14,Duke,Miami-FL,True,g719,,,
TeamRankings,2026-11-14,Duke,Miami-FL,True,g719,,,
Sagarin Rating,2026-11-14,Duke,Miami-FL,False,g719,,,
SP+,2026-11-14,Washington,Michigan State,True,g720,,,
FPI,2026-11-14,Washington,Michigan State,True,g720,,,
TeamRankings,2026-11-14,Washington,Michigan State,True,g720,,,
Sagarin Rating,2026-11-14,Washington,Michigan State,False,g720,,,
SP+,2026-11-14,Auburn,Mississippi State,True,g721,,,
FPI,2026-11-14,Auburn,Mississippi State,True,g721,,,
TeamRankings,2026-11-14,Auburn,Mississippi State,True,g721,,,
Sagarin Rating,2026-11-14,Auburn,Mississippi State,False,g721,,,
SP+,2026-11-14,New Mexico State,Missouri State,True,g722,,,
FPI,2026-11-14,New Mexico State,Missouri State,True,g722,,,
TeamRankings,2026-11-14,New Mexico State,Missouri State,True,g722,,,
Sagarin Rating,2026-11-14,New Mexico State,Missouri State,False,g722,,,
SP+,2026-11-14,Syracuse,NC State,True,g723,,,
FPI,2026-11-14,Syracuse,NC State,True,g723,,,
TeamRankings,2026-11-14,Syracuse,NC State,True,g723,,,
Sagarin Rating,2026-11-14,Syracuse,NC State,False,g723,,,
SP+,2026-11-14,UNLV,New Mexico,True,g724,,,
FPI,2026-11-14,UNLV,New Mexico,True,g724,,,
TeamRankings,2026-11-14,UNLV,New Mexico,True,g724,,,
Sagarin Rating,2026-11-14,UNLV,New Mexico,False,g724,,,
SP+,2026-11-14,Louisville,North Carolina,True,g725,,,
FPI,2026-11-14,Louisville,North Carolina,True,g725,,,
TeamRankings,2026-11-14,Louisville,North Carolina,True,g725,,,
Sagarin Rating,2026-11-14,Louisville,North Carolina,False,g725,,,
SP+,2026-11-14,Nevada,Northern Illinois,True,g726,,,
FPI,2026-11-14,Nevada,Northern Illinois,True,g726,,,
TeamRankings,2026-11-14,Nevada,Northern Illinois,True,g726,,,
Sagarin Rating,2026-11-14,Nevada,Northern Illinois,False,g726,,,
SP+,2026-11-14,Boston College,Notre Dame,True,g727,,,
FPI,2026-11-14,Boston College,Notre Dame,True,g727,,,
TeamRankings,2026-11-14,Boston College,Notre Dame,True,g727,,,
Sagarin Rating,2026-11-14,Boston College,Notre Dame,False,g727,,,
SP+,2026-11-14,Northwestern,Ohio State,True,g728,,,
FPI,2026-11-14,Northwestern,Ohio State,True,g728,,,
TeamRankings,2026-11-14,Northwestern,Ohio State,True,g728,,,
Sagarin Rating,2026-11-14,Northwestern,Ohio State,False,g728,,,
SP+,2026-11-14,Ole Miss,Oklahoma,True,g729,,,
FPI,2026-11-14,Ole Miss,Oklahoma,True,g729,,,
TeamRankings,2026-11-14,Ole Miss,Oklahoma,True,g729,,,
Sagarin Rating,2026-11-14,Ole Miss,Oklahoma,False,g729,,,
SP+,2026-11-14,Texas Tech,Oklahoma State,True,g730,,,
FPI,2026-11-14,Texas Tech,Oklahoma State,True,g730,,,
TeamRankings,2026-11-14,Texas Tech,Oklahoma State,True,g730,,,
Sagarin Rating,2026-11-14,Texas Tech,Oklahoma State,False,g730,,,
SP+,2026-11-14,Michigan,Oregon,True,g731,,,
FPI,2026-11-14,Michigan,Oregon,True,g731,,,
TeamRankings,2026-11-14,Michigan,Oregon,True,g731,,,
Sagarin Rating,2026-11-14,Michigan,Oregon,False,g731,,,
SP+,2026-11-14,Minnesota,Penn State,True,g732,,,
FPI,2026-11-14,Minnesota,Penn State,True,g732,,,
TeamRankings,2026-11-14,Minnesota,Penn State,True,g732,,,
Sagarin Rating,2026-11-14,Minnesota,Penn State,False,g732,,,
SP+,2026-11-14,Tulane,Rice,True,g733,,,
FPI,2026-11-14,Tulane,Rice,True,g733,,,
TeamRankings,2026-11-14,Tulane,Rice,True,g733,,,
Sagarin Rating,2026-11-14,Tulane,Rice,False,g733,,,
SP+,2026-11-14,Nebraska,Rutgers,True,g734,,,
FPI,2026-11-14,Nebraska,Rutgers,True,g734,,,
TeamRankings,2026-11-14,Nebraska,Rutgers,True,g734,,,
Sagarin Rating,2026-11-14,Nebraska,Rutgers,False,g734,,,
SP+,2026-11-14,Wake Forest,SMU,True,g735,,,
FPI,2026-11-14,Wake Forest,SMU,True,g735,,,
TeamRankings,2026-11-14,Wake Forest,SMU,True,g735,,,
Sagarin Rating,2026-11-14,Wake Forest,SMU,False,g735,,,
SP+,2026-11-14,Kennesaw State,Sam Houston,True,g736,,,
FPI,2026-11-14,Kennesaw State,Sam Houston,True,g736,,,
TeamRankings,2026-11-14,Kennesaw State,Sam Houston,True,g736,,,
Sagarin Rating,2026-11-14,Kennesaw State,Sam Houston,False,g736,,,
SP+,2026-11-14,Utah State,San Diego State,True,g737,,,
FPI,2026-11-14,Utah State,San Diego State,True,g737,,,
TeamRankings,2026-11-14,Utah State,San Diego State,True,g737,,,
Sagarin Rating,2026-11-14,Utah State,San Diego State,False,g737,,,
SP+,2026-11-14,Troy,South Alabama,True,g738,,,
FPI,2026-11-14,Troy,South Alabama,True,g738,,,
TeamRankings,2026-11-14,Troy,South Alabama,True,g738,,,
Sagarin Rating,2026-11-14,Troy,South Alabama,False,g738,,,
SP+,2026-11-14,Kansas State,TCU,True,g739,,,
FPI,2026-11-14,Kansas State,TCU,True,g739,,,
TeamRankings,2026-11-14,Kansas State,TCU,True,g739,,,
Sagarin Rating,2026-11-14,Kansas State,TCU,False,g739,,,
SP+,2026-11-14,UAB,Temple,True,g740,,,
FPI,2026-11-14,UAB,Temple,True,g740,,,
TeamRankings,2026-11-14,UAB,Temple,True,g740,,,
Sagarin Rating,2026-11-14,UAB,Temple,False,g740,,,
SP+,2026-11-14,Tennessee,Texas A&M,True,g741,,,
FPI,2026-11-14,Tennessee,Texas A&M,True,g741,,,
TeamRankings,2026-11-14,Tennessee,Texas A&M,True,g741,,,
Sagarin Rating,2026-11-14,Tennessee,Texas A&M,False,g741,,,
SP+,2026-11-14,Fresno State,Texas State,True,g742,,,
FPI,2026-11-14,Fresno State,Texas State,True,g742,,,
TeamRankings,2026-11-14,Fresno State,Texas State,True,g742,,,
Sagarin Rating,2026-11-14,Fresno State,Texas State,False,g742,,,
SP+,2026-11-14,Florida Atlantic,Tulsa,True,g743,,,
FPI,2026-11-14,Florida Atlantic,Tulsa,True,g743,,,
TeamRankings,2026-11-14,Florida Atlantic,Tulsa,True,g743,,,
Sagarin Rating,2026-11-14,Florida Atlantic,Tulsa,False,g743,,,
SP+,2026-11-14,Illinois,UCLA,True,g744,,,
FPI,2026-11-14,Illinois,UCLA,True,g744,,,
TeamRankings,2026-11-14,Illinois,UCLA,True,g744,,,
Sagarin Rating,2026-11-14,Illinois,UCLA,False,g744,,,
SP+,2026-11-14,Wyoming,UTEP,True,g745,,,
FPI,2026-11-14,Wyoming,UTEP,True,g745,,,
TeamRankings,2026-11-14,Wyoming,UTEP,True,g745,,,
Sagarin Rating,2026-11-14,Wyoming,UTEP,False,g745,,,
SP+,2026-11-14,North Texas,UTSA,True,g746,,,
FPI,2026-11-14,North Texas,UTSA,True,g746,,,
TeamRankings,2026-11-14,North Texas,UTSA,True,g746,,,
Sagarin Rating,2026-11-14,North Texas,UTSA,False,g746,,,
SP+,2026-11-14,Alabama,Vanderbilt,True,g747,,,
FPI,2026-11-14,Alabama,Vanderbilt,True,g747,,,
TeamRankings,2026-11-14,Alabama,Vanderbilt,True,g747,,,
Sagarin Rating,2026-11-14,Alabama,Vanderbilt,False,g747,,,
SP+,2026-11-14,California,Virginia,True,g748,,,
FPI,2026-11-14,California,Virginia,True,g748,,,
TeamRankings,2026-11-14,California,Virginia,True,g748,,,
Sagarin Rating,2026-11-14,California,Virginia,False,g748,,,
SP+,2026-11-14,Stanford,Virginia Tech,True,g749,,,
FPI,2026-11-14,Stanford,Virginia Tech,True,g749,,,
TeamRankings,2026-11-14,Stanford,Virginia Tech,True,g749,,,
Sagarin Rating,2026-11-14,Stanford,Virginia Tech,False,g749,,,
SP+,2026-11-14,Colorado State,Washington State,True,g750,,,
FPI,2026-11-14,Colorado State,Washington State,True,g750,,,
TeamRankings,2026-11-14,Colorado State,Washington State,True,g750,,,
Sagarin Rating,2026-11-14,Colorado State,Washington State,False,g750,,,
SP+,2026-11-14,Kansas,West Virginia,True,g751,,,
FPI,2026-11-14,Kansas,West Virginia,True,g751,,,
TeamRankings,2026-11-14,Kansas,West Virginia,True,g751,,,
Sagarin Rating,2026-11-14,Kansas,West Virginia,False,g751,,,
SP+,2026-11-14,Jacksonville State,Western Kentucky,True,g752,,,
FPI,2026-11-14,Jacksonville State,Western Kentucky,True,g752,,,
TeamRankings,2026-11-14,Jacksonville State,Western Kentucky,True,g752,,,
Sagarin Rating,2026-11-14,Jacksonville State,Western Kentucky,False,g752,,,
SP+,2026-11-17,Miami-OH,Kent State,True,g753,,,
FPI,2026-11-17,Miami-OH,Kent State,True,g753,,,
TeamRankings,2026-11-17,Miami-OH,Kent State,True,g753,,,
Sagarin Rating,2026-11-17,Miami-OH,Kent State,False,g753,,,
SP+,2026-11-17,Ball State,Ohio,True,g754,,,
FPI,2026-11-17,Ball State,Ohio,True,g754,,,
TeamRankings,2026-11-17,Ball State,Ohio,True,g754,,,
Sagarin Rating,2026-11-17,Ball State,Ohio,False,g754,,,
SP+,2026-11-17,Eastern Michigan,Western Michigan,True,g755,,,
FPI,2026-11-17,Eastern Michigan,Western Michigan,True,g755,,,
TeamRankings,2026-11-17,Eastern Michigan,Western Michigan,True,g755,,,
Sagarin Rating,2026-11-17,Eastern Michigan,Western Michigan,False,g755,,,
SP+,2026-11-18,Central Michigan,Buffalo,True,g756,,,
FPI,2026-11-18,Central Michigan,Buffalo,True,g756,,,
TeamRankings,2026-11-18,Central Michigan,Buffalo,True,g756,,,
Sagarin Rating,2026-11-18,Central Michigan,Buffalo,False,g756,,,
SP+,2026-11-18,Akron,Massachusetts,True,g757,,,
FPI,2026-11-18,Akron,Massachusetts,True,g757,,,
TeamRankings,2026-11-18,Akron,Massachusetts,True,g757,,,
Sagarin Rating,2026-11-18,Akron,Massachusetts,False,g757,,,
SP+,2026-11-18,Bowling Green,Toledo,True,g758,,,
FPI,2026-11-18,Bowling Green,Toledo,True,g758,,,
TeamRankings,2026-11-18,Bowling Green,Toledo,True,g758,,,
Sagarin Rating,2026-11-18,Bowling Green,Toledo,False,g758,,,
SP+,2026-11-19,Arkansas State,Louisiana Tech,True,g759,,,
FPI,2026-11-19,Arkansas State,Louisiana Tech,True,g759,,,
TeamRankings,2026-11-19,Arkansas State,Louisiana Tech,True,g759,,,
Sagarin Rating,2026-11-19,Arkansas State,Louisiana Tech,False,g759,,,
SP+,2026-11-19,Rice,Temple,True,g760,,,
FPI,2026-11-19,Rice,Temple,True,g760,,,
TeamRankings,2026-11-19,Rice,Temple,True,g760,,,
Sagarin Rating,2026-11-19,Rice,Temple,False,g760,,,
SP+,2026-11-20,Iowa State,Central Florida,True,g761,,,
FPI,2026-11-20,Iowa State,Central Florida,True,g761,,,
TeamRankings,2026-11-20,Iowa State,Central Florida,True,g761,,,
Sagarin Rating,2026-11-20,Iowa State,Central Florida,False,g761,,,
SP+,2026-11-20,Virginia Tech,Miami-FL,True,g762,,,
FPI,2026-11-20,Virginia Tech,Miami-FL,True,g762,,,
TeamRankings,2026-11-20,Virginia Tech,Miami-FL,True,g762,,,
Sagarin Rating,2026-11-20,Virginia Tech,Miami-FL,False,g762,,,
SP+,2026-11-21,UTEP,Air Force,True,g763,,,
FPI,2026-11-21,UTEP,Air Force,True,g763,,,
TeamRankings,2026-11-21,UTEP,Air Force,True,g763,,,
Sagarin Rating,2026-11-21,UTEP,Air Force,False,g763,,,
SP+,2026-11-21,Chattanooga,Alabama,False,g764,,,
FPI,2026-11-21,Chattanooga,Alabama,False,g764,,,
TeamRankings,2026-11-21,Chattanooga,Alabama,False,g764,,,
Sagarin Rating,2026-11-21,Chattanooga,Alabama,False,g764,,,
SP+,2026-11-21,UL-Monroe,Appalachian State,True,g765,,,
FPI,2026-11-21,UL-Monroe,Appalachian State,True,g765,,,
TeamRankings,2026-11-21,UL-Monroe,Appalachian State,True,g765,,,
Sagarin Rating,2026-11-21,UL-Monroe,Appalachian State,False,g765,,,
SP+,2026-11-21,Oklahoma State,Arizona State,True,g766,,,
FPI,2026-11-21,Oklahoma State,Arizona State,True,g766,,,
TeamRankings,2026-11-21,Oklahoma State,Arizona State,True,g766,,,
Sagarin Rating,2026-11-21,Oklahoma State,Arizona State,False,g766,,,
SP+,2026-11-21,East Carolina,Army,True,g767,,,
FPI,2026-11-21,East Carolina,Army,True,g767,,,
TeamRankings,2026-11-21,East Carolina,Army,True,g767,,,
Sagarin Rating,2026-11-21,East Carolina,Army,False,g767,,,
SP+,2026-11-21,Samford,Auburn,False,g768,,,
FPI,2026-11-21,Samford,Auburn,False,g768,,,
TeamRankings,2026-11-21,Samford,Auburn,False,g768,,,
Sagarin Rating,2026-11-21,Samford,Auburn,False,g768,,,
SP+,2026-11-21,Texas Tech,Baylor,True,g769,,,
FPI,2026-11-21,Texas Tech,Baylor,True,g769,,,
TeamRankings,2026-11-21,Texas Tech,Baylor,True,g769,,,
Sagarin Rating,2026-11-21,Texas Tech,Baylor,False,g769,,,
SP+,2026-11-21,San Diego State,Boise State,True,g770,,,
FPI,2026-11-21,San Diego State,Boise State,True,g770,,,
TeamRankings,2026-11-21,San Diego State,Boise State,True,g770,,,
Sagarin Rating,2026-11-21,San Diego State,Boise State,False,g770,,,
SP+,2026-11-21,Syracuse,Boston College,True,g771,,,
FPI,2026-11-21,Syracuse,Boston College,True,g771,,,
TeamRankings,2026-11-21,Syracuse,Boston College,True,g771,,,
Sagarin Rating,2026-11-21,Syracuse,Boston College,False,g771,,,
SP+,2026-11-21,Stanford,California,True,g772,,,
FPI,2026-11-21,Stanford,California,True,g772,,,
TeamRankings,2026-11-21,Stanford,California,True,g772,,,
Sagarin Rating,2026-11-21,Stanford,California,False,g772,,,
SP+,2026-11-21,Colorado,Cincinnati,True,g773,,,
FPI,2026-11-21,Colorado,Cincinnati,True,g773,,,
TeamRankings,2026-11-21,Colorado,Cincinnati,True,g773,,,
Sagarin Rating,2026-11-21,Colorado,Cincinnati,False,g773,,,
SP+,2026-11-21,Old Dominion,Connecticut,True,g774,,,
FPI,2026-11-21,Old Dominion,Connecticut,True,g774,,,
TeamRankings,2026-11-21,Old Dominion,Connecticut,True,g774,,,
Sagarin Rating,2026-11-21,Old Dominion,Connecticut,False,g774,,,
SP+,2026-11-21,Clemson,Duke,True,g775,,,
FPI,2026-11-21,Clemson,Duke,True,g775,,,
TeamRankings,2026-11-21,Clemson,Duke,True,g775,,,
Sagarin Rating,2026-11-21,Clemson,Duke,False,g775,,,
SP+,2026-11-21,Vanderbilt,Florida,True,g776,,,
FPI,2026-11-21,Vanderbilt,Florida,True,g776,,,
TeamRankings,2026-11-21,Vanderbilt,Florida,True,g776,,,
Sagarin Rating,2026-11-21,Vanderbilt,Florida,False,g776,,,
SP+,2026-11-21,South Florida,Florida Atlantic,True,g777,,,
FPI,2026-11-21,South Florida,Florida Atlantic,True,g777,,,
TeamRankings,2026-11-21,South Florida,Florida Atlantic,True,g777,,,
Sagarin Rating,2026-11-21,South Florida,Florida Atlantic,False,g777,,,
SP+,2026-11-21,NC State,Florida State,True,g778,,,
FPI,2026-11-21,NC State,Florida State,True,g778,,,
TeamRankings,2026-11-21,NC State,Florida State,True,g778,,,
Sagarin Rating,2026-11-21,NC State,Florida State,False,g778,,,
SP+,2026-11-21,Colorado State,Fresno State,True,g779,,,
FPI,2026-11-21,Colorado State,Fresno State,True,g779,,,
TeamRankings,2026-11-21,Colorado State,Fresno State,True,g779,,,
Sagarin Rating,2026-11-21,Colorado State,Fresno State,False,g779,,,
SP+,2026-11-21,Wake Forest,Georgia Tech,True,g780,,,
FPI,2026-11-21,Wake Forest,Georgia Tech,True,g780,,,
TeamRankings,2026-11-21,Wake Forest,Georgia Tech,True,g780,,,
Sagarin Rating,2026-11-21,Wake Forest,Georgia Tech,False,g780,,,
SP+,2026-11-21,Iowa,Illinois,True,g781,,,
FPI,2026-11-21,Iowa,Illinois,True,g781,,,
TeamRankings,2026-11-21,Iowa,Illinois,True,g781,,,
Sagarin Rating,2026-11-21,Iowa,Illinois,False,g781,,,
SP+,2026-11-21,Missouri State,Jacksonville State,True,g782,,,
FPI,2026-11-21,Missouri State,Jacksonville State,True,g782,,,
TeamRankings,2026-11-21,Missouri State,Jacksonville State,True,g782,,,
Sagarin Rating,2026-11-21,Missouri State,Jacksonville State,False,g782,,,
SP+,2026-11-21,BYU,Kansas,True,g783,,,
FPI,2026-11-21,BYU,Kansas,True,g783,,,
TeamRankings,2026-11-21,BYU,Kansas,True,g783,,,
Sagarin Rating,2026-11-21,BYU,Kansas,False,g783,,,
SP+,2026-11-21,Arizona,Kansas State,True,g784,,,
FPI,2026-11-21,Arizona,Kansas State,True,g784,,,
TeamRankings,2026-11-21,Arizona,Kansas State,True,g784,,,
Sagarin Rating,2026-11-21,Arizona,Kansas State,False,g784,,,
SP+,2026-11-21,Florida International,Kennesaw State,True,g785,,,
FPI,2026-11-21,Florida International,Kennesaw State,True,g785,,,
TeamRankings,2026-11-21,Florida International,Kennesaw State,True,g785,,,
Sagarin Rating,2026-11-21,Florida International,Kennesaw State,False,g785,,,
SP+,2026-11-21,Western Kentucky,Liberty,True,g786,,,
FPI,2026-11-21,Western Kentucky,Liberty,True,g786,,,
TeamRankings,2026-11-21,Western Kentucky,Liberty,True,g786,,,
Sagarin Rating,2026-11-21,Western Kentucky,Liberty,False,g786,,,
SP+,2026-11-21,Coastal Carolina,Louisiana,True,g787,,,
FPI,2026-11-21,Coastal Carolina,Louisiana,True,g787,,,
TeamRankings,2026-11-21,Coastal Carolina,Louisiana,True,g787,,,
Sagarin Rating,2026-11-21,Coastal Carolina,Louisiana,False,g787,,,
SP+,2026-11-21,Pittsburgh,Louisville,True,g788,,,
FPI,2026-11-21,Pittsburgh,Louisville,True,g788,,,
TeamRankings,2026-11-21,Pittsburgh,Louisville,True,g788,,,
Sagarin Rating,2026-11-21,Pittsburgh,Louisville,False,g788,,,
SP+,2026-11-21,Georgia State,Marshall,True,g789,,,
FPI,2026-11-21,Georgia State,Marshall,True,g789,,,
TeamRankings,2026-11-21,Georgia State,Marshall,True,g789,,,
Sagarin Rating,2026-11-21,Georgia State,Marshall,False,g789,,,
SP+,2026-11-21,UCLA,Michigan,True,g790,,,
FPI,2026-11-21,UCLA,Michigan,True,g790,,,
TeamRankings,2026-11-21,UCLA,Michigan,True,g790,,,
Sagarin Rating,2026-11-21,UCLA,Michigan,False,g790,,,
SP+,2026-11-21,Oregon,Michigan State,True,g791,,,
FPI,2026-11-21,Oregon,Michigan State,True,g791,,,
TeamRankings,2026-11-21,Oregon,Michigan State,True,g791,,,
