game_id,week,date,away_team,home_team,projection_margin_home,projection_margin_home_source,projection_margin_home_raw,market_spread_home,market_spread_home_source,market_spread_home_raw,ats_edge_home,ats_edge_side,projected_total,projected_total_source,projected_total_raw,market_total,market_total_source,market_total_raw,total_edge,total_side,has_projection_spread,has_market_spread,has_ats_edge,has_projection_total,has_market_total,has_total_edge,possible_pk_bug
g557,8,2026-10-24,Utah State,Texas State,4.1,blend_spread_home,4.1,,,,,,62.1,blend_total,62.1,,,,,,True,False,False,True,False,False,False
g558,8,2026-10-24,Western Michigan,Toledo,-1.7,blend_spread_home,-1.7,,,,,,44.7,blend_total,44.7,,,,,,True,False,False,True,False,False,False
g559,8,2026-10-24,UL-Monroe,Troy,20.0,blend_spread_home,20.0,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g560,8,2026-10-24,UTSA,Tulane,-0.9,blend_spread_home,-0.9,,,,,,55.6,blend_total,55.6,,,,,,True,False,False,True,False,False,False
g561,8,2026-10-24,Michigan State,UCLA,6.4,blend_spread_home,6.4,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g562,8,2026-10-24,Houston,Utah,7.0,blend_spread_home,7.0,,,,,,54.1,blend_total,54.1,,,,,,True,False,False,True,False,False,False
g563,8,2026-10-24,Duke,Virginia,4.2,blend_spread_home,4.2,,,,,,53.2,blend_total,53.2,,,,,,True,False,False,True,False,False,False
g564,8,2026-10-24,Boise State,Washington State,-8.8,blend_spread_home,-8.8,,,,,,48.9,blend_total,48.9,,,,,,True,False,False,True,False,False,False
g565,8,2026-10-24,USC,Wisconsin,-13.0,blend_spread_home,-13.0,,,,,,48.7,blend_total,48.7,,,,,,True,False,False,True,False,False,False
g566,8,2026-10-24,Air Force,Wyoming,-4.2,blend_spread_home,-4.2,,,,,,47.0,blend_total,47.0,,,,,,True,False,False,True,False,False,False
g567,9,2026-10-27,Sam Houston,Missouri State,10.1,blend_spread_home,10.1,,,,,,52.9,blend_total,52.9,,,,,,True,False,False,True,False,False,False
g568,9,2026-10-27,Delaware,Western Kentucky,10.5,blend_spread_home,10.5,,,,,,57.1,blend_total,57.1,,,,,,True,False,False,True,False,False,False
g569,9,2026-10-28,Kennesaw State,Middle Tennessee,-13.5,blend_spread_home,-13.5,,,,,,52.5,blend_total,52.5,,,,,,True,False,False,True,False,False,False
g570,9,2026-10-28,Jacksonville State,New Mexico State,-5.7,blend_spread_home,-5.7,,,,,,53.6,blend_total,53.6,,,,,,True,False,False,True,False,False,False
g571,9,2026-10-29,Troy,James Madison,6.6,blend_spread_home,6.6,,,,,,52.5,blend_total,52.5,,,,,,True,False,False,True,False,False,False
g572,9,2026-10-29,Florida Atlantic,North Texas,-1.8,blend_spread_home,-1.8,,,,,,60.5,blend_total,60.5,,,,,,True,False,False,True,False,False,False
g573,9,2026-10-30,Baylor,Central Florida,0.5,blend_spread_home,0.5,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g574,9,2026-10-30,Tulane,Charlotte,-25.2,blend_spread_home,-25.2,,,,,,51.6,blend_total,51.6,,,,,,True,False,False,True,False,False,False
g575,9,2026-10-30,Kent State,Sacramento State,-0.1,blend_spread_home,-0.1,,,,,,52.2,blend_total,52.2,,,,,,True,False,False,True,False,False,False
g576,9,2026-10-31,Connecticut,Air Force,12.0,blend_spread_home,12.0,,,,,,52.7,blend_total,52.7,,,,,,True,False,False,True,False,False,False
g577,9,2026-10-31,Missouri,Arkansas,-7.4,blend_spread_home,-7.4,,,,,,56.2,blend_total,56.2,,,,,,True,False,False,True,False,False,False
g578,9,2026-10-31,Arizona State,BYU,11.2,blend_spread_home,11.2,,,,,,50.4,blend_total,50.4,,,,,,True,False,False,True,False,False,False
g579,9,2026-10-31,Texas State,Boise State,15.5,blend_spread_home,15.5,,,,,,61.1,blend_total,61.1,,,,,,True,False,False,True,False,False,False
g580,9,2026-10-31,Utah,Cincinnati,-5.3,blend_spread_home,-5.3,,,,,,54.5,blend_total,54.5,,,,,,True,False,False,True,False,False,False
g581,9,2026-10-31,Kansas State,Colorado,-6.9,blend_spread_home,-6.9,,,,,,53.6,blend_total,53.6,,,,,,True,False,False,True,False,False,False
g582,9,2026-10-31,Boston College,Duke,10.4,blend_spread_home,10.4,,,,,,56.5,blend_total,56.5,,,,,,True,False,False,True,False,False,False
g583,9,2026-10-31,Temple,East Carolina,8.6,blend_spread_home,8.6,,,,,,54.9,blend_total,54.9,,,,,,True,False,False,True,False,False,False
g584,9,2026-10-31,Clemson,Florida State,-2.1,blend_spread_home,-2.1,,,,,,48.4,blend_total,48.4,,,,,,True,False,False,True,False,False,False
g585,9,2026-10-31,Oregon State,Fresno State,6.7,blend_spread_home,6.7,,,,,,45.5,blend_total,45.5,,,,,,True,False,False,True,False,False,False
g586,9,2026-10-31,Florida,Georgia,10.6,blend_spread_home,10.6,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g587,9,2026-10-31,Appalachian State,Georgia Southern,6.8,blend_spread_home,6.8,,,,,,55.0,blend_total,55.0,,,,,,True,False,False,True,False,False,False
g588,9,2026-10-31,Coastal Carolina,Georgia State,-9.6,blend_spread_home,-9.6,,,,,,57.0,blend_total,57.0,,,,,,True,False,False,True,False,False,False
g589,9,2026-10-31,Minnesota,Indiana,21.2,blend_spread_home,21.2,,,,,,47.8,blend_total,47.8,,,,,,True,False,False,True,False,False,False
g590,9,2026-10-31,Wisconsin,Iowa,14.2,blend_spread_home,14.2,,,,,,43.4,blend_total,43.4,,,,,,True,False,False,True,False,False,False
g591,9,2026-10-31,Oklahoma State,Iowa State,-3.4,blend_spread_home,-3.4,,,,,,49.3,blend_total,49.3,,,,,,True,False,False,True,False,False,False
g592,9,2026-10-31,Florida International,Liberty,10.8,blend_spread_home,10.8,,,,,,56.9,blend_total,56.9,,,,,,True,False,False,True,False,False,False
g593,9,2026-10-31,Stanford,Louisville,15.8,blend_spread_home,15.8,,,,,,48.5,blend_total,48.5,,,,,,True,False,False,True,False,False,False
g594,9,2026-10-31,Illinois,Maryland,-3.2,blend_spread_home,-3.2,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g595,9,2026-10-31,Army,Memphis,4.4,blend_spread_home,4.4,,,,,,55.2,blend_total,55.2,,,,,,True,False,False,True,False,False,False
g596,9,2026-10-31,California,NC State,4.3,blend_spread_home,4.3,,,,,,55.2,blend_total,55.2,,,,,,True,False,False,True,False,False,False
g597,9,2026-10-31,Notre Dame,Navy,-24.7,blend_spread_home,-24.7,,,,,,54.8,blend_total,54.8,,,,,,True,False,False,True,False,False,False
g598,9,2026-10-31,Washington,Nebraska,-5.3,blend_spread_home,-5.3,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g599,9,2026-10-31,Miami-FL,North Carolina,-14.7,blend_spread_home,-14.7,,,,,,46.9,blend_total,46.9,,,,,,True,False,False,True,False,False,False
g600,9,2026-10-31,UTEP,North Dakota State,21.6,blend_spread_home,21.6,,,,,,49.8,blend_total,49.8,,,,,,True,False,False,True,False,False,False
g601,9,2026-10-31,South Carolina,Oklahoma,8.4,blend_spread_home,8.4,,,,,,47.3,blend_total,47.3,,,,,,True,False,False,True,False,False,False
g602,9,2026-10-31,Marshall,Old Dominion,2.3,blend_spread_home,2.3,,,,,,54.6,blend_total,54.6,,,,,,True,False,False,True,False,False,False
g603,9,2026-10-31,Auburn,Ole Miss,7.1,blend_spread_home,7.1,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g604,9,2026-10-31,Northwestern,Oregon,26.2,blend_spread_home,26.2,,,,,,49.1,blend_total,49.1,,,,,,True,False,False,True,False,False,False
g605,9,2026-10-31,Purdue,Penn State,22.0,blend_spread_home,22.0,,,,,,51.7,blend_total,51.7,,,,,,True,False,False,True,False,False,False
g606,9,2026-10-31,Georgia Tech,Pittsburgh,2.4,blend_spread_home,2.4,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g607,9,2026-10-31,Michigan,Rutgers,-12.2,blend_spread_home,-12.2,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g608,9,2026-10-31,Washington State,San Diego State,5.9,blend_spread_home,5.9,,,,,,46.5,blend_total,46.5,,,,,,True,False,False,True,False,False,False
g609,9,2026-10-31,New Mexico,San Jose State,-12.5,blend_spread_home,-12.5,,,,,,52.0,blend_total,52.0,,,,,,True,False,False,True,False,False,False
g610,9,2026-10-31,Louisiana Tech,South Alabama,-2.5,blend_spread_home,-2.5,,,,,,55.5,blend_total,55.5,,,,,,True,False,False,True,False,False,False
g611,9,2026-10-31,UAB,South Florida,17.9,blend_spread_home,17.9,,,,,,57.9,blend_total,57.9,,,,,,True,False,False,True,False,False,False
g612,9,2026-10-31,SMU,Syracuse,-8.7,blend_spread_home,-8.7,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g613,9,2026-10-31,Kansas,TCU,7.6,blend_spread_home,7.6,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g614,9,2026-10-31,Mississippi State,Texas,22.8,blend_spread_home,22.8,,,,,,54.4,blend_total,54.4,,,,,,True,False,False,True,False,False,False
g615,9,2026-10-31,Arizona,Texas Tech,16.1,blend_spread_home,16.1,,,,,,52.3,blend_total,52.3,,,,,,True,False,False,True,False,False,False
g616,9,2026-10-31,Nevada,UCLA,19.0,blend_spread_home,19.0,,,,,,50.1,blend_total,50.1,,,,,,True,False,False,True,False,False,False
g617,9,2026-10-31,Southern Miss,UL-Monroe,0.5,blend_spread_home,0.5,,,,,,53.9,blend_total,53.9,,,,,,True,False,False,True,False,False,False
g618,9,2026-10-31,Northern Illinois,UNLV,23.1,blend_spread_home,23.1,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g619,9,2026-10-31,Ohio State,USC,-12.6,blend_spread_home,-12.6,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g620,9,2026-10-31,Colorado State,Utah State,3.3,blend_spread_home,3.3,,,,,,50.2,blend_total,50.2,,,,,,True,False,False,True,False,False,False
g621,9,2026-10-31,Virginia,Wake Forest,0.0,blend_spread_home,0.0,,,,,,45.5,blend_total,45.5,,,,,,True,False,False,True,False,False,False
g622,9,2026-10-31,Bowling Green,Western Michigan,8.6,blend_spread_home,8.6,,,,,,44.0,blend_total,44.0,,,,,,True,False,False,True,False,False,False
g623,10,2026-11-03,Ohio,Akron,-5.2,blend_spread_home,-5.2,,,,,,42.2,blend_total,42.2,,,,,,True,False,False,True,False,False,False
g624,10,2026-11-03,Buffalo,Miami-OH,11.7,blend_spread_home,11.7,,,,,,43.1,blend_total,43.1,,,,,,True,False,False,True,False,False,False
g625,10,2026-11-04,Central Michigan,Eastern Michigan,-2.6,blend_spread_home,-2.6,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g626,10,2026-11-04,Ball State,Massachusetts,-4.1,blend_spread_home,-4.1,,,,,,49.3,blend_total,49.3,,,,,,True,False,False,True,False,False,False
g627,10,2026-11-04,Toledo,Sacramento State,-8.7,blend_spread_home,-8.7,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g628,10,2026-11-05,UTSA,Florida Atlantic,-3.8,blend_spread_home,-3.8,,,,,,61.4,blend_total,61.4,,,,,,True,False,False,True,False,False,False
g629,10,2026-11-05,James Madison,Southern Miss,-19.1,blend_spread_home,-19.1,,,,,,53.6,blend_total,53.6,,,,,,True,False,False,True,False,False,False
g630,10,2026-11-06,TCU,Arizona,3.8,blend_spread_home,3.8,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g631,10,2026-11-06,South Florida,East Carolina,2.7,blend_spread_home,2.7,,,,,,53.9,blend_total,53.9,,,,,,True,False,False,True,False,False,False
g632,10,2026-11-07,Georgia State,Appalachian State,14.8,blend_spread_home,14.8,,,,,,56.6,blend_total,56.6,,,,,,True,False,False,True,False,False,False
g633,10,2026-11-07,Colorado,Arizona State,7.7,blend_spread_home,7.7,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g634,10,2026-11-07,UL-Monroe,Arkansas State,18.7,blend_spread_home,18.7,,,,,,54.1,blend_total,54.1,,,,,,True,False,False,True,False,False,False
g635,10,2026-11-07,Air Force,Army,1.2,blend_spread_home,1.2,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g636,10,2026-11-07,Arkansas,Auburn,8.8,blend_spread_home,8.8,,,,,,54.7,blend_total,54.7,,,,,,True,False,False,True,False,False,False
g637,10,2026-11-07,Iowa State,Baylor,6.0,blend_spread_home,6.0,,,,,,52.9,blend_total,52.9,,,,,,True,False,False,True,False,False,False
g638,10,2026-11-07,Florida State,Boston College,-8.4,blend_spread_home,-8.4,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g639,10,2026-11-07,Old Dominion,Coastal Carolina,-5.7,blend_spread_home,-5.7,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g640,10,2026-11-07,Boise State,Colorado State,-13.1,blend_spread_home,-13.1,,,,,,49.2,blend_total,49.2,,,,,,True,False,False,True,False,False,False
g641,10,2026-11-07,North Carolina,Connecticut,-13.1,blend_spread_home,-13.1,,,,,,49.0,blend_total,49.0,,,,,,True,False,False,True,False,False,False
g642,10,2026-11-07,Oklahoma,Florida,0.2,blend_spread_home,0.2,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g643,10,2026-11-07,Missouri State,Florida International,6.8,blend_spread_home,6.8,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g644,10,2026-11-07,Marshall,Georgia Southern,1.1,blend_spread_home,1.1,,,,,,59.5,blend_total,59.5,,,,,,True,False,False,True,False,False,False
g645,10,2026-11-07,Louisville,Georgia Tech,-3.6,blend_spread_home,-3.6,,,,,,51.2,blend_total,51.2,,,,,,True,False,False,True,False,False,False
g646,10,2026-11-07,Cincinnati,Houston,5.4,blend_spread_home,5.4,,,,,,54.6,blend_total,54.6,,,,,,True,False,False,True,False,False,False
g647,10,2026-11-07,Nebraska,Illinois,3.1,blend_spread_home,3.1,,,,,,52.5,blend_total,52.5,,,,,,True,False,False,True,False,False,False
g648,10,2026-11-07,Sam Houston,Jacksonville State,21.1,blend_spread_home,21.1,,,,,,55.5,blend_total,55.5,,,,,,True,False,False,True,False,False,False
g649,10,2026-11-07,Central Florida,Kansas,3.8,blend_spread_home,3.8,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g650,10,2026-11-07,Oklahoma State,Kansas State,7.1,blend_spread_home,7.1,,,,,,54.8,blend_total,54.8,,,,,,True,False,False,True,False,False,False
g651,10,2026-11-07,Delaware,Kennesaw State,6.2,blend_spread_home,6.2,,,,,,54.8,blend_total,54.8,,,,,,True,False,False,True,False,False,False
g652,10,2026-11-07,Alabama,LSU,5.9,blend_spread_home,5.9,,,,,,44.5,blend_total,44.5,,,,,,True,False,False,True,False,False,False
g653,10,2026-11-07,South Alabama,Louisiana,6.9,blend_spread_home,6.9,,,,,,58.6,blend_total,58.6,,,,,,True,False,False,True,False,False,False
g654,10,2026-11-07,Michigan State,Michigan,18.6,blend_spread_home,18.6,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g655,10,2026-11-07,Western Kentucky,Middle Tennessee,-17.5,blend_spread_home,-17.5,,,,,,54.9,blend_total,54.9,,,,,,True,False,False,True,False,False,False
g656,10,2026-11-07,UCLA,Minnesota,2.5,blend_spread_home,2.5,,,,,,48.9,blend_total,48.9,,,,,,True,False,False,True,False,False,False
g657,10,2026-11-07,Vanderbilt,Mississippi State,-3.5,blend_spread_home,-3.5,,,,,,57.1,blend_total,57.1,,,,,,True,False,False,True,False,False,False
g658,10,2026-11-07,Texas,Missouri,-6.4,blend_spread_home,-6.4,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g659,10,2026-11-07,Duke,NC State,2.3,blend_spread_home,2.3,,,,,,58.1,blend_total,58.1,,,,,,True,False,False,True,False,False,False
g660,10,2026-11-07,Temple,Navy,12.4,blend_spread_home,12.4,,,,,,57.1,blend_total,57.1,,,,,,True,False,False,True,False,False,False
g661,10,2026-11-07,New Mexico,Nevada,-9.6,blend_spread_home,-9.6,,,,,,49.5,blend_total,49.5,,,,,,True,False,False,True,False,False,False
g662,10,2026-11-07,Liberty,New Mexico State,-7.0,blend_spread_home,-7.0,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g663,10,2026-11-07,Rice,North Texas,5.8,blend_spread_home,5.8,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g664,10,2026-11-07,Iowa,Northwestern,-9.0,blend_spread_home,-9.0,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g665,10,2026-11-07,Miami-FL,Notre Dame,8.0,blend_spread_home,8.0,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g666,10,2026-11-07,Oregon,Ohio State,6.5,blend_spread_home,6.5,,,,,,51.4,blend_total,51.4,,,,,,True,False,False,True,False,False,False
g667,10,2026-11-07,Georgia,Ole Miss,-7.2,blend_spread_home,-7.2,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g668,10,2026-11-07,Texas State,Oregon State,3.1,blend_spread_home,3.1,,,,,,58.5,blend_total,58.5,,,,,,True,False,False,True,False,False,False
g669,10,2026-11-07,Maryland,Purdue,-5.4,blend_spread_home,-5.4,,,,,,50.0,blend_total,50.0,,,,,,True,False,False,True,False,False,False
g670,10,2026-11-07,Virginia Tech,SMU,4.9,blend_spread_home,4.9,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g671,10,2026-11-07,Northern Illinois,San Jose State,5.2,blend_spread_home,5.2,,,,,,48.9,blend_total,48.9,,,,,,True,False,False,True,False,False,False
g672,10,2026-11-07,Texas A&M,South Carolina,-5.9,blend_spread_home,-5.9,,,,,,51.1,blend_total,51.1,,,,,,True,False,False,True,False,False,False
g673,10,2026-11-07,Clemson,Syracuse,-10.6,blend_spread_home,-10.6,,,,,,47.7,blend_total,47.7,,,,,,True,False,False,True,False,False,False
g674,10,2026-11-07,Kentucky,Tennessee,14.5,blend_spread_home,14.5,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g675,10,2026-11-07,West Virginia,Texas Tech,25.5,blend_spread_home,25.5,,,,,,52.1,blend_total,52.1,,,,,,True,False,False,True,False,False,False
g676,10,2026-11-07,Louisiana Tech,Troy,4.0,blend_spread_home,4.0,,,,,,53.2,blend_total,53.2,,,,,,True,False,False,True,False,False,False
g677,10,2026-11-07,Tulsa,Tulane,5.2,blend_spread_home,5.2,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g678,10,2026-11-07,Charlotte,UAB,18.1,blend_spread_home,18.1,,,,,,55.4,blend_total,55.4,,,,,,True,False,False,True,False,False,False
g679,10,2026-11-07,Wyoming,UNLV,14.5,blend_spread_home,14.5,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g680,10,2026-11-07,Hawaii,UTEP,-14.1,blend_spread_home,-14.1,,,,,,52.2,blend_total,52.2,,,,,,True,False,False,True,False,False,False
g681,10,2026-11-07,BYU,Utah,-0.3,blend_spread_home,-0.3,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g682,10,2026-11-07,Fresno State,Utah State,-2.7,blend_spread_home,-2.7,,,,,,49.0,blend_total,49.0,,,,,,True,False,False,True,False,False,False
g683,10,2026-11-07,Merrimack,Wake Forest,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g684,10,2026-11-07,Penn State,Washington,0.9,blend_spread_home,0.9,,,,,,51.1,blend_total,51.1,,,,,,True,False,False,True,False,False,False
g685,10,2026-11-07,Rutgers,Wisconsin,2.0,blend_spread_home,2.0,,,,,,49.1,blend_total,49.1,,,,,,True,False,False,True,False,False,False
g686,11,2026-11-10,Western Michigan,Akron,-11.6,blend_spread_home,-11.6,,,,,,44.8,blend_total,44.8,,,,,,True,False,False,True,False,False,False
g687,11,2026-11-10,Kent State,Bowling Green,8.3,blend_spread_home,8.3,,,,,,47.2,blend_total,47.2,,,,,,True,False,False,True,False,False,False
g688,11,2026-11-10,Ohio,Miami-OH,13.4,blend_spread_home,13.4,,,,,,41.0,blend_total,41.0,,,,,,True,False,False,True,False,False,False
g689,11,2026-11-11,Buffalo,Ball State,-11.8,blend_spread_home,-11.8,,,,,,46.4,blend_total,46.4,,,,,,True,False,False,True,False,False,False
g690,11,2026-11-11,Sacramento State,Central Michigan,12.0,blend_spread_home,12.0,,,,,,50.0,blend_total,50.0,,,,,,True,False,False,True,False,False,False
g691,11,2026-11-11,Massachusetts,Toledo,22.0,blend_spread_home,22.0,,,,,,47.1,blend_total,47.1,,,,,,True,False,False,True,False,False,False
g692,11,2026-11-12,Memphis,South Florida,0.9,blend_spread_home,0.9,,,,,,58.0,blend_total,58.0,,,,,,True,False,False,True,False,False,False
g693,11,2026-11-12,Louisiana,UL-Monroe,-13.7,blend_spread_home,-13.7,,,,,,55.6,blend_total,55.6,,,,,,True,False,False,True,False,False,False
g694,11,2026-11-13,Houston,Colorado,-4.7,blend_spread_home,-4.7,,,,,,52.7,blend_total,52.7,,,,,,True,False,False,True,False,False,False
g695,11,2026-11-13,Florida State,Pittsburgh,-0.4,blend_spread_home,-0.4,,,,,,52.1,blend_total,52.1,,,,,,True,False,False,True,False,False,False
g696,11,2026-11-14,San Jose State,Air Force,16.3,blend_spread_home,16.3,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g697,11,2026-11-14,Utah,Arizona,1.0,blend_spread_home,1.0,,,,,,53.2,blend_total,53.2,,,,,,True,False,False,True,False,False,False
g698,11,2026-11-14,South Carolina,Arkansas,-4.7,blend_spread_home,-4.7,,,,,,55.9,blend_total,55.9,,,,,,True,False,False,True,False,False,False
g699,11,2026-11-14,Baylor,BYU,13.1,blend_spread_home,13.1,,,,,,56.0,blend_total,56.0,,,,,,True,False,False,True,False,False,False
g700,11,2026-11-14,Oregon State,Boise State,15.9,blend_spread_home,15.9,,,,,,50.0,blend_total,50.0,,,,,,True,False,False,True,False,False,False
g701,11,2026-11-14,Arizona State,Central Florida,-1.4,blend_spread_home,-1.4,,,,,,48.0,blend_total,48.0,,,,,,True,False,False,True,False,False,False
g702,11,2026-11-14,East Carolina,Charlotte,-28.7,blend_spread_home,-28.7,,,,,,51.5,blend_total,51.5,,,,,,True,False,False,True,False,False,False
g703,11,2026-11-14,Georgia Tech,Clemson,9.3,blend_spread_home,9.3,,,,,,49.3,blend_total,49.3,,,,,,True,False,False,True,False,False,False
g704,11,2026-11-14,Arkansas State,Coastal Carolina,-3.0,blend_spread_home,-3.0,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g705,11,2026-11-14,James Madison,Connecticut,-7.2,blend_spread_home,-7.2,,,,,,52.0,blend_total,52.0,,,,,,True,False,False,True,False,False,False
g706,11,2026-11-14,Florida International,Delaware,3.2,blend_spread_home,3.2,,,,,,57.3,blend_total,57.3,,,,,,True,False,False,True,False,False,False
g707,11,2026-11-14,Missouri,Georgia,12.5,blend_spread_home,12.5,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g708,11,2026-11-14,Georgia Southern,Georgia State,-14.5,blend_spread_home,-14.5,,,,,,56.8,blend_total,56.8,,,,,,True,False,False,True,False,False,False
g709,11,2026-11-14,North Dakota State,Hawaii,-0.4,blend_spread_home,-0.4,,,,,,52.7,blend_total,52.7,,,,,,True,False,False,True,False,False,False
g710,11,2026-11-14,USC,Indiana,9.6,blend_spread_home,9.6,,,,,,54.5,blend_total,54.5,,,,,,True,False,False,True,False,False,False
g711,11,2026-11-14,Purdue,Iowa,18.9,blend_spread_home,18.9,,,,,,49.4,blend_total,49.4,,,,,,True,False,False,True,False,False,False
g712,11,2026-11-14,Cincinnati,Iowa State,-0.8,blend_spread_home,-0.8,,,,,,50.1,blend_total,50.1,,,,,,True,False,False,True,False,False,False
g713,11,2026-11-14,Florida,Kentucky,-8.4,blend_spread_home,-8.4,,,,,,46.1,blend_total,46.1,,,,,,True,False,False,True,False,False,False
g714,11,2026-11-14,Texas,LSU,0.4,blend_spread_home,0.4,,,,,,48.5,blend_total,48.5,,,,,,True,False,False,True,False,False,False
g715,11,2026-11-14,Middle Tennessee,Liberty,23.1,blend_spread_home,23.1,,,,,,55.4,blend_total,55.4,,,,,,True,False,False,True,False,False,False
g716,11,2026-11-14,Southern Miss,Louisiana Tech,17.4,blend_spread_home,17.4,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g717,11,2026-11-14,Appalachian State,Marshall,7.0,blend_spread_home,7.0,,,,,,59.2,blend_total,59.2,,,,,,True,False,False,True,False,False,False
g718,11,2026-11-14,Wisconsin,Maryland,4.3,blend_spread_home,4.3,,,,,,44.0,blend_total,44.0,,,,,,True,False,False,True,False,False,False
g719,11,2026-11-14,Duke,Miami-FL,17.0,blend_spread_home,17.0,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g720,11,2026-11-14,Washington,Michigan State,-12.1,blend_spread_home,-12.1,,,,,,51.3,blend_total,51.3,,,,,,True,False,False,True,False,False,False
g721,11,2026-11-14,Auburn,Mississippi State,-4.7,blend_spread_home,-4.7,,,,,,51.3,blend_total,51.3,,,,,,True,False,False,True,False,False,False
g722,11,2026-11-14,New Mexico State,Missouri State,0.2,blend_spread_home,0.2,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g723,11,2026-11-14,Syracuse,NC State,8.7,blend_spread_home,8.7,,,,,,52.5,blend_total,52.5,,,,,,True,False,False,True,False,False,False
g724,11,2026-11-14,UNLV,New Mexico,-2.4,blend_spread_home,-2.4,,,,,,55.6,blend_total,55.6,,,,,,True,False,False,True,False,False,False
g725,11,2026-11-14,Louisville,North Carolina,-4.7,blend_spread_home,-4.7,,,,,,48.0,blend_total,48.0,,,,,,True,False,False,True,False,False,False
g726,11,2026-11-14,Nevada,Northern Illinois,-4.9,blend_spread_home,-4.9,,,,,,46.5,blend_total,46.5,,,,,,True,False,False,True,False,False,False
g727,11,2026-11-14,Boston College,Notre Dame,30.5,blend_spread_home,30.5,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g728,11,2026-11-14,Northwestern,Ohio State,30.2,blend_spread_home,30.2,,,,,,47.1,blend_total,47.1,,,,,,True,False,False,True,False,False,False
g729,11,2026-11-14,Ole Miss,Oklahoma,4.6,blend_spread_home,4.6,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g730,11,2026-11-14,Texas Tech,Oklahoma State,-13.2,blend_spread_home,-13.2,,,,,,52.9,blend_total,52.9,,,,,,True,False,False,True,False,False,False
g731,11,2026-11-14,Michigan,Oregon,14.7,blend_spread_home,14.7,,,,,,51.2,blend_total,51.2,,,,,,True,False,False,True,False,False,False
g732,11,2026-11-14,Minnesota,Penn State,13.9,blend_spread_home,13.9,,,,,,48.5,blend_total,48.5,,,,,,True,False,False,True,False,False,False
g733,11,2026-11-14,Tulane,Rice,-6.3,blend_spread_home,-6.3,,,,,,49.9,blend_total,49.9,,,,,,True,False,False,True,False,False,False
g734,11,2026-11-14,Nebraska,Rutgers,-3.8,blend_spread_home,-3.8,,,,,,54.9,blend_total,54.9,,,,,,True,False,False,True,False,False,False
