season,week,game_id,team,opponent,home_away,raw_game_control,control_auc,game_control_index,play_states,source_file
2021,03,401309853,Northern Arizona,Arizona,away,0.4486332279721199,0.4486332279721199,-5.136677202788009,176,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309604,App State,Elon,home,0.7356556892185835,0.7356556892185835,23.56556892185835,177,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309604,Elon,App State,away,0.2643443107814165,0.2643443107814165,-23.56556892185835,177,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309852,Washington State,USC,home,0.4229322301100214,0.4229322301100214,-7.70677698899786,177,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309852,USC,Washington State,away,0.5770677698899787,0.5770677698899787,7.70677698899786,177,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309854,BYU,Arizona State,home,0.6328733108937847,0.6328733108937847,13.287331089378473,175,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309854,Arizona State,BYU,away,0.36712668910621526,0.36712668910621526,-13.287331089378473,175,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401287906,UNLV,Iowa State,home,0.16663606565715888,0.16663606565715888,-33.33639343428411,144,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401287906,Iowa State,UNLV,away,0.8333639343428412,0.8333639343428412,33.33639343428411,144,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309855,UCLA,Fresno State,home,0.37959135405537453,0.37959135405537453,-12.040864594462548,194,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309855,Fresno State,UCLA,away,0.6204086459446254,0.6204086459446254,12.040864594462548,194,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282755,Iowa,Kent State,home,0.6868029794063378,0.6868029794063378,18.680297940633782,175,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282755,Kent State,Iowa,away,0.31319702059366217,0.31319702059366217,-18.680297940633782,175,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282810,Ohio State,Tulsa,home,0.6533033058805727,0.6533033058805727,15.330330588057272,193,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282810,Tulsa,Ohio State,away,0.3466966941194273,0.3466966941194273,-15.330330588057272,193,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401310705,Hawai'i,San José State,home,0.4847900421968383,0.4847900421968383,-1.52099578031617,204,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401310705,San José State,Hawai'i,away,0.5152099578031617,0.5152099578031617,1.52099578031617,204,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282823,Rutgers,Delaware,home,0.8134651023128444,0.8134651023128444,31.34651023128444,163,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282823,Delaware,Rutgers,away,0.1865348976871556,0.1865348976871556,-31.34651023128444,163,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282199,Louisiana Tech,SMU,home,0.48918014223584305,0.48918014223584305,-1.0819857764156948,213,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282199,SMU,Louisiana Tech,away,0.510819857764157,0.510819857764157,1.0819857764156948,213,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401308843,Miami (OH),Long Island University,home,0.7590974624642627,0.7590974624642627,25.90974624642627,153,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401308843,Long Island University,Miami (OH),away,0.24090253753573732,0.24090253753573732,-25.90974624642627,153,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309550,Akron,Bryant,home,0.6686659639776471,0.6686659639776471,16.86659639776471,152,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309550,Bryant,Akron,away,0.3313340360223529,0.3313340360223529,-16.86659639776471,152,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282069,Arkansas,Georgia Southern,home,0.8333335265518009,0.8333335265518009,33.33335265518009,185,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282069,Georgia Southern,Arkansas,away,0.16666647344819907,0.16666647344819907,-33.33335265518009,185,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282076,Memphis,Mississippi State,home,0.4762840979853442,0.4762840979853442,-2.3715902014655788,181,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282076,Mississippi State,Memphis,away,0.5237159020146558,0.5237159020146558,2.3715902014655788,181,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309849,California,Sacramento State,home,0.7708737499907585,0.7708737499907585,27.087374999075852,188,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309849,Sacramento State,California,away,0.22912625000924147,0.22912625000924147,-27.087374999075852,188,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309549,Wyoming,Ball State,home,0.8353519638365522,0.8353519638365522,33.53519638365522,173,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309549,Ball State,Wyoming,away,0.1646480361634478,0.1646480361634478,-33.53519638365522,173,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282628,Duke,Northwestern,home,0.7895816502005896,0.7895816502005896,28.958165020058956,218,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401282628,Northwestern,Duke,away,0.21041834979941043,0.21041834979941043,-28.958165020058956,218,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309553,Toledo,Colorado State,home,0.3962056354566364,0.3962056354566364,-10.37943645433636,206,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309553,Colorado State,Toledo,away,0.6037943645433637,0.6037943645433637,10.37943645433636,206,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309605,Washington,Arkansas State,home,0.862705683551242,0.862705683551242,36.2705683551242,193,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309605,Arkansas State,Washington,away,0.137294316448758,0.137294316448758,-36.2705683551242,193,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309551,Bowling Green,Murray State,home,0.6481778023339032,0.6481778023339032,14.817780233390321,164,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,03,401309551,Murray State,Bowling Green,away,0.3518221976660968,0.3518221976660968,-14.817780233390321,164,cfbd_cache/pbp_history/2021/plays_week_03.json.gz
2021,04,401282208,App State,Marshall,home,0.47096816061474045,0.47096816061474045,-2.903183938525955,195,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282208,Marshall,App State,away,0.5290318393852596,0.5290318393852596,2.903183938525955,195,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282204,Charlotte,Middle Tennessee,home,0.5488967370829764,0.5488967370829764,4.889673708297638,186,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282204,Middle Tennessee,Charlotte,away,0.45110326291702363,0.45110326291702363,-4.889673708297638,186,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401286190,UConn,Wyoming,home,0.5941345112090856,0.5941345112090856,9.413451120908556,185,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401286190,Wyoming,UConn,away,0.40586548879091444,0.40586548879091444,-9.413451120908556,185,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310709,San Diego State,Towson,home,0.7392677262594829,0.7392677262594829,23.92677262594829,176,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310709,Towson,San Diego State,away,0.2607322737405171,0.2607322737405171,-23.92677262594829,176,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282756,Iowa,Colorado State,home,0.5984280153603723,0.5984280153603723,9.842801536037227,175,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282756,Colorado State,Iowa,away,0.40157198463962773,0.40157198463962773,-9.842801536037227,175,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282775,Michigan,Rutgers,home,0.7097844045153502,0.7097844045153502,20.97844045153502,168,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282775,Rutgers,Michigan,away,0.2902155954846498,0.2902155954846498,-20.97844045153502,168,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282716,Purdue,Illinois,home,0.546781014711393,0.546781014711393,4.678101471139295,169,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282716,Illinois,Purdue,away,0.45321898528860705,0.45321898528860705,-4.678101471139295,169,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287907,Baylor,Iowa State,home,0.6411203559336492,0.6411203559336492,14.112035593364924,168,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287907,Iowa State,Baylor,away,0.35887964406635076,0.35887964406635076,-14.112035593364924,168,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282640,Florida State,Louisville,home,0.25200062339396073,0.25200062339396073,-24.799937660603927,201,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282640,Louisville,Florida State,away,0.7479993766060393,0.7479993766060393,24.799937660603927,201,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282643,NC State,Clemson,home,0.5231954886038652,0.5231954886038652,2.319548860386522,182,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282643,Clemson,NC State,away,0.4768045113961348,0.4768045113961348,-2.319548860386522,182,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282638,Virginia,Wake Forest,home,0.22270586428922842,0.22270586428922842,-27.729413571077156,205,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282638,Wake Forest,Virginia,away,0.7772941357107715,0.7772941357107715,27.729413571077156,205,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282082,Arkansas,Texas A&M,home,0.7245078768316008,0.7245078768316008,22.45078768316008,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282082,Texas A&M,Arkansas,away,0.2754921231683992,0.2754921231683992,-22.45078768316008,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282765,Maryland,Kent State,home,0.772187474801704,0.772187474801704,27.218747480170403,194,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282765,Kent State,Maryland,away,0.22781252519829598,0.22781252519829598,-27.218747480170403,194,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282213,Memphis,UTSA,home,0.7147650057231719,0.7147650057231719,21.476500572317192,195,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282213,UTSA,Memphis,away,0.2852349942768281,0.2852349942768281,-21.476500572317192,195,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282639,Duke,Kansas,home,0.6506188497417529,0.6506188497417529,15.061884974175289,200,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282639,Kansas,Duke,away,0.3493811502582471,0.3493811502582471,-15.061884974175289,200,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282637,Syracuse,Liberty,home,0.607786303055418,0.607786303055418,10.778630305541803,170,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282637,Liberty,Syracuse,away,0.39221369694458197,0.39221369694458197,-10.778630305541803,170,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282083,Auburn,Georgia State,home,0.38311266404357874,0.38311266404357874,-11.688733595642125,195,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282083,Georgia State,Auburn,away,0.6168873359564213,0.6168873359564213,11.688733595642125,195,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301011,Tulsa,Arkansas State,home,0.6024391948882618,0.6024391948882618,10.243919488826181,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301011,Arkansas State,Tulsa,away,0.3975608051117382,0.3975608051117382,-10.243919488826181,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301007,East Carolina,Charleston Southern,home,0.6022024145089969,0.6022024145089969,10.220241450899692,208,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301007,Charleston Southern,East Carolina,away,0.3977975854910031,0.3977975854910031,-10.220241450899692,208,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309610,Georgia Southern,Louisiana,home,0.3892214879502591,0.3892214879502591,-11.077851204974088,184,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309610,Louisiana,Georgia Southern,away,0.6107785120497409,0.6107785120497409,11.077851204974088,184,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310707,Fresno State,UNLV,home,0.4220627176526529,0.4220627176526529,-7.79372823473471,174,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310707,UNLV,Fresno State,away,0.5779372823473471,0.5779372823473471,7.79372823473471,174,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282209,Old Dominion,Buffalo,home,0.24812970876996318,0.24812970876996318,-25.18702912300368,196,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282209,Buffalo,Old Dominion,away,0.7518702912300368,0.7518702912300368,25.18702912300368,196,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309858,Stanford,UCLA,home,0.30119979994352536,0.30119979994352536,-19.880020005647463,177,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309858,UCLA,Stanford,away,0.6988002000564746,0.6988002000564746,19.880020005647463,177,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282210,Rice,Texas Southern,home,0.798290528594893,0.798290528594893,29.829052859489302,200,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282210,Texas Southern,Rice,away,0.20170947140510698,0.20170947140510698,-29.829052859489302,200,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282784,Michigan State,Nebraska,home,0.5040696785791765,0.5040696785791765,0.40696785791765056,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282784,Nebraska,Michigan State,away,0.4959303214208235,0.4959303214208235,-0.40696785791765056,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310706,Utah State,Boise State,home,0.25326609765562125,0.25326609765562125,-24.673390234437875,201,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310706,Boise State,Utah State,away,0.7467339023443788,0.7467339023443788,24.673390234437875,201,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301008,Houston,Navy,home,0.4874763231075336,0.4874763231075336,-1.2523676892466418,159,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301008,Navy,Houston,away,0.5125236768924664,0.5125236768924664,1.2523676892466418,159,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282087,South Carolina,Kentucky,home,0.34724937252796817,0.34724937252796817,-15.275062747203183,154,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282087,Kentucky,South Carolina,away,0.6527506274720318,0.6527506274720318,15.275062747203183,154,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287909,Oklahoma State,Kansas State,home,0.7444677923948252,0.7444677923948252,24.44677923948252,186,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287909,Kansas State,Oklahoma State,away,0.2555322076051748,0.2555322076051748,-24.44677923948252,186,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282205,Louisiana Tech,North Texas,home,0.7856675888720378,0.7856675888720378,28.56675888720378,194,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282205,North Texas,Louisiana Tech,away,0.2143324111279622,0.2143324111279622,-28.56675888720378,194,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282084,Florida,Tennessee,home,0.6747278859640018,0.6747278859640018,17.47278859640018,176,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282084,Tennessee,Florida,away,0.3252721140359982,0.3252721140359982,-17.47278859640018,176,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282641,Georgia Tech,North Carolina,home,0.6463684383771662,0.6463684383771662,14.636843837716619,180,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282641,North Carolina,Georgia Tech,away,0.3536315616228338,0.3536315616228338,-14.636843837716619,180,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282081,Alabama,Southern Miss,home,0.9088790868209399,0.9088790868209399,40.887908682093986,153,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282081,Southern Miss,Alabama,away,0.09112091317906013,0.09112091317906013,-40.887908682093986,153,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401308834,Army,Miami (OH),home,0.7563322140169826,0.7563322140169826,25.633221401698258,149,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401308834,Miami (OH),Army,away,0.24366778598301742,0.24366778598301742,-25.633221401698258,149,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287908,Oklahoma,West Virginia,home,0.471070792759155,0.471070792759155,-2.8929207240845023,167,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287908,West Virginia,Oklahoma,away,0.528929207240845,0.528929207240845,2.8929207240845023,167,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282811,Ohio State,Akron,home,0.8119727414791174,0.8119727414791174,31.197274147911735,180,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282811,Akron,Ohio State,away,0.18802725852088265,0.18802725852088265,-31.197274147911735,180,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282211,Tulane,UAB,home,0.2654165025108687,0.2654165025108687,-23.458349748913133,187,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282211,UAB,Tulane,away,0.7345834974891313,0.7345834974891313,23.458349748913133,187,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282086,Boston College,Missouri,home,0.5119665600210919,0.5119665600210919,1.1966560021091865,175,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282086,Missouri,Boston College,away,0.48803343997890813,0.48803343997890813,-1.1966560021091865,175,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282214,Western Kentucky,Indiana,home,0.3594814533350496,0.3594814533350496,-14.05185466649504,203,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282214,Indiana,Western Kentucky,away,0.6405185466649503,0.6405185466649503,14.05185466649504,203,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310708,New Mexico State,Hawai'i,home,0.3328913476113666,0.3328913476113666,-16.71086523886334,193,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401310708,Hawai'i,New Mexico State,away,0.6671086523886334,0.6671086523886334,16.71086523886334,193,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282207,Air Force,Florida Atlantic,home,0.8254055300818463,0.8254055300818463,32.540553008184624,165,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282207,Florida Atlantic,Air Force,away,0.17459446991815375,0.17459446991815375,-32.540553008184624,165,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309611,UL Monroe,Troy,home,0.7226674269505217,0.7226674269505217,22.266742695052166,188,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309611,Troy,UL Monroe,away,0.27733257304947834,0.27733257304947834,-22.266742695052166,188,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282212,UTEP,New Mexico,home,0.4924091519624223,0.4924091519624223,-0.7590848037577702,183,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282212,New Mexico,UTEP,away,0.5075908480375777,0.5075908480375777,0.7590848037577702,183,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282085,Mississippi State,LSU,home,0.2987806059238513,0.2987806059238513,-20.12193940761487,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282085,LSU,Mississippi State,away,0.7012193940761486,0.7012193940761486,20.12193940761487,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282817,Penn State,Villanova,home,0.8092728701335365,0.8092728701335365,30.927287013353656,163,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282817,Villanova,Penn State,away,0.19072712986646345,0.19072712986646345,-30.927287013353656,163,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282088,Vanderbilt,Georgia,home,0.07737856887106977,0.07737856887106977,-42.26214311289303,164,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282088,Georgia,Vanderbilt,away,0.9226214311289302,0.9226214311289302,42.26214311289303,164,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282206,Central Michigan,Florida International,home,0.3959253720890456,0.3959253720890456,-10.40746279109544,208,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282206,Florida International,Central Michigan,away,0.6040746279109543,0.6040746279109543,10.40746279109544,208,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309857,Washington,California,home,0.6568565437531176,0.6568565437531176,15.685654375311763,174,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309857,California,Washington,away,0.34314345624688236,0.34314345624688236,-15.685654375311763,174,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287911,Texas,Texas Tech,home,0.8504315487420848,0.8504315487420848,35.04315487420848,178,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287911,Texas Tech,Texas,away,0.14956845125791518,0.14956845125791518,-35.04315487420848,178,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301010,Temple,Wagner,home,0.6960190432456892,0.6960190432456892,19.60190432456892,161,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301010,Wagner,Temple,away,0.3039809567543108,0.3039809567543108,-19.60190432456892,161,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301009,BYU,South Florida,home,0.8179584937880009,0.8179584937880009,31.79584937880009,156,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401301009,South Florida,BYU,away,0.1820415062119991,0.1820415062119991,-31.79584937880009,156,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287910,TCU,SMU,home,0.33317827888147167,0.33317827888147167,-16.682172111852832,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401287910,SMU,TCU,away,0.6668217211185283,0.6668217211185283,16.682172111852832,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309862,Arizona State,Colorado,home,0.7344585204701694,0.7344585204701694,23.445852047016935,167,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309862,Colorado,Arizona State,away,0.26554147952983065,0.26554147952983065,-23.445852047016935,167,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309859,Oregon,Arizona,home,0.7573548725636081,0.7573548725636081,25.735487256360813,190,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309859,Arizona,Oregon,away,0.24264512743639188,0.24264512743639188,-25.735487256360813,190,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282707,Wisconsin,Notre Dame,home,0.41889808993000477,0.41889808993000477,-8.110191006999523,196,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282707,Notre Dame,Wisconsin,away,0.5811019100699952,0.5811019100699952,8.110191006999523,196,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309860,USC,Oregon State,home,0.3363692903967941,0.3363692903967941,-16.36307096032059,190,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309860,Oregon State,USC,away,0.6636307096032059,0.6636307096032059,16.36307096032059,190,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282644,Pittsburgh,New Hampshire,home,0.9098760812931485,0.9098760812931485,40.98760812931484,168,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282644,New Hampshire,Pittsburgh,away,0.09012391870685155,0.09012391870685155,-40.98760812931484,168,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282645,Virginia Tech,Richmond,home,0.681533470269901,0.681533470269901,18.153347026990097,159,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282645,Richmond,Virginia Tech,away,0.31846652973009903,0.31846652973009903,-18.153347026990097,159,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282792,Minnesota,Bowling Green,home,0.4686656954231439,0.4686656954231439,-3.13343045768561,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282792,Bowling Green,Minnesota,away,0.5313343045768562,0.5313343045768562,3.13343045768561,181,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282805,Northwestern,Ohio,home,0.7834898428070799,0.7834898428070799,28.348984280707988,173,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282805,Ohio,Northwestern,away,0.2165101571929201,0.2165101571929201,-28.348984280707988,173,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282642,Miami,Central Connecticut,home,0.914230743943801,0.914230743943801,41.4230743943801,170,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401282642,Central Connecticut,Miami,away,0.085769256056199,0.085769256056199,-41.4230743943801,170,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401286301,Coastal Carolina,Massachusetts,home,0.8665174918537708,0.8665174918537708,36.65174918537708,159,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401286301,Massachusetts,Coastal Carolina,away,0.1334825081462292,0.1334825081462292,-36.65174918537708,159,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309555,Ball State,Toledo,home,0.36197267820738244,0.36197267820738244,-13.802732179261756,182,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309555,Toledo,Ball State,away,0.6380273217926176,0.6380273217926176,13.802732179261756,182,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309554,Western Michigan,San José State,home,0.7689434248614729,0.7689434248614729,26.894342486147295,167,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309554,San José State,Western Michigan,away,0.23105657513852706,0.23105657513852706,-26.894342486147295,167,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309557,Eastern Michigan,Texas State,home,0.7818838546431617,0.7818838546431617,28.18838546431617,185,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309557,Texas State,Eastern Michigan,away,0.21811614535683832,0.21811614535683832,-28.18838546431617,185,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309861,Utah,Washington State,home,0.47915066845473997,0.47915066845473997,-2.084933154526003,166,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309861,Washington State,Utah,away,0.52084933154526,0.52084933154526,2.084933154526003,166,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309556,Northern Illinois,Maine,home,0.6994914206468107,0.6994914206468107,19.94914206468107,171,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
2021,04,401309556,Maine,Northern Illinois,away,0.3005085793531893,0.3005085793531893,-19.94914206468107,171,cfbd_cache/pbp_history/2021/plays_week_04.json.gz
