path,book,rows_for_book,market_types,stage2_matrix_candidate
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260726_120024.csv,DraftKings,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260727_120025.csv,BetMGM,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260727_120025.csv,Caesars,2.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260727_120025.csv,DraftKings,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260728_120024.csv,BetMGM,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260728_120024.csv,Caesars,2.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/market_win_totals_import_before_visible_dk_merge_20260728_120024.csv,DraftKings,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/quarantined_market_win_totals_history.csv,DraftKings,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/quarantined_market_win_totals_import.csv,DraftKings,138.0,total,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,BetMGM,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,Caesars,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,DraftKings,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,ESPN BET,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,FanDuel,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,bovada,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,pointsbet,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_book_inventory.csv,unibet,1.0,,False
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-10.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-10000.0,6.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-100000.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-105.0,15.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-106.0,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-107.0,6.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-108.0,6.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-109.0,21.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-11.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-110.0,166.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-111.0,11.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-112.0,17.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-113.0,9.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-114.0,9.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-115.0,16.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-116.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-117.0,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-118.0,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-119.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-12.5,5.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-120.0,7.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-121.0,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-122.0,6.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1236.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-124.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-125.0,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1250.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-129.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-13.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-130.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-133.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-13344.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1380.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-14.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-140.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1414.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-142.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-1439.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-144.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-15.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-16.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-160.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-167.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-17.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-18.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-182.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-18249.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-192.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-2.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-20.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-200.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-2000.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-21.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-22.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-23.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-230.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-24.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-240.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-250.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-25000.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-2580.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-26.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-261.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-27.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-270.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-275.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-28.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-282.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-283.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-285.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-3.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-3.5,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-30.5,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-303.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-333.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-3333.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-34.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-3415.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-345.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-35.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-3500.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-38.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-40.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-435.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-437.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-4446.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-455.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-462.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-4737.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-485.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-5.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-50.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-5000.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-50000.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-528.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-550.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-6.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-6.5,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-600.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-645.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-670.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-7.5,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-8.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-833.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-9.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,-974.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,0,,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,0.0,,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1,40.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,10.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,100.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1000.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,104.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1048.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,105.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1098.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,11.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1100.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,111.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1155.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,116.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1175.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,119.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,12.5,5.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,120.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1200.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1241.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,13.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1300.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,137.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,14.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1400.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1448.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,146.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1464.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1471.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,15.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1500.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,151.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,155.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1550.0,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,16.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,1644.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,17.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,175.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,18.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,180.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,185.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,194.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,2,22.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,2.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,20.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,200.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,2000.0,4.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,21.5,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,215.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,22.5,2.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,220.0,1.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,23.5,3.0,spread | total,True
/Users/jameslindesmith/NCAAF_AUTO/data/audit/sgo_odds_inventory.csv,230.0,1.0,spread | total,True
