week,date,away,home,away_rank,home_rank,away_rating,home_rating,hfa,hfa_source,stored_margin_home,stored_margin_key,rating_margin_home,diff_stored_minus_rating,stored_line,rating_line,issues
9,2026-10-31,New Mexico,San Jose State,68.0,122.0,-0.5,-15.5,2.5,home_team.hfa,-12.5,projected_margin_home,-12.5,0.0,New Mexico -12.5,New Mexico -12.5,
9,2026-10-31,Louisiana Tech,South Alabama,99.0,115.0,-8.3,-13.3,2.5,home_team.hfa,-2.5,projected_margin_home,-2.5,0.0,Louisiana Tech -2.5,Louisiana Tech -2.5,
9,2026-10-31,UAB,South Florida,124.0,80.0,-18.1,-2.8,2.6,home_team.hfa,17.9,projected_margin_home,17.900000000000002,-3.552713678800501e-15,South Florida -17.9,South Florida -17.9,
9,2026-10-31,SMU,Syracuse,28.0,69.0,10.9,-0.7,2.9,home_team.hfa,-8.7,projected_margin_home,-8.7,0.0,SMU -8.7,SMU -8.7,
9,2026-10-31,Kansas,TCU,56.0,34.0,3.7,9.1,2.2,home_team.hfa,7.6,projected_margin_home,7.6,0.0,TCU -7.6,TCU -7.6,
9,2026-10-31,Mississippi State,Texas,52.0,6.0,3.9,23.7,3.0,home_team.hfa,22.8,projected_margin_home,22.8,0.0,Texas -22.8,Texas -22.8,
9,2026-10-31,Arizona,Texas Tech,30.0,7.0,10.2,23.1,3.2,home_team.hfa,16.1,projected_margin_home,16.1,0.0,Texas Tech -16.1,Texas Tech -16.1,
9,2026-10-31,Nevada,UCLA,112.0,46.0,-12.2,5.1,1.7,home_team.hfa,19.0,projected_margin_home,18.999999999999996,3.552713678800501e-15,UCLA -19.0,UCLA -19.0,
9,2026-10-31,Southern Miss,UL-Monroe,131.0,132.0,-23.3,-24.3,1.5,home_team.hfa,0.5,projected_margin_home,0.5,0.0,UL-Monroe -0.5,UL-Monroe -0.5,
9,2026-10-31,Northern Illinois,UNLV,125.0,59.0,-18.2,2.8,2.1,home_team.hfa,23.1,projected_margin_home,23.1,0.0,UNLV -23.1,UNLV -23.1,
9,2026-10-31,Ohio State,USC,1.0,13.0,31.8,16.8,2.4,home_team.hfa,-12.6,projected_margin_home,-12.6,0.0,Ohio State -12.6,Ohio State -12.6,
9,2026-10-31,Colorado State,Utah State,99.0,97.0,-8.3,-7.7,2.7,home_team.hfa,3.3,projected_margin_home,3.3000000000000007,-8.881784197001252e-16,Utah State -3.3,Utah State -3.3,
9,2026-10-31,Virginia,Wake Forest,40.0,58.0,6.6,3.6,3.0,home_team.hfa,0.0,projected_margin_home,4.440892098500626e-16,-4.440892098500626e-16,Pick,Pick,
9,2026-10-31,Bowling Green,Western Michigan,115.0,95.0,-13.3,-7.2,2.5,home_team.hfa,8.6,projected_margin_home,8.600000000000001,-1.7763568394002505e-15,Western Michigan -8.6,Western Michigan -8.6,
10,2026-11-03,Ohio,Akron,117.0,127.0,-13.6,-19.5,0.7,home_team.hfa,-5.2,projected_margin_home,-5.2,0.0,Ohio -5.2,Ohio -5.2,
10,2026-11-03,Buffalo,Miami-OH,110.0,81.0,-11.9,-2.9,2.7,home_team.hfa,11.7,projected_margin_home,11.7,0.0,Miami-OH -11.7,Miami-OH -11.7,
10,2026-11-04,Central Michigan,Eastern Michigan,113.0,121.0,-12.4,-15.0,1.5,home_team.hfa,-2.6,projected_margin_home,-1.0999999999999996,-1.5000000000000004,Central Michigan -2.6,Central Michigan -1.1,
10,2026-11-04,Ball State,Massachusetts,134.0,137.0,-25.2,-30.9,1.6,home_team.hfa,-4.1,projected_margin_home,-4.1,0.0,Ball State -4.1,Ball State -4.1,
10,2026-11-04,Toledo,Sacramento State,108.0,130.0,-11.5,-22.7,2.5,home_team.hfa,-8.7,projected_margin_home,-8.7,0.0,Toledo -8.7,Toledo -8.7,
10,2026-11-05,UTSA,Florida Atlantic,73.0,94.0,-1.5,-7.1,1.8,home_team.hfa,-3.8,projected_margin_home,-3.8,0.0,UTSA -3.8,UTSA -3.8,
10,2026-11-05,James Madison,Southern Miss,77.0,131.0,-2.1,-23.3,2.1,home_team.hfa,-19.1,projected_margin_home,-19.099999999999998,-3.552713678800501e-15,James Madison -19.1,James Madison -19.1,
10,2026-11-06,TCU,Arizona,34.0,30.0,9.1,10.2,2.7,home_team.hfa,3.8,projected_margin_home,3.8,0.0,Arizona -3.8,Arizona -3.8,
10,2026-11-06,South Florida,East Carolina,80.0,76.0,-2.8,-2.0,1.9,home_team.hfa,2.7,projected_margin_home,2.6999999999999997,4.440892098500626e-16,East Carolina -2.7,East Carolina -2.7,
10,2026-11-07,Georgia State,Appalachian State,133.0,111.0,-25.1,-12.1,1.8,home_team.hfa,14.8,projected_margin_home,14.800000000000002,-1.7763568394002505e-15,Appalachian State -14.8,Appalachian State -14.8,
10,2026-11-07,Colorado,Arizona State,65.0,42.0,0.9,6.4,2.2,home_team.hfa,7.7,projected_margin_home,7.7,0.0,Arizona State -7.7,Arizona State -7.7,
10,2026-11-07,UL-Monroe,Arkansas State,132.0,101.0,-24.3,-8.5,2.9,home_team.hfa,18.7,projected_margin_home,18.7,0.0,Arkansas State -18.7,Arkansas State -18.7,
10,2026-11-07,Air Force,Army,79.0,83.0,-2.4,-3.0,1.8,home_team.hfa,1.2,projected_margin_home,1.2,0.0,Army -1.2,Army -1.2,
10,2026-11-07,Arkansas,Auburn,47.0,26.0,5.0,11.2,2.6,home_team.hfa,8.8,projected_margin_home,8.799999999999999,1.7763568394002505e-15,Auburn -8.8,Auburn -8.8,
10,2026-11-07,Iowa State,Baylor,64.0,50.0,1.0,4.5,2.5,home_team.hfa,6.0,projected_margin_home,6.0,0.0,Baylor -6.0,Baylor -6.0,
10,2026-11-07,Florida State,Boston College,35.0,73.0,8.8,-1.5,1.9,home_team.hfa,-8.4,projected_margin_home,-8.4,0.0,Florida State -8.4,Florida State -8.4,
10,2026-11-07,Old Dominion,Coastal Carolina,88.0,119.0,-5.8,-13.8,2.3,home_team.hfa,-5.7,projected_margin_home,-5.7,0.0,Old Dominion -5.7,Old Dominion -5.7,
10,2026-11-07,Boise State,Colorado State,39.0,99.0,6.8,-8.3,2.0,home_team.hfa,-13.1,projected_margin_home,-13.100000000000001,1.7763568394002505e-15,Boise State -13.1,Boise State -13.1,
10,2026-11-07,North Carolina,Connecticut,53.0,107.0,3.8,-11.2,1.9,home_team.hfa,-13.1,projected_margin_home,-13.1,0.0,North Carolina -13.1,North Carolina -13.1,
10,2026-11-07,Oklahoma,Florida,12.0,19.0,17.2,14.9,2.5,home_team.hfa,0.2,projected_margin_home,0.20000000000000107,-1.0547118733938987e-15,Florida -0.2,Florida -0.2,
10,2026-11-07,Missouri State,Florida International,126.0,118.0,-18.7,-13.7,1.8,home_team.hfa,6.8,projected_margin_home,6.8,0.0,Florida International -6.8,Florida International -6.8,
10,2026-11-07,Marshall,Georgia Southern,92.0,103.0,-6.4,-8.9,3.6,home_team.hfa,1.1,projected_margin_home,1.1,0.0,Georgia Southern -1.1,Georgia Southern -1.1,
10,2026-11-07,Louisville,Georgia Tech,27.0,43.0,11.0,6.0,1.4,home_team.hfa,-3.6,projected_margin_home,-3.6,0.0,Louisville -3.6,Louisville -3.6,
10,2026-11-07,Cincinnati,Houston,50.0,36.0,4.5,8.2,1.7,home_team.hfa,5.4,projected_margin_home,5.3999999999999995,8.881784197001252e-16,Houston -5.4,Houston -5.4,
10,2026-11-07,Nebraska,Illinois,37.0,33.0,7.7,9.3,1.5,home_team.hfa,3.1,projected_margin_home,3.1000000000000005,-4.440892098500626e-16,Illinois -3.1,Illinois -3.1,
10,2026-11-07,Sam Houston,Jacksonville State,136.0,97.0,-26.3,-7.7,2.5,home_team.hfa,21.1,projected_margin_home,21.1,0.0,Jacksonville State -21.1,Jacksonville State -21.1,
10,2026-11-07,Central Florida,Kansas,60.0,56.0,2.3,3.7,2.4,home_team.hfa,3.8,projected_margin_home,3.8000000000000003,-4.440892098500626e-16,Kansas -3.8,Kansas -3.8,
10,2026-11-07,Oklahoma State,Kansas State,38.0,29.0,7.1,10.4,3.8,home_team.hfa,7.1,projected_margin_home,7.1000000000000005,-8.881784197001252e-16,Kansas State -7.1,Kansas State -7.1,
10,2026-11-07,Delaware,Kennesaw State,114.0,105.0,-13.0,-9.3,2.5,home_team.hfa,6.2,projected_margin_home,6.199999999999999,8.881784197001252e-16,Kennesaw State -6.2,Kennesaw State -6.2,
10,2026-11-07,Alabama,LSU,11.0,10.0,18.2,20.2,3.9,home_team.hfa,5.9,projected_margin_home,5.9,0.0,LSU -5.9,LSU -5.9,
10,2026-11-07,South Alabama,Louisiana,115.0,104.0,-13.3,-9.1,2.7,home_team.hfa,6.9,projected_margin_home,6.900000000000001,-8.881784197001252e-16,Louisiana -6.9,Louisiana -6.9,
10,2026-11-07,Michigan State,Michigan,67.0,14.0,0.4,16.1,2.9,home_team.hfa,18.6,projected_margin_home,18.6,0.0,Michigan -18.6,Michigan -18.6,
10,2026-11-07,Western Kentucky,Middle Tennessee,85.0,135.0,-5.3,-26.0,3.2,home_team.hfa,-17.5,projected_margin_home,-17.5,0.0,Western Kentucky -17.5,Western Kentucky -17.5,
10,2026-11-07,UCLA,Minnesota,46.0,45.0,5.1,5.2,2.4,home_team.hfa,2.5,projected_margin_home,2.5000000000000004,-4.440892098500626e-16,Minnesota -2.5,Minnesota -2.5,
10,2026-11-07,Vanderbilt,Mississippi State,31.0,52.0,10.0,3.9,2.6,home_team.hfa,-3.5,projected_margin_home,-3.4999999999999996,-4.440892098500626e-16,Vanderbilt -3.5,Vanderbilt -3.5,
10,2026-11-07,Texas,Missouri,6.0,20.0,23.7,14.8,2.5,home_team.hfa,-6.4,projected_margin_home,-6.399999999999999,-1.7763568394002505e-15,Texas -6.4,Texas -6.4,
10,2026-11-07,Duke,NC State,44.0,48.0,5.7,4.9,3.1,home_team.hfa,2.3,projected_margin_home,2.3000000000000003,-4.440892098500626e-16,NC State -2.3,NC State -2.3,
10,2026-11-07,Temple,Navy,102.0,63.0,-8.7,1.1,2.6,home_team.hfa,12.4,projected_margin_home,12.399999999999999,1.7763568394002505e-15,Navy -12.4,Navy -12.4,
10,2026-11-07,New Mexico,Nevada,68.0,112.0,-0.5,-12.2,2.1,home_team.hfa,-9.6,projected_margin_home,-9.6,0.0,New Mexico -9.6,New Mexico -9.6,
10,2026-11-07,Liberty,New Mexico State,92.0,123.0,-6.4,-16.4,3.0,home_team.hfa,-7.0,projected_margin_home,-6.999999999999998,-1.7763568394002505e-15,Liberty -7.0,Liberty -7.0,
10,2026-11-07,Rice,North Texas,120.0,109.0,-14.7,-11.8,2.9,home_team.hfa,5.8,projected_margin_home,5.799999999999999,8.881784197001252e-16,North Texas -5.8,North Texas -5.8,
10,2026-11-07,Iowa,Northwestern,22.0,49.0,13.6,4.6,2.1,home_team.hfa,-6.9,projected_margin_home,-6.9,0.0,Iowa -6.9,Iowa -6.9,
10,2026-11-07,Miami-FL,Notre Dame,8.0,3.0,21.0,25.8,3.2,home_team.hfa,8.0,projected_margin_home,8.0,0.0,Notre Dame -8.0,Notre Dame -8.0,
10,2026-11-07,Oregon,Ohio State,2.0,1.0,28.3,31.8,3.0,home_team.hfa,6.5,projected_margin_home,6.5,0.0,Ohio State -6.5,Ohio State -6.5,
10,2026-11-07,Georgia,Ole Miss,4.0,16.0,25.5,15.9,2.4,home_team.hfa,-7.2,projected_margin_home,-7.199999999999999,-8.881784197001252e-16,Georgia -7.2,Georgia -7.2,
10,2026-11-07,Texas State,Oregon State,89.0,91.0,-5.9,-6.3,3.5,home_team.hfa,3.1,projected_margin_home,3.1000000000000005,-4.440892098500626e-16,Oregon State -3.1,Oregon State -3.1,
10,2026-11-07,Maryland,Purdue,53.0,81.0,3.8,-2.9,1.3,home_team.hfa,-5.4,projected_margin_home,-5.3999999999999995,-8.881784197001252e-16,Maryland -5.4,Maryland -5.4,
10,2026-11-07,Virginia Tech,SMU,32.0,28.0,9.4,10.9,3.4,home_team.hfa,4.9,projected_margin_home,4.9,0.0,SMU -4.9,SMU -4.9,
10,2026-11-07,Northern Illinois,San Jose State,125.0,122.0,-18.2,-15.5,2.5,home_team.hfa,5.2,projected_margin_home,5.199999999999999,8.881784197001252e-16,San Jose State -5.2,San Jose State -5.2,
10,2026-11-07,Texas A&M,South Carolina,9.0,24.0,20.3,12.1,2.3,home_team.hfa,-5.9,projected_margin_home,-5.900000000000001,8.881784197001252e-16,Texas A&M -5.9,Texas A&M -5.9,
10,2026-11-07,Clemson,Syracuse,23.0,69.0,12.8,-0.7,2.9,home_team.hfa,-10.6,projected_margin_home,-10.6,0.0,Clemson -10.6,Clemson -10.6,
10,2026-11-07,Kentucky,Tennessee,53.0,15.0,3.8,16.0,2.3,home_team.hfa,14.5,projected_margin_home,14.5,0.0,Tennessee -14.5,Tennessee -14.5,
10,2026-11-07,West Virginia,Texas Tech,66.0,7.0,0.8,23.1,3.2,home_team.hfa,25.5,projected_margin_home,25.5,0.0,Texas Tech -25.5,Texas Tech -25.5,
10,2026-11-07,Louisiana Tech,Troy,99.0,90.0,-8.3,-6.0,1.7,home_team.hfa,4.0,projected_margin_home,4.000000000000001,-8.881784197001252e-16,Troy -4.0,Troy -4.0,
10,2026-11-07,Tulsa,Tulane,96.0,87.0,-7.6,-5.5,3.1,home_team.hfa,5.2,projected_margin_home,5.199999999999999,8.881784197001252e-16,Tulane -5.2,Tulane -5.2,
10,2026-11-07,Charlotte,UAB,138.0,124.0,-32.4,-18.1,3.8,home_team.hfa,18.1,projected_margin_home,18.099999999999998,3.552713678800501e-15,UAB -18.1,UAB -18.1,
10,2026-11-07,Wyoming,UNLV,106.0,59.0,-9.6,2.8,2.1,home_team.hfa,14.5,projected_margin_home,14.499999999999998,1.7763568394002505e-15,UNLV -14.5,UNLV -14.5,
10,2026-11-07,Hawaii,UTEP,84.0,129.0,-3.9,-20.5,2.5,home_team.hfa,-14.1,projected_margin_home,-14.100000000000001,1.7763568394002505e-15,Hawaii -14.1,Hawaii -14.1,
10,2026-11-07,BYU,Utah,18.0,25.0,15.5,11.9,3.3,home_team.hfa,-0.3,projected_margin_home,-0.2999999999999998,-1.6653345369377348e-16,BYU -0.3,BYU -0.3,
10,2026-11-07,Fresno State,Utah State,78.0,97.0,-2.3,-7.7,2.7,home_team.hfa,-2.7,projected_margin_home,-2.7,0.0,Fresno State -2.7,Fresno State -2.7,
10,2026-11-07,Merrimack,Wake Forest,,58.0,,3.6,3.0,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
10,2026-11-07,Penn State,Washington,17.0,21.0,15.7,14.5,2.1,home_team.hfa,0.9,projected_margin_home,0.9000000000000008,-7.771561172376096e-16,Washington -0.9,Washington -0.9,
10,2026-11-07,Rutgers,Wisconsin,61.0,61.0,1.8,1.8,2.0,home_team.hfa,2.0,projected_margin_home,2.0,0.0,Wisconsin -2.0,Wisconsin -2.0,
11,2026-11-10,Western Michigan,Akron,95.0,127.0,-7.2,-19.5,0.7,home_team.hfa,-11.6,projected_margin_home,-11.600000000000001,1.7763568394002505e-15,Western Michigan -11.6,Western Michigan -11.6,
11,2026-11-10,Kent State,Bowling Green,128.0,115.0,-20.1,-13.3,1.5,home_team.hfa,8.3,projected_margin_home,8.3,0.0,Bowling Green -8.3,Bowling Green -8.3,
11,2026-11-10,Ohio,Miami-OH,117.0,81.0,-13.6,-2.9,2.7,home_team.hfa,13.4,projected_margin_home,13.399999999999999,1.7763568394002505e-15,Miami-OH -13.4,Miami-OH -13.4,
11,2026-11-11,Buffalo,Ball State,110.0,134.0,-11.9,-25.2,1.5,home_team.hfa,-11.8,projected_margin_home,-11.799999999999999,-1.7763568394002505e-15,Buffalo -11.8,Buffalo -11.8,
11,2026-11-11,Sacramento State,Central Michigan,130.0,113.0,-22.7,-12.4,1.7,home_team.hfa,12.0,projected_margin_home,11.999999999999998,1.7763568394002505e-15,Central Michigan -12.0,Central Michigan -12.0,
11,2026-11-11,Massachusetts,Toledo,137.0,108.0,-30.9,-11.5,2.6,home_team.hfa,22.0,projected_margin_home,22.0,0.0,Toledo -22.0,Toledo -22.0,
11,2026-11-12,Memphis,South Florida,70.0,80.0,-1.1,-2.8,2.6,home_team.hfa,0.9,projected_margin_home,0.9000000000000004,-3.3306690738754696e-16,South Florida -0.9,South Florida -0.9,
11,2026-11-12,Louisiana,UL-Monroe,104.0,132.0,-9.1,-24.3,1.5,home_team.hfa,-13.7,projected_margin_home,-13.700000000000001,1.7763568394002505e-15,Louisiana -13.7,Louisiana -13.7,
11,2026-11-13,Houston,Colorado,36.0,65.0,8.2,0.9,2.6,home_team.hfa,-4.7,projected_margin_home,-4.699999999999999,-8.881784197001252e-16,Houston -4.7,Houston -4.7,
11,2026-11-13,Florida State,Pittsburgh,35.0,41.0,8.8,6.5,1.9,home_team.hfa,-0.4,projected_margin_home,-0.4000000000000008,7.771561172376096e-16,Florida State -0.4,Florida State -0.4,
11,2026-11-14,San Jose State,Air Force,122.0,79.0,-15.5,-2.4,3.2,home_team.hfa,16.3,projected_margin_home,16.3,0.0,Air Force -16.3,Air Force -16.3,
11,2026-11-14,Utah,Arizona,25.0,30.0,11.9,10.2,2.7,home_team.hfa,1.0,projected_margin_home,0.9999999999999991,8.881784197001252e-16,Arizona -1.0,Arizona -1.0,
11,2026-11-14,South Carolina,Arkansas,24.0,47.0,12.1,5.0,2.4,home_team.hfa,-4.7,projected_margin_home,-4.699999999999999,-8.881784197001252e-16,South Carolina -4.7,South Carolina -4.7,
11,2026-11-14,Baylor,BYU,50.0,18.0,4.5,15.5,2.1,home_team.hfa,13.1,projected_margin_home,13.1,0.0,BYU -13.1,BYU -13.1,
11,2026-11-14,Oregon State,Boise State,91.0,39.0,-6.3,6.8,2.8,home_team.hfa,15.9,projected_margin_home,15.899999999999999,1.7763568394002505e-15,Boise State -15.9,Boise State -15.9,
11,2026-11-14,Arizona State,Central Florida,42.0,60.0,6.4,2.3,2.7,home_team.hfa,-1.4,projected_margin_home,-1.4000000000000004,4.440892098500626e-16,Arizona State -1.4,Arizona State -1.4,
11,2026-11-14,East Carolina,Charlotte,76.0,138.0,-2.0,-32.4,1.7,home_team.hfa,-28.7,projected_margin_home,-28.7,0.0,East Carolina -28.7,East Carolina -28.7,
11,2026-11-14,Georgia Tech,Clemson,43.0,23.0,6.0,12.8,2.5,home_team.hfa,9.3,projected_margin_home,9.3,0.0,Clemson -9.3,Clemson -9.3,
11,2026-11-14,Arkansas State,Coastal Carolina,101.0,119.0,-8.5,-13.8,2.3,home_team.hfa,-3.0,projected_margin_home,-3.000000000000001,8.881784197001252e-16,Arkansas State -3.0,Arkansas State -3.0,
11,2026-11-14,James Madison,Connecticut,77.0,107.0,-2.1,-11.2,1.9,home_team.hfa,-7.2,projected_margin_home,-7.199999999999999,-8.881784197001252e-16,James Madison -7.2,James Madison -7.2,
11,2026-11-14,Florida International,Delaware,118.0,114.0,-13.7,-13.0,2.5,home_team.hfa,3.2,projected_margin_home,3.1999999999999993,8.881784197001252e-16,Delaware -3.2,Delaware -3.2,
11,2026-11-14,Missouri,Georgia,20.0,4.0,14.8,25.5,1.8,home_team.hfa,12.5,projected_margin_home,12.5,0.0,Georgia -12.5,Georgia -12.5,
11,2026-11-14,Georgia Southern,Georgia State,103.0,133.0,-8.9,-25.1,1.7,home_team.hfa,-14.5,projected_margin_home,-14.500000000000004,3.552713678800501e-15,Georgia Southern -14.5,Georgia Southern -14.5,
11,2026-11-14,North Dakota State,Hawaii,72.0,84.0,-1.4,-3.9,2.1,home_team.hfa,-0.4,projected_margin_home,-0.3999999999999999,-1.1102230246251565e-16,North Dakota State -0.4,North Dakota State -0.4,
11,2026-11-14,USC,Indiana,13.0,5.0,16.8,24.5,1.9,home_team.hfa,9.6,projected_margin_home,9.6,0.0,Indiana -9.6,Indiana -9.6,
11,2026-11-14,Purdue,Iowa,81.0,22.0,-2.9,13.6,2.4,home_team.hfa,18.9,projected_margin_home,18.9,0.0,Iowa -18.9,Iowa -18.9,
11,2026-11-14,Cincinnati,Iowa State,50.0,64.0,4.5,1.0,2.7,home_team.hfa,-0.8,projected_margin_home,-0.7999999999999998,-2.220446049250313e-16,Cincinnati -0.8,Cincinnati -0.8,
11,2026-11-14,Florida,Kentucky,19.0,53.0,14.9,3.8,2.7,home_team.hfa,-8.4,projected_margin_home,-8.400000000000002,1.7763568394002505e-15,Florida -8.4,Florida -8.4,
11,2026-11-14,Texas,LSU,6.0,10.0,23.7,20.2,3.9,home_team.hfa,0.4,projected_margin_home,0.3999999999999999,1.1102230246251565e-16,LSU -0.4,LSU -0.4,
11,2026-11-14,Middle Tennessee,Liberty,135.0,92.0,-26.0,-6.4,3.5,home_team.hfa,23.1,projected_margin_home,23.1,0.0,Liberty -23.1,Liberty -23.1,
11,2026-11-14,Southern Miss,Louisiana Tech,131.0,99.0,-23.3,-8.3,2.4,home_team.hfa,17.4,projected_margin_home,17.4,0.0,Louisiana Tech -17.4,Louisiana Tech -17.4,
11,2026-11-14,Appalachian State,Marshall,111.0,92.0,-12.1,-6.4,1.3,home_team.hfa,7.0,projected_margin_home,6.999999999999999,8.881784197001252e-16,Marshall -7.0,Marshall -7.0,
11,2026-11-14,Wisconsin,Maryland,61.0,53.0,1.8,3.8,2.3,home_team.hfa,4.3,projected_margin_home,4.3,0.0,Maryland -4.3,Maryland -4.3,
11,2026-11-14,Duke,Miami-FL,44.0,8.0,5.7,21.0,1.7,home_team.hfa,17.0,projected_margin_home,17.0,0.0,Miami-FL -17.0,Miami-FL -17.0,
11,2026-11-14,Washington,Michigan State,21.0,67.0,14.5,0.4,2.0,home_team.hfa,-12.1,projected_margin_home,-12.1,0.0,Washington -12.1,Washington -12.1,
11,2026-11-14,Auburn,Mississippi State,26.0,52.0,11.2,3.9,2.6,home_team.hfa,-4.7,projected_margin_home,-4.699999999999999,-8.881784197001252e-16,Auburn -4.7,Auburn -4.7,
11,2026-11-14,New Mexico State,Missouri State,123.0,126.0,-16.4,-18.7,2.5,home_team.hfa,0.2,projected_margin_home,0.1999999999999993,7.216449660063518e-16,Missouri State -0.2,Missouri State -0.2,
11,2026-11-14,Syracuse,NC State,69.0,48.0,-0.7,4.9,3.1,home_team.hfa,8.7,projected_margin_home,8.700000000000001,-1.7763568394002505e-15,NC State -8.7,NC State -8.7,
11,2026-11-14,UNLV,New Mexico,59.0,68.0,2.8,-0.5,0.9,home_team.hfa,-2.4,projected_margin_home,-2.4,0.0,UNLV -2.4,UNLV -2.4,
11,2026-11-14,Louisville,North Carolina,27.0,53.0,11.0,3.8,2.5,home_team.hfa,-4.7,projected_margin_home,-4.7,0.0,Louisville -4.7,Louisville -4.7,
11,2026-11-14,Nevada,Northern Illinois,112.0,125.0,-12.2,-18.2,1.1,home_team.hfa,-4.9,projected_margin_home,-4.9,0.0,Nevada -4.9,Nevada -4.9,
11,2026-11-14,Boston College,Notre Dame,73.0,3.0,-1.5,25.8,3.2,home_team.hfa,30.5,projected_margin_home,30.5,0.0,Notre Dame -30.5,Notre Dame -30.5,
11,2026-11-14,Northwestern,Ohio State,49.0,1.0,4.6,31.8,3.0,home_team.hfa,30.2,projected_margin_home,30.200000000000003,-3.552713678800501e-15,Ohio State -30.2,Ohio State -30.2,
11,2026-11-14,Ole Miss,Oklahoma,16.0,12.0,15.9,17.2,3.3,home_team.hfa,4.6,projected_margin_home,4.599999999999999,8.881784197001252e-16,Oklahoma -4.6,Oklahoma -4.6,
11,2026-11-14,Texas Tech,Oklahoma State,7.0,38.0,23.1,7.1,2.8,home_team.hfa,-13.2,projected_margin_home,-13.2,0.0,Texas Tech -13.2,Texas Tech -13.2,
11,2026-11-14,Michigan,Oregon,14.0,2.0,16.1,28.3,2.5,home_team.hfa,14.7,projected_margin_home,14.7,0.0,Oregon -14.7,Oregon -14.7,
11,2026-11-14,Minnesota,Penn State,45.0,17.0,5.2,15.7,3.4,home_team.hfa,13.9,projected_margin_home,13.9,0.0,Penn State -13.9,Penn State -13.9,
11,2026-11-14,Tulane,Rice,87.0,120.0,-5.5,-14.7,2.9,home_team.hfa,-6.3,projected_margin_home,-6.299999999999999,-8.881784197001252e-16,Tulane -6.3,Tulane -6.3,
11,2026-11-14,Nebraska,Rutgers,37.0,61.0,7.7,1.8,2.1,home_team.hfa,-3.8,projected_margin_home,-3.8000000000000003,4.440892098500626e-16,Nebraska -3.8,Nebraska -3.8,
11,2026-11-14,Wake Forest,SMU,58.0,28.0,3.6,10.9,3.4,home_team.hfa,10.7,projected_margin_home,10.700000000000001,-1.7763568394002505e-15,SMU -10.7,SMU -10.7,
11,2026-11-14,Kennesaw State,Sam Houston,105.0,136.0,-9.3,-26.3,2.5,home_team.hfa,-14.5,projected_margin_home,-14.5,0.0,Kennesaw State -14.5,Kennesaw State -14.5,
11,2026-11-14,Utah State,San Diego State,97.0,71.0,-7.7,-1.3,1.9,home_team.hfa,8.3,projected_margin_home,8.3,0.0,San Diego State -8.3,San Diego State -8.3,
11,2026-11-14,Troy,South Alabama,90.0,115.0,-6.0,-13.3,2.5,home_team.hfa,-4.8,projected_margin_home,-4.800000000000001,8.881784197001252e-16,Troy -4.8,Troy -4.8,
11,2026-11-14,Kansas State,TCU,29.0,34.0,10.4,9.1,2.2,home_team.hfa,0.9,projected_margin_home,0.8999999999999995,5.551115123125783e-16,TCU -0.9,TCU -0.9,
11,2026-11-14,UAB,Temple,124.0,102.0,-18.1,-8.7,2.9,home_team.hfa,12.3,projected_margin_home,12.300000000000002,-1.7763568394002505e-15,Temple -12.3,Temple -12.3,
11,2026-11-14,Tennessee,Texas A&M,15.0,9.0,16.0,20.3,2.5,home_team.hfa,6.8,projected_margin_home,6.800000000000001,-8.881784197001252e-16,Texas A&M -6.8,Texas A&M -6.8,
11,2026-11-14,Fresno State,Texas State,78.0,89.0,-2.3,-5.9,2.3,home_team.hfa,-1.3,projected_margin_home,-1.3000000000000007,6.661338147750939e-16,Fresno State -1.3,Fresno State -1.3,
11,2026-11-14,Florida Atlantic,Tulsa,94.0,96.0,-7.1,-7.6,0.7,home_team.hfa,0.2,projected_margin_home,0.19999999999999996,5.551115123125783e-17,Tulsa -0.2,Tulsa -0.2,
11,2026-11-14,Illinois,UCLA,33.0,46.0,9.3,5.1,1.7,home_team.hfa,-2.5,projected_margin_home,-2.500000000000001,8.881784197001252e-16,Illinois -2.5,Illinois -2.5,
11,2026-11-14,Wyoming,UTEP,106.0,129.0,-9.6,-20.5,2.5,home_team.hfa,-8.4,projected_margin_home,-8.4,0.0,Wyoming -8.4,Wyoming -8.4,
11,2026-11-14,North Texas,UTSA,109.0,73.0,-11.8,-1.5,2.0,home_team.hfa,12.3,projected_margin_home,12.3,0.0,UTSA -12.3,UTSA -12.3,
11,2026-11-14,Alabama,Vanderbilt,11.0,31.0,18.2,10.0,0.9,home_team.hfa,-7.3,projected_margin_home,-7.299999999999999,-8.881784197001252e-16,Alabama -7.3,Alabama -7.3,
11,2026-11-14,California,Virginia,56.0,40.0,3.7,6.6,3.3,home_team.hfa,6.2,projected_margin_home,6.199999999999999,8.881784197001252e-16,Virginia -6.2,Virginia -6.2,
11,2026-11-14,Stanford,Virginia Tech,75.0,32.0,-1.9,9.4,2.3,home_team.hfa,13.6,projected_margin_home,13.600000000000001,-1.7763568394002505e-15,Virginia Tech -13.6,Virginia Tech -13.6,
11,2026-11-14,Colorado State,Washington State,99.0,85.0,-8.3,-5.3,3.3,home_team.hfa,6.3,projected_margin_home,6.300000000000001,-8.881784197001252e-16,Washington State -6.3,Washington State -6.3,
11,2026-11-14,Kansas,West Virginia,56.0,66.0,3.7,0.8,3.4,home_team.hfa,0.5,projected_margin_home,0.49999999999999956,4.440892098500626e-16,West Virginia -0.5,West Virginia -0.5,
