season,week,date,game_id,component,edge_team,edge_opponent,conference_matchup_type,component_edge,component_edge_band,edge_team_role,edge_team_spread,edge_team_ats_result,edge_team_ats_margin,edge_team_clv,source_flipped
2025,3,2025-09-13T23:00:00.000Z,401752827,defense_vs_opponent_offense,Ohio,Ohio State,G6_vs_P4,15.0,15_to_24_9,Underdog,28.333333333333332,W,0.3333333333333321,-3.0,False
2025,3,2025-09-13T23:00:00.000Z,401752827,offense_vs_opponent_defense,Ohio,Ohio State,G6_vs_P4,10.0,5_to_14_9,Underdog,28.333333333333332,W,0.3333333333333321,-3.0,False
2025,3,2025-09-13T23:00:00.000Z,401752829,defense_vs_opponent_offense,Illinois,Western Michigan,P4_vs_G6,51.0,25_plus,Favorite,-27.5,W,10.5,-1.0,False
2025,3,2025-09-13T23:00:00.000Z,401752829,offense_vs_opponent_defense,Illinois,Western Michigan,P4_vs_G6,29.0,25_plus,Favorite,-27.5,W,10.5,-1.0,False
2025,3,2025-09-13T16:00:00.000Z,401752831,defense_vs_opponent_offense,Northwestern,Oregon,P4_vs_P4,21.0,15_to_24_9,Underdog,25.5,W,5.5,3.0,False
2025,3,2025-09-13T16:00:00.000Z,401752831,offense_vs_opponent_defense,Northwestern,Oregon,P4_vs_P4,8.0,5_to_14_9,Underdog,25.5,W,5.5,3.0,False
2025,3,2025-09-13T19:30:00.000Z,401752832,defense_vs_opponent_offense,USC,Purdue,P4_vs_P4,16.0,15_to_24_9,Favorite,-20.5,L,-4.5,-1.0,False
2025,3,2025-09-13T19:30:00.000Z,401752832,offense_vs_opponent_defense,USC,Purdue,P4_vs_P4,13.0,5_to_14_9,Favorite,-20.5,L,-4.5,-1.0,False
2025,3,2025-09-13T02:00:00.000Z,401752837,offense_vs_opponent_defense,UCLA,New Mexico,P4_vs_G6,28.0,25_plus,Favorite,-15.5,L,-40.5,0.5,False
2025,3,2025-09-14T02:30:00.000Z,401752840,defense_vs_opponent_offense,Minnesota,California,P4_vs_P4,17.0,15_to_24_9,Favorite,-3.1666666666666665,L,-16.166666666666668,1.0,False
2025,4,2025-09-20T19:00:00.000Z,401752841,defense_vs_opponent_offense,Oregon State,Oregon,,25.0,25_plus,Underdog,34.0,P,0.0,0.0,False
2025,4,2025-09-20T19:00:00.000Z,401752841,offense_vs_opponent_defense,Oregon State,Oregon,,11.0,5_to_14_9,Underdog,34.0,P,0.0,0.0,False
2025,4,2025-09-20T23:30:00.000Z,401752842,defense_vs_opponent_offense,Washington,Washington State,,26.0,25_plus,Favorite,-20.833333333333332,W,14.166666666666668,0.0,False
2025,4,2025-09-20T23:30:00.000Z,401752842,offense_vs_opponent_defense,Washington,Washington State,,22.0,15_to_24_9,Favorite,-20.833333333333332,W,14.166666666666668,0.0,False
2025,4,2025-09-20T23:30:00.000Z,401752843,defense_vs_opponent_offense,Illinois,Indiana,P4_vs_P4,14.0,5_to_14_9,Underdog,7.0,L,-46.0,-3.0,False
2025,4,2025-09-20T23:30:00.000Z,401752843,offense_vs_opponent_defense,Illinois,Indiana,P4_vs_P4,18.0,15_to_24_9,Underdog,7.0,L,-46.0,-3.0,False
2025,4,2025-09-20T00:00:00.000Z,401752844,defense_vs_opponent_offense,Iowa,Rutgers,P4_vs_P4,5.0,5_to_14_9,Favorite,-2.3333333333333335,W,7.666666666666666,-0.0,True
2025,4,2025-09-20T00:00:00.000Z,401752844,offense_vs_opponent_defense,Rutgers,Iowa,P4_vs_P4,32.0,25_plus,Underdog,2.3333333333333335,L,-7.666666666666666,0.0,False
2025,4,2025-09-20T16:00:00.000Z,401752845,defense_vs_opponent_offense,Wisconsin,Maryland,P4_vs_P4,14.0,5_to_14_9,Favorite,-10.5,L,-27.5,4.0,False
2025,4,2025-09-20T16:00:00.000Z,401752845,offense_vs_opponent_defense,Wisconsin,Maryland,P4_vs_P4,13.0,5_to_14_9,Favorite,-10.5,L,-27.5,4.0,False
2025,4,2025-09-20T19:30:00.000Z,401752846,offense_vs_opponent_defense,Michigan,Nebraska,P4_vs_P4,10.0,5_to_14_9,Favorite,-0.6666666666666666,W,2.3333333333333335,-2.5,False
2025,4,2025-09-20T19:30:00.000Z,401752848,defense_vs_opponent_offense,Notre Dame,Purdue,Other,39.0,25_plus,Favorite,-24.5,W,1.5,-2.0,False
2025,4,2025-09-20T19:30:00.000Z,401752848,offense_vs_opponent_defense,Notre Dame,Purdue,Other,12.0,5_to_14_9,Favorite,-24.5,W,1.5,-2.0,False
2025,1,2025-08-31T02:30:00.000Z,401752936,defense_vs_opponent_offense,Oregon State,California,,10.0,5_to_14_9,Underdog,0.8333333333333334,L,-18.166666666666668,-4.5,False
2025,1,2025-08-31T02:30:00.000Z,401752936,offense_vs_opponent_defense,Oregon State,California,,8.0,5_to_14_9,Underdog,0.8333333333333334,L,-18.166666666666668,-4.5,False
2025,3,2025-09-13T19:30:00.000Z,401752938,defense_vs_opponent_offense,Texas Tech,Oregon State,,25.0,25_plus,Favorite,-24.0,W,7.0,-1.0,False
2025,2,2025-09-07T02:15:00.000Z,401752948,defense_vs_opponent_offense,San Diego State,Washington State,,43.0,25_plus,Underdog,2.25,L,-20.75,-1.0,False
2025,2,2025-09-07T02:15:00.000Z,401752948,offense_vs_opponent_defense,San Diego State,Washington State,,7.0,5_to_14_9,Underdog,2.25,L,-20.75,-1.0,False
2025,3,2025-09-13T19:30:00.000Z,401752949,defense_vs_opponent_offense,North Texas,Washington State,,35.0,25_plus,Favorite,-6.5,W,42.5,1.0,False
2025,3,2025-09-13T19:30:00.000Z,401752949,offense_vs_opponent_defense,North Texas,Washington State,,17.0,15_to_24_9,Favorite,-6.5,W,42.5,1.0,False
2025,1,2025-08-30T00:00:00.000Z,401754375,defense_vs_opponent_offense,Georgia Tech,Colorado,P4_vs_P4,21.0,15_to_24_9,Favorite,-3.6666666666666665,W,3.3333333333333335,0.0,False
2025,1,2025-08-30T00:00:00.000Z,401754375,offense_vs_opponent_defense,Georgia Tech,Colorado,P4_vs_P4,9.0,5_to_14_9,Favorite,-3.6666666666666665,W,3.3333333333333335,0.0,False
2025,1,2025-08-23T23:30:00.000Z,401754516,defense_vs_opponent_offense,Stanford,Hawai'i,P4_vs_G6,18.0,15_to_24_9,Underdog,1.6666666666666667,L,-1.3333333333333333,-4.5,False
2025,1,2025-08-31T23:30:00.000Z,401754522,defense_vs_opponent_offense,Notre Dame,Miami,Other,15.0,15_to_24_9,Favorite,-2.6666666666666665,L,-5.666666666666666,0.5,False
2025,1,2025-08-31T23:30:00.000Z,401754522,offense_vs_opponent_defense,Miami,Notre Dame,Other,9.0,5_to_14_9,Underdog,2.6666666666666665,W,5.666666666666666,-0.5,True
2025,1,2025-09-02T00:00:00.000Z,401754523,defense_vs_opponent_offense,TCU,North Carolina,P4_vs_P4,5.0,5_to_14_9,Favorite,-3.3333333333333335,W,30.666666666666668,6.0,False
2025,1,2025-09-02T00:00:00.000Z,401754523,offense_vs_opponent_defense,TCU,North Carolina,P4_vs_P4,10.0,5_to_14_9,Favorite,-3.3333333333333335,W,30.666666666666668,6.0,False
2025,2,2025-09-06T16:00:00.000Z,401754525,defense_vs_opponent_offense,Baylor,SMU,P4_vs_P4,9.0,5_to_14_9,Underdog,2.75,W,5.75,2.0,False
2025,2,2025-09-06T16:00:00.000Z,401754525,offense_vs_opponent_defense,Baylor,SMU,P4_vs_P4,21.0,15_to_24_9,Underdog,2.75,W,5.75,2.0,False
2025,2,2025-09-06T23:00:00.000Z,401754527,defense_vs_opponent_offense,North Carolina,Charlotte,P4_vs_G6,36.0,25_plus,Favorite,-15.75,W,1.25,2.0,False
2025,2,2025-09-06T23:00:00.000Z,401754527,offense_vs_opponent_defense,North Carolina,Charlotte,P4_vs_G6,11.0,5_to_14_9,Favorite,-15.75,W,1.25,2.0,False
2025,2,2025-09-05T23:00:00.000Z,401754528,defense_vs_opponent_offense,Louisville,James Madison,P4_vs_G6,7.0,5_to_14_9,Favorite,-15.25,L,-1.25,1.0,True
2025,2,2025-09-05T23:00:00.000Z,401754528,offense_vs_opponent_defense,James Madison,Louisville,G6_vs_P4,10.0,5_to_14_9,Underdog,15.25,W,1.25,-1.0,False
2025,3,2025-09-14T02:30:00.000Z,401754533,defense_vs_opponent_offense,Stanford,Boston College,P4_vs_P4,14.0,5_to_14_9,Underdog,13.833333333333334,W,23.833333333333336,-3.0,False
2025,3,2025-09-14T02:30:00.000Z,401754533,offense_vs_opponent_defense,Boston College,Stanford,P4_vs_P4,5.0,5_to_14_9,Favorite,-13.833333333333334,L,-23.833333333333336,3.0,True
2025,3,2025-09-13T20:30:00.000Z,401754535,defense_vs_opponent_offense,South Florida,Miami,G6_vs_P4,17.0,15_to_24_9,Underdog,17.666666666666668,L,-19.333333333333332,-2.0,False
2025,3,2025-09-13T20:30:00.000Z,401754535,offense_vs_opponent_defense,South Florida,Miami,G6_vs_P4,8.0,5_to_14_9,Underdog,17.666666666666668,L,-19.333333333333332,-2.0,False
2025,3,2025-09-13T23:00:00.000Z,401754536,defense_vs_opponent_offense,Old Dominion,Virginia Tech,G6_vs_P4,16.0,15_to_24_9,Underdog,5.5,W,24.5,1.0,False
2025,3,2025-09-13T23:00:00.000Z,401754536,defense_vs_opponent_offense,Virginia Tech,Old Dominion,P4_vs_G6,10.0,5_to_14_9,Favorite,-5.5,L,-24.5,-1.0,False
2025,3,2025-09-13T23:00:00.000Z,401754536,offense_vs_opponent_defense,Old Dominion,Virginia Tech,G6_vs_P4,16.0,15_to_24_9,Underdog,5.5,W,24.5,1.0,True
2025,3,2025-09-13T23:00:00.000Z,401754536,offense_vs_opponent_defense,Virginia Tech,Old Dominion,P4_vs_G6,10.0,5_to_14_9,Favorite,-5.5,L,-24.5,-1.0,True
2025,4,2025-09-20T16:00:00.000Z,401754537,defense_vs_opponent_offense,Clemson,Syracuse,P4_vs_P4,38.0,25_plus,Favorite,-17.5,L,-30.5,1.0,False
2025,4,2025-09-20T16:00:00.000Z,401754537,offense_vs_opponent_defense,Clemson,Syracuse,P4_vs_P4,24.0,15_to_24_9,Favorite,-17.5,L,-30.5,1.0,False
2025,4,2025-09-20T23:30:00.000Z,401754539,defense_vs_opponent_offense,Stanford,Virginia,P4_vs_P4,16.0,15_to_24_9,Underdog,16.166666666666668,L,-11.833333333333332,0.0,False
2025,4,2025-09-21T02:30:00.000Z,401754540,defense_vs_opponent_offense,California,San Diego State,P4_vs_G6,16.0,15_to_24_9,Favorite,-13.833333333333334,L,-47.833333333333336,0.0,False
2025,4,2025-09-21T02:30:00.000Z,401754540,defense_vs_opponent_offense,San Diego State,California,G6_vs_P4,16.0,15_to_24_9,Underdog,13.833333333333334,W,47.833333333333336,0.0,False
2025,4,2025-09-21T02:30:00.000Z,401754540,offense_vs_opponent_defense,California,San Diego State,P4_vs_G6,16.0,15_to_24_9,Favorite,-13.833333333333334,L,-47.833333333333336,-0.0,True
2025,4,2025-09-21T02:30:00.000Z,401754540,offense_vs_opponent_defense,San Diego State,California,G6_vs_P4,16.0,15_to_24_9,Underdog,13.833333333333334,W,47.833333333333336,-0.0,True
2025,4,2025-09-20T20:30:00.000Z,401754542,defense_vs_opponent_offense,Georgia Tech,Temple,P4_vs_G6,6.0,5_to_14_9,Favorite,-24.5,L,-3.5,1.0,False
2025,4,2025-09-20T20:30:00.000Z,401754542,offense_vs_opponent_defense,Georgia Tech,Temple,P4_vs_G6,21.0,15_to_24_9,Favorite,-24.5,L,-3.5,1.0,False
2025,1,2025-08-30T22:00:00.000Z,401754616,offense_vs_opponent_defense,Virginia,Coastal Carolina,P4_vs_G6,29.0,25_plus,Favorite,-13.166666666666666,W,27.833333333333336,1.0,False
2025,3,2025-09-13T16:00:00.000Z,401754623,defense_vs_opponent_offense,Clemson,Georgia Tech,P4_vs_P4,11.0,5_to_14_9,Favorite,-2.8333333333333335,L,-5.833333333333334,-3.5,False
2025,3,2025-09-13T16:00:00.000Z,401754623,offense_vs_opponent_defense,Clemson,Georgia Tech,P4_vs_P4,21.0,15_to_24_9,Favorite,-2.8333333333333335,L,-5.833333333333334,-3.5,False
2025,4,2025-09-20T16:00:00.000Z,401754636,offense_vs_opponent_defense,TCU,SMU,P4_vs_P4,13.0,5_to_14_9,Favorite,-6.5,W,4.5,0.0,False
2025,2,2025-09-06T19:30:00.000Z,401754637,defense_vs_opponent_offense,Clemson,Troy,P4_vs_G6,11.0,5_to_14_9,Favorite,-30.25,L,-19.25,-2.0,False
2025,2,2025-09-06T19:30:00.000Z,401754637,offense_vs_opponent_defense,Clemson,Troy,P4_vs_G6,18.0,15_to_24_9,Favorite,-30.25,L,-19.25,-2.0,False
2025,3,2025-09-13T19:30:00.000Z,401754638,defense_vs_opponent_offense,Pittsburgh,West Virginia,P4_vs_P4,23.0,15_to_24_9,Favorite,-6.833333333333333,L,-13.833333333333332,2.5,False
2025,3,2025-09-13T19:30:00.000Z,401754638,offense_vs_opponent_defense,Pittsburgh,West Virginia,P4_vs_P4,12.0,5_to_14_9,Favorite,-6.833333333333333,L,-13.833333333333332,2.5,False
2025,4,2025-09-20T19:30:00.000Z,401754640,defense_vs_opponent_offense,North Carolina,UCF,P4_vs_P4,13.0,5_to_14_9,Underdog,7.166666666666667,L,-17.833333333333332,-1.0,False
2025,4,2025-09-20T16:00:00.000Z,401754642,defense_vs_opponent_offense,Louisville,Bowling Green,P4_vs_G6,12.0,5_to_14_9,Favorite,-26.166666666666668,L,-3.166666666666668,-2.0,False
2025,4,2025-09-20T16:00:00.000Z,401754642,offense_vs_opponent_defense,Louisville,Bowling Green,P4_vs_G6,28.0,25_plus,Favorite,-26.166666666666668,L,-3.166666666666668,-2.0,False
2025,1,2025-08-28T23:00:00.000Z,401756848,defense_vs_opponent_offense,UCF,Jacksonville State,P4_vs_G6,11.0,5_to_14_9,Favorite,-19.166666666666668,L,-12.166666666666668,4.0,False
2025,1,2025-08-28T23:00:00.000Z,401756848,offense_vs_opponent_defense,UCF,Jacksonville State,P4_vs_G6,22.0,15_to_24_9,Favorite,-19.166666666666668,L,-12.166666666666668,4.0,False
2025,1,2025-08-31T02:30:00.000Z,401756849,offense_vs_opponent_defense,Arizona,Hawai'i,P4_vs_G6,12.0,5_to_14_9,Favorite,-14.833333333333334,W,19.166666666666664,5.0,False
2025,2,2025-09-06T19:30:00.000Z,401756880,defense_vs_opponent_offense,Cincinnati,Bowling Green,P4_vs_G6,26.0,25_plus,Favorite,-22.0,L,-8.0,4.5,False
2025,2,2025-09-06T19:30:00.000Z,401756880,offense_vs_opponent_defense,Cincinnati,Bowling Green,P4_vs_G6,35.0,25_plus,Favorite,-22.0,L,-8.0,4.5,False
2025,2,2025-09-06T19:30:00.000Z,401756881,defense_vs_opponent_offense,Delaware,Colorado,G6_vs_P4,32.0,25_plus,Underdog,23.5,L,-0.5,1.0,False
2025,2,2025-09-06T20:00:00.000Z,401756883,defense_vs_opponent_offense,Ohio,West Virginia,G6_vs_P4,24.0,15_to_24_9,Underdog,3.5,W,10.5,-0.5,False
2025,2,2025-09-06T23:00:00.000Z,401756884,defense_vs_opponent_offense,Houston,Rice,P4_vs_G6,32.0,25_plus,Favorite,-13.5,W,12.5,1.0,False
2025,2,2025-09-06T23:00:00.000Z,401756884,offense_vs_opponent_defense,Houston,Rice,P4_vs_G6,18.0,15_to_24_9,Favorite,-13.5,W,12.5,1.0,False
2025,3,2025-09-12T23:30:00.000Z,401756893,defense_vs_opponent_offense,Houston,Colorado,P4_vs_P4,17.0,15_to_24_9,Favorite,-3.8333333333333335,W,12.166666666666666,-0.5,False
2025,3,2025-09-12T23:30:00.000Z,401756893,offense_vs_opponent_defense,Houston,Colorado,P4_vs_P4,13.0,5_to_14_9,Favorite,-3.8333333333333335,W,12.166666666666666,-0.5,False
2025,3,2025-09-14T00:00:00.000Z,401756895,defense_vs_opponent_offense,Utah,Wyoming,P4_vs_G6,24.0,15_to_24_9,Favorite,-24.5,W,0.5,2.0,True
2025,3,2025-09-14T00:00:00.000Z,401756895,defense_vs_opponent_offense,Wyoming,Utah,G6_vs_P4,28.0,25_plus,Underdog,24.5,L,-0.5,-2.0,True
2025,3,2025-09-14T00:00:00.000Z,401756895,offense_vs_opponent_defense,Utah,Wyoming,P4_vs_G6,24.0,15_to_24_9,Favorite,-24.5,W,0.5,2.0,False
2025,3,2025-09-14T00:00:00.000Z,401756895,offense_vs_opponent_defense,Wyoming,Utah,G6_vs_P4,28.0,25_plus,Underdog,24.5,L,-0.5,-2.0,False
2025,4,2025-09-21T02:15:00.000Z,401756897,offense_vs_opponent_defense,Wyoming,Colorado,G6_vs_P4,24.0,15_to_24_9,Underdog,12.333333333333334,L,-4.666666666666666,1.0,False
2025,4,2025-09-20T23:30:00.000Z,401756898,offense_vs_opponent_defense,BYU,East Carolina,P4_vs_G6,38.0,25_plus,Favorite,-6.166666666666667,W,14.833333333333332,-2.0,False
2025,4,2025-09-20T16:00:00.000Z,401756901,defense_vs_opponent_offense,Texas Tech,Utah,P4_vs_P4,10.0,5_to_14_9,Underdog,3.5,W,27.5,1.0,False
2025,4,2025-09-20T16:00:00.000Z,401756901,offense_vs_opponent_defense,Texas Tech,Utah,P4_vs_P4,17.0,15_to_24_9,Underdog,3.5,W,27.5,1.0,False
2025,3,2025-09-13T19:00:00.000Z,401757168,defense_vs_opponent_offense,Delaware,UConn,Other,8.0,5_to_14_9,Underdog,8.666666666666666,W,11.666666666666666,1.0,False
2025,3,2025-09-13T19:00:00.000Z,401757168,offense_vs_opponent_defense,Delaware,UConn,Other,12.0,5_to_14_9,Underdog,8.666666666666666,W,11.666666666666666,1.0,False
2025,1,2025-08-23T23:00:00.000Z,401757218,defense_vs_opponent_offense,Sam Houston,Western Kentucky,G6_vs_G6,27.0,25_plus,Underdog,9.833333333333334,L,-7.166666666666666,-2.5,True
2025,1,2025-08-23T23:00:00.000Z,401757218,defense_vs_opponent_offense,Western Kentucky,Sam Houston,G6_vs_G6,16.0,15_to_24_9,Favorite,-9.833333333333334,W,7.166666666666666,2.5,True
2025,1,2025-08-23T23:00:00.000Z,401757218,offense_vs_opponent_defense,Sam Houston,Western Kentucky,G6_vs_G6,27.0,25_plus,Underdog,9.833333333333334,L,-7.166666666666666,-2.5,False
2025,1,2025-08-23T23:00:00.000Z,401757218,offense_vs_opponent_defense,Western Kentucky,Sam Houston,G6_vs_G6,16.0,15_to_24_9,Favorite,-9.833333333333334,W,7.166666666666666,2.5,False
2025,1,2025-08-30T01:30:00.000Z,401757224,defense_vs_opponent_offense,Sam Houston,UNLV,G6_vs_G6,30.0,25_plus,Underdog,10.333333333333334,L,-6.666666666666666,4.5,True
2025,1,2025-08-30T01:30:00.000Z,401757224,defense_vs_opponent_offense,UNLV,Sam Houston,G6_vs_G6,14.0,5_to_14_9,Favorite,-10.333333333333334,W,6.666666666666666,-4.5,True
2025,1,2025-08-30T01:30:00.000Z,401757224,offense_vs_opponent_defense,Sam Houston,UNLV,G6_vs_G6,30.0,25_plus,Underdog,10.333333333333334,L,-6.666666666666666,4.5,False
2025,1,2025-08-30T01:30:00.000Z,401757224,offense_vs_opponent_defense,UNLV,Sam Houston,G6_vs_G6,14.0,5_to_14_9,Favorite,-10.333333333333334,W,6.666666666666666,-4.5,False
2025,2,2025-09-06T16:00:00.000Z,401757227,defense_vs_opponent_offense,Liberty,Jacksonville State,G6_vs_G6,35.0,25_plus,Favorite,-6.25,L,-16.25,1.0,False
2025,2,2025-09-06T16:00:00.000Z,401757227,offense_vs_opponent_defense,Liberty,Jacksonville State,G6_vs_G6,42.0,25_plus,Favorite,-6.25,L,-16.25,1.0,False
2025,2,2025-09-07T01:00:00.000Z,401757229,defense_vs_opponent_offense,New Mexico State,Tulsa,G6_vs_G6,19.0,15_to_24_9,Underdog,3.25,W,10.25,0.0,False
2025,2,2025-09-07T01:00:00.000Z,401757229,offense_vs_opponent_defense,New Mexico State,Tulsa,G6_vs_G6,17.0,15_to_24_9,Underdog,3.25,W,10.25,0.0,False
2025,2,2025-09-07T03:59:00.000Z,401757230,offense_vs_opponent_defense,Hawai'i,Sam Houston,G6_vs_G6,38.0,25_plus,Favorite,-7.25,W,9.75,0.0,False
2025,2,2025-09-06T23:00:00.000Z,401757232,defense_vs_opponent_offense,Toledo,Western Kentucky,G6_vs_G6,10.0,5_to_14_9,Favorite,-8.0,W,16.0,1.0,False
2025,2,2025-09-06T23:00:00.000Z,401757232,offense_vs_opponent_defense,Toledo,Western Kentucky,G6_vs_G6,42.0,25_plus,Favorite,-8.0,W,16.0,1.0,False
2025,3,2025-09-13T21:00:00.000Z,401757256,defense_vs_opponent_offense,Liberty,Bowling Green,G6_vs_G6,27.0,25_plus,Favorite,-6.0,L,-16.0,-1.0,False
2025,3,2025-09-13T21:00:00.000Z,401757256,offense_vs_opponent_defense,Liberty,Bowling Green,G6_vs_G6,31.0,25_plus,Favorite,-6.0,L,-16.0,-1.0,False
2025,3,2025-09-13T23:30:00.000Z,401757257,defense_vs_opponent_offense,New Mexico State,Louisiana Tech,G6_vs_G6,11.0,5_to_14_9,Underdog,10.166666666666666,L,-24.833333333333336,2.0,False
2025,3,2025-09-13T23:30:00.000Z,401757257,offense_vs_opponent_defense,New Mexico State,Louisiana Tech,G6_vs_G6,24.0,15_to_24_9,Underdog,10.166666666666666,L,-24.833333333333336,2.0,False
2025,3,2025-09-13T21:00:00.000Z,401757258,defense_vs_opponent_offense,Middle Tennessee,Nevada,G6_vs_G6,22.0,15_to_24_9,Underdog,9.333333333333334,W,10.333333333333334,0.0,False
2025,3,2025-09-13T21:00:00.000Z,401757258,offense_vs_opponent_defense,Middle Tennessee,Nevada,G6_vs_G6,32.0,25_plus,Underdog,9.333333333333334,W,10.333333333333334,0.0,False
2025,4,2025-09-20T19:30:00.000Z,401757262,defense_vs_opponent_offense,Liberty,James Madison,G6_vs_G6,5.0,5_to_14_9,Underdog,7.5,L,-10.5,4.0,False
2025,4,2025-09-20T19:30:00.000Z,401757262,offense_vs_opponent_defense,Liberty,James Madison,G6_vs_G6,10.0,5_to_14_9,Underdog,7.5,L,-10.5,4.0,False
2025,4,2025-09-20T23:30:00.000Z,401757263,defense_vs_opponent_offense,Louisiana Tech,Southern Miss,G6_vs_G6,13.0,5_to_14_9,Favorite,-3.1666666666666665,W,6.833333333333334,1.0,True
2025,4,2025-09-20T23:30:00.000Z,401757263,defense_vs_opponent_offense,Southern Miss,Louisiana Tech,G6_vs_G6,28.0,25_plus,Underdog,3.1666666666666665,L,-6.833333333333334,-1.0,True
2025,4,2025-09-20T23:30:00.000Z,401757263,offense_vs_opponent_defense,Louisiana Tech,Southern Miss,G6_vs_G6,13.0,5_to_14_9,Favorite,-3.1666666666666665,W,6.833333333333334,1.0,False
2025,4,2025-09-20T23:30:00.000Z,401757263,offense_vs_opponent_defense,Southern Miss,Louisiana Tech,G6_vs_G6,28.0,25_plus,Underdog,3.1666666666666665,L,-6.833333333333334,-1.0,False
2025,4,2025-09-20T23:00:00.000Z,401757264,defense_vs_opponent_offense,Middle Tennessee,Marshall,G6_vs_G6,24.0,15_to_24_9,Underdog,2.5,L,-11.5,1.0,False
2025,4,2025-09-20T23:00:00.000Z,401757264,offense_vs_opponent_defense,Middle Tennessee,Marshall,G6_vs_G6,25.0,25_plus,Underdog,2.5,L,-11.5,1.0,False
2025,4,2025-09-21T01:00:00.000Z,401757267,offense_vs_opponent_defense,UL Monroe,UTEP,G6_vs_G6,10.0,5_to_14_9,Underdog,5.333333333333333,W,11.333333333333332,-1.0,False
2025,4,2025-09-20T23:00:00.000Z,401757268,offense_vs_opponent_defense,Western Kentucky,Nevada,G6_vs_G6,10.0,5_to_14_9,Favorite,-7.833333333333333,W,7.166666666666667,-3.0,False
2025,4,2025-09-20T23:00:00.000Z,401760372,offense_vs_opponent_defense,Boise State,Air Force,G6_vs_G6,32.0,25_plus,Favorite,-11.0,W,1.0,3.0,False
2025,4,2025-09-20T16:00:00.000Z,401760376,defense_vs_opponent_offense,Miami (OH),UNLV,G6_vs_G6,15.0,15_to_24_9,Underdog,1.8333333333333333,L,-1.1666666666666667,2.0,False
2025,4,2025-09-20T16:00:00.000Z,401760376,defense_vs_opponent_offense,UNLV,Miami (OH),G6_vs_G6,15.0,15_to_24_9,Favorite,-1.8333333333333333,W,1.1666666666666667,-2.0,False
2025,4,2025-09-20T16:00:00.000Z,401760376,offense_vs_opponent_defense,Miami (OH),UNLV,G6_vs_G6,15.0,15_to_24_9,Underdog,1.8333333333333333,L,-1.1666666666666667,2.0,True
2025,4,2025-09-20T16:00:00.000Z,401760376,offense_vs_opponent_defense,UNLV,Miami (OH),G6_vs_G6,15.0,15_to_24_9,Favorite,-1.8333333333333333,W,1.1666666666666667,-2.0,True
2025,1,2025-08-31T00:00:00.000Z,401761592,defense_vs_opponent_offense,Louisiana,Rice,G6_vs_G6,12.0,5_to_14_9,Favorite,-11.166666666666666,L,-13.166666666666666,-5.0,False
2025,1,2025-08-31T00:00:00.000Z,401761592,offense_vs_opponent_defense,Rice,Louisiana,G6_vs_G6,9.0,5_to_14_9,Underdog,11.166666666666666,W,13.166666666666666,5.0,True
2025,3,2025-09-13T23:30:00.000Z,401761604,defense_vs_opponent_offense,Coastal Carolina,East Carolina,G6_vs_G6,32.0,25_plus,Underdog,7.166666666666667,L,-30.833333333333332,-1.0,True
2025,3,2025-09-13T23:30:00.000Z,401761604,defense_vs_opponent_offense,East Carolina,Coastal Carolina,G6_vs_G6,26.0,25_plus,Favorite,-7.166666666666667,W,30.833333333333332,1.0,True
2025,3,2025-09-13T23:30:00.000Z,401761604,offense_vs_opponent_defense,Coastal Carolina,East Carolina,G6_vs_G6,32.0,25_plus,Underdog,7.166666666666667,L,-30.833333333333332,-1.0,False
2025,3,2025-09-13T23:30:00.000Z,401761604,offense_vs_opponent_defense,East Carolina,Coastal Carolina,G6_vs_G6,26.0,25_plus,Favorite,-7.166666666666667,W,30.833333333333332,1.0,False
2025,3,2025-09-13T16:00:00.000Z,401761608,defense_vs_opponent_offense,Troy,Memphis,G6_vs_G6,23.0,15_to_24_9,Underdog,4.5,L,-16.5,,False
2025,3,2025-09-13T16:00:00.000Z,401761608,offense_vs_opponent_defense,Troy,Memphis,G6_vs_G6,31.0,25_plus,Underdog,4.5,L,-16.5,,False
2025,4,2025-09-20T19:30:00.000Z,401761610,defense_vs_opponent_offense,Eastern Michigan,Louisiana,G6_vs_G6,10.0,5_to_14_9,Underdog,2.1666666666666665,W,5.166666666666666,1.0,False
2025,4,2025-09-20T23:00:00.000Z,401761611,defense_vs_opponent_offense,Coastal Carolina,South Alabama,G6_vs_G6,12.0,5_to_14_9,Underdog,14.666666666666666,W,32.666666666666664,-0.0,True
2025,4,2025-09-20T23:00:00.000Z,401761611,defense_vs_opponent_offense,South Alabama,Coastal Carolina,G6_vs_G6,32.0,25_plus,Favorite,-14.666666666666666,L,-32.666666666666664,-0.0,True
2025,4,2025-09-20T23:00:00.000Z,401761611,offense_vs_opponent_defense,Coastal Carolina,South Alabama,G6_vs_G6,12.0,5_to_14_9,Underdog,14.666666666666666,W,32.666666666666664,0.0,False
2025,4,2025-09-20T23:00:00.000Z,401761611,offense_vs_opponent_defense,South Alabama,Coastal Carolina,G6_vs_G6,32.0,25_plus,Favorite,-14.666666666666666,L,-32.666666666666664,0.0,False
2025,4,2025-09-20T19:30:00.000Z,401761613,defense_vs_opponent_offense,Troy,Buffalo,G6_vs_G6,27.0,25_plus,Underdog,5.833333333333333,W,9.833333333333332,0.0,False
2025,4,2025-09-20T19:30:00.000Z,401761613,offense_vs_opponent_defense,Buffalo,Troy,G6_vs_G6,9.0,5_to_14_9,Favorite,-5.833333333333333,L,-9.833333333333332,-0.0,True
