season,week,date,game_id,team,opponent,spread,ats_result,ats_margin,team_clv,team_conference,opponent_conference,team_tier,opponent_tier,conference_matchup_type,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_rp_edge,off_vs_def_rp_edge,def_vs_off_rp_edge
2023,4,2023-09-23T23:30:00.000Z,401521330,Ohio State,Notre Dame,-3.5,L,-0.5,,Big Ten,Independent,P4,Independent,Other,67.0,57.0,77.0,68.0,65.0,72.0,-1.0,-15.0,12.0
2023,1,2023-08-27T00:00:00.000Z,401523986,San Jose State,USC,30.5,W,2.5,,,,,,,,,,76.0,75.0,78.0,,,
2023,1,2023-08-27T00:00:00.000Z,401523986,USC,San Jose State,-30.5,L,-2.5,,,,,,,76.0,75.0,78.0,,,,,,
2023,1,2023-09-02T03:00:00.000Z,401523988,Hawaii,Stanford,3.0,L,-10.0,,,,,,,47.0,45.0,49.0,35.0,34.0,36.0,12.0,9.0,15.0
2023,1,2023-09-02T03:00:00.000Z,401523988,Stanford,Hawaii,-3.0,W,10.0,,,,,,,35.0,34.0,36.0,47.0,45.0,49.0,-12.0,-15.0,-9.0
2023,1,2023-09-02T23:00:00.000Z,401523990,Colorado State,Washington State,11.0,L,-15.0,,,,,,,,,,62.0,73.0,50.0,,,
2023,1,2023-09-02T23:00:00.000Z,401523990,Washington State,Colorado State,-11.0,W,15.0,,,,,,,62.0,73.0,50.0,,,,,,
2023,1,2023-09-02T20:00:00.000Z,401523991,California,North Texas,-9.0,W,28.0,,,,,,,68.0,58.0,78.0,74.0,76.0,71.0,-6.0,-13.0,2.0
2023,1,2023-09-02T20:00:00.000Z,401523991,North Texas,California,9.0,L,-28.0,,,,,,,74.0,76.0,71.0,68.0,58.0,78.0,6.0,-2.0,13.0
2023,1,2023-09-02T16:00:00.000Z,401523994,Colorado,TCU,20.0,W,23.0,,,,,,,57.0,57.0,57.0,52.0,33.0,71.0,5.0,-14.0,24.0
2023,1,2023-09-02T16:00:00.000Z,401523994,TCU,Colorado,-20.0,L,-23.0,,,,,,,52.0,33.0,71.0,57.0,57.0,57.0,-5.0,-24.0,14.0
2023,1,2023-09-03T02:30:00.000Z,401523995,Coastal Carolina,UCLA,14.5,W,0.5,,,,,,,72.0,79.0,65.0,64.0,54.0,75.0,8.0,4.0,11.0
2023,1,2023-09-03T02:30:00.000Z,401523995,UCLA,Coastal Carolina,-14.5,L,-0.5,,,,,,,64.0,54.0,75.0,72.0,79.0,65.0,-8.0,-11.0,-4.0
2023,1,2023-09-02T22:30:00.000Z,401523996,Nevada,USC,38.0,L,-14.0,,,,,,,53.0,53.0,54.0,76.0,75.0,78.0,-23.0,-25.0,-21.0
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,-38.0,W,14.0,,,,,,,76.0,75.0,78.0,53.0,53.0,54.0,23.0,21.0,25.0
2023,1,2023-09-02T19:30:00.000Z,401523997,Boise State,Washington,14.5,L,-22.5,,,,,,,67.0,78.0,55.0,73.0,74.0,73.0,-6.0,5.0,-19.0
2023,1,2023-09-02T19:30:00.000Z,401523997,Washington,Boise State,-14.5,W,22.5,,,,,,,73.0,74.0,73.0,67.0,78.0,55.0,6.0,19.0,-5.0
2023,2,2023-09-10T02:30:00.000Z,401523998,Arizona State,Oklahoma State,2.5,L,-9.5,,,,,,,,,,,,,,,
2023,2,2023-09-10T02:30:00.000Z,401523998,Oklahoma State,Arizona State,-2.5,W,9.5,,,,,,,,,,,,,,,
2023,2,2023-09-09T16:00:00.000Z,401523999,Baylor,Utah,7.0,P,0.0,,,,,,,55.0,60.0,51.0,76.0,83.0,69.0,-21.0,-9.0,-32.0
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,-7.0,P,-0.0,,,,,,,76.0,83.0,69.0,55.0,60.0,51.0,21.0,32.0,9.0
2023,2,2023-09-09T23:30:00.000Z,401524001,San Diego State,UCLA,14.0,L,-11.0,,,,,,,56.0,71.0,40.0,64.0,54.0,75.0,-8.0,-4.0,-14.0
2023,2,2023-09-09T23:30:00.000Z,401524001,UCLA,San Diego State,-14.0,W,11.0,,,,,,,64.0,54.0,75.0,56.0,71.0,40.0,8.0,14.0,4.0
2023,2,2023-09-09T23:00:00.000Z,401524002,Oregon,Texas Tech,-6.0,W,2.0,,,,,,,65.0,65.0,65.0,64.0,75.0,52.0,1.0,13.0,-10.0
2023,2,2023-09-09T23:00:00.000Z,401524002,Texas Tech,Oregon,6.0,L,-2.0,,,,,,,64.0,75.0,52.0,65.0,65.0,65.0,-1.0,10.0,-13.0
2023,2,2023-09-10T02:30:00.000Z,401524003,Stanford,USC,29.0,L,-17.0,,,,,,,35.0,34.0,36.0,76.0,75.0,78.0,-41.0,-44.0,-39.0
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,-29.0,W,17.0,,,,,,,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0
2023,2,2023-09-09T21:00:00.000Z,401524004,Tulsa,Washington,33.0,P,-0.0,,,,,,,40.0,41.0,38.0,73.0,74.0,73.0,-33.0,-32.0,-36.0
2023,2,2023-09-09T21:00:00.000Z,401524004,Washington,Tulsa,-33.0,P,0.0,,,,,,,73.0,74.0,73.0,40.0,41.0,38.0,33.0,36.0,32.0
2023,3,2023-09-17T02:30:00.000Z,401524005,Arizona State,Fresno State,4.0,L,-25.0,,,,,,,,,,,,,,,
2023,3,2023-09-17T02:30:00.000Z,401524005,Fresno State,Arizona State,-4.0,W,25.0,,,,,,,,,,,,,,,
2023,3,2023-09-17T02:00:00.000Z,401524007,Colorado,Colorado State,-23.0,L,-15.0,,,,,,,57.0,57.0,57.0,,,,,,
2023,3,2023-09-17T02:00:00.000Z,401524007,Colorado State,Colorado,23.0,W,15.0,,,,,,,,,,57.0,57.0,57.0,,,
2023,3,2023-09-17T00:00:00.000Z,401524008,Hawaii,Oregon,38.5,L,-6.5,,,,,,,47.0,45.0,49.0,65.0,65.0,65.0,-18.0,-20.0,-16.0
2023,3,2023-09-17T00:00:00.000Z,401524008,Oregon,Hawaii,-38.5,W,6.5,,,,,,,65.0,65.0,65.0,47.0,45.0,49.0,18.0,16.0,20.0
2023,3,2023-09-16T19:30:00.000Z,401524009,Oregon State,San Diego State,-24.5,L,-7.5,,,,,,,65.0,78.0,52.0,56.0,71.0,40.0,9.0,38.0,-19.0
2023,3,2023-09-16T19:30:00.000Z,401524009,San Diego State,Oregon State,24.5,W,7.5,,,,,,,56.0,71.0,40.0,65.0,78.0,52.0,-9.0,19.0,-38.0
2023,4,2023-09-24T02:30:00.000Z,401524014,Arizona State,USC,34.5,W,20.5,,,,,,,,,,76.0,75.0,78.0,,,
2023,4,2023-09-24T02:30:00.000Z,401524014,USC,Arizona State,-34.5,L,-20.5,,,,,,,76.0,75.0,78.0,,,,,,
2023,4,2023-09-23T19:30:00.000Z,401524015,Colorado,Oregon,21.0,L,-15.0,,,,,,,57.0,57.0,57.0,65.0,65.0,65.0,-8.0,-8.0,-8.0
2023,4,2023-09-23T19:30:00.000Z,401524015,Oregon,Colorado,-21.0,W,15.0,,,,,,,65.0,65.0,65.0,57.0,57.0,57.0,8.0,8.0,8.0
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,-12.5,L,-11.5,,,,,,,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0
2023,4,2023-09-23T23:00:00.000Z,401524016,Stanford,Arizona,12.5,W,11.5,,,,,,,35.0,34.0,36.0,57.0,72.0,42.0,-22.0,-8.0,-36.0
2023,4,2023-09-23T19:30:00.000Z,401524017,UCLA,Utah,5.5,L,-1.5,,,,,,,64.0,54.0,75.0,76.0,83.0,69.0,-12.0,-15.0,-8.0
2023,4,2023-09-23T19:30:00.000Z,401524017,Utah,UCLA,-5.5,W,1.5,,,,,,,76.0,83.0,69.0,64.0,54.0,75.0,12.0,8.0,15.0
2023,4,2023-09-24T02:30:00.000Z,401524018,California,Washington,20.5,L,-6.5,,,,,,,68.0,58.0,78.0,73.0,74.0,73.0,-5.0,-15.0,4.0
2023,4,2023-09-24T02:30:00.000Z,401524018,Washington,California,-20.5,W,6.5,,,,,,,73.0,74.0,73.0,68.0,58.0,78.0,5.0,-4.0,15.0
2023,4,2023-09-23T23:00:00.000Z,401524019,Oregon State,Washington State,-3.0,L,-6.0,,,,,,,65.0,78.0,52.0,62.0,73.0,50.0,3.0,28.0,-21.0
2023,4,2023-09-23T23:00:00.000Z,401524019,Washington State,Oregon State,3.0,W,6.0,,,,,,,62.0,73.0,50.0,65.0,78.0,52.0,-3.0,21.0,-28.0
2023,1,2023-08-26T18:30:00.000Z,401525434,Navy,Notre Dame,20.0,L,-19.0,,American,Independent,G6,Independent,Other,75.0,76.0,74.0,68.0,65.0,72.0,7.0,4.0,9.0
2023,1,2023-08-26T18:30:00.000Z,401525434,Notre Dame,Navy,-20.0,W,19.0,,Independent,American,Independent,G6,Other,68.0,65.0,72.0,75.0,76.0,74.0,-7.0,-9.0,-4.0
2023,2,2023-09-09T16:00:00.000Z,401525436,NC State,Notre Dame,7.0,L,-14.0,,ACC,Independent,P4,Independent,Other,,,,68.0,65.0,72.0,,,
2023,2,2023-09-09T16:00:00.000Z,401525436,Notre Dame,NC State,-7.0,W,14.0,,Independent,ACC,Independent,P4,Other,68.0,65.0,72.0,,,,,,
2023,3,2023-09-16T18:30:00.000Z,401525437,Central Michigan,Notre Dame,34.5,W,10.5,,MAC,Independent,G6,Independent,Other,66.0,51.0,80.0,68.0,65.0,72.0,-2.0,-21.0,15.0
2023,3,2023-09-16T18:30:00.000Z,401525437,Notre Dame,Central Michigan,-34.5,L,-10.5,,Independent,MAC,Independent,G6,Other,68.0,65.0,72.0,66.0,51.0,80.0,2.0,-15.0,21.0
2023,1,2023-08-26T23:00:00.000Z,401525450,New Mexico State,UMass,-8.0,L,-19.0,,Conference USA,Independent,G6,Independent,Other,64.0,77.0,51.0,,,,,,
2023,1,2023-08-26T23:00:00.000Z,401525450,UMass,New Mexico State,8.0,W,19.0,,Independent,Conference USA,Independent,G6,Other,,,,64.0,77.0,51.0,,,
2023,1,2023-09-01T23:30:00.000Z,401525462,Georgia Tech,Louisville,8.0,W,3.0,,ACC,ACC,P4,P4,P4_vs_P4,67.0,69.0,66.0,56.0,61.0,50.0,11.0,19.0,5.0
2023,1,2023-09-01T23:30:00.000Z,401525462,Louisville,Georgia Tech,-8.0,L,-3.0,,ACC,ACC,P4,P4,P4_vs_P4,56.0,61.0,50.0,67.0,69.0,66.0,-11.0,-5.0,-19.0
2023,1,2023-09-01T23:00:00.000Z,401525463,Miami,Miami (OH),-16.5,W,18.5,,ACC,MAC,P4,G6,P4_vs_G6,70.0,62.0,77.0,69.0,61.0,76.0,1.0,-14.0,16.0
2023,1,2023-09-01T23:00:00.000Z,401525463,Miami (OH),Miami,16.5,L,-18.5,,MAC,ACC,G6,P4,G6_vs_P4,69.0,61.0,76.0,70.0,62.0,77.0,-1.0,-16.0,14.0
2023,1,2023-09-02T16:00:00.000Z,401525464,Boston College,Northern Illinois,-10.0,L,-13.0,,ACC,MAC,P4,G6,P4_vs_G6,78.0,78.0,79.0,,,,,,
2023,1,2023-09-02T16:00:00.000Z,401525464,Northern Illinois,Boston College,10.0,W,13.0,,MAC,ACC,G6,P4,G6_vs_P4,,,,78.0,78.0,79.0,,,
2023,1,2023-09-03T00:00:00.000Z,401525467,Old Dominion,Virginia Tech,16.0,L,-3.0,,Sun Belt,ACC,G6,P4,G6_vs_P4,57.0,69.0,46.0,69.0,73.0,65.0,-12.0,4.0,-27.0
2023,1,2023-09-03T00:00:00.000Z,401525467,Virginia Tech,Old Dominion,-16.0,W,3.0,,ACC,Sun Belt,P4,G6,P4_vs_G6,69.0,73.0,65.0,57.0,69.0,46.0,12.0,27.0,-4.0
2023,1,2023-09-05T00:00:00.000Z,401525468,Clemson,Duke,-12.5,L,-33.5,,ACC,ACC,P4,P4,P4_vs_P4,69.0,64.0,75.0,71.0,82.0,60.0,-2.0,4.0,-7.0
2023,1,2023-09-05T00:00:00.000Z,401525468,Duke,Clemson,12.5,W,33.5,,ACC,ACC,P4,P4,P4_vs_P4,71.0,82.0,60.0,69.0,64.0,75.0,2.0,7.0,-4.0
2023,2,2023-09-10T00:30:00.000Z,401525493,Florida State,Southern Miss,-31.0,W,22.0,,ACC,Sun Belt,P4,G6,P4_vs_G6,87.0,80.0,94.0,60.0,68.0,53.0,27.0,27.0,26.0
2023,2,2023-09-10T00:30:00.000Z,401525493,Southern Miss,Florida State,31.0,L,-22.0,,Sun Belt,ACC,G6,P4,G6_vs_P4,60.0,68.0,53.0,87.0,80.0,94.0,-27.0,-26.0,-27.0
2023,2,2023-09-09T21:15:00.000Z,401525495,Appalachian State,North Carolina,19.5,W,13.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,,,,68.0,69.0,68.0,,,
2023,2,2023-09-09T21:15:00.000Z,401525495,North Carolina,Appalachian State,-19.5,L,-13.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,68.0,69.0,68.0,,,,,,
2023,2,2023-09-09T22:30:00.000Z,401525496,Cincinnati,Pittsburgh,6.5,W,12.5,,Big 12,ACC,P4,P4,P4_vs_P4,46.0,42.0,49.0,51.0,52.0,49.0,-5.0,-7.0,-3.0
2023,2,2023-09-09T22:30:00.000Z,401525496,Pittsburgh,Cincinnati,-6.5,L,-12.5,,ACC,Big 12,P4,P4,P4_vs_P4,51.0,52.0,49.0,46.0,42.0,49.0,5.0,3.0,7.0
2023,2,2023-09-09T19:30:00.000Z,401525497,Syracuse,Western Michigan,-25.0,W,16.0,,ACC,MAC,P4,G6,P4_vs_G6,73.0,73.0,72.0,49.0,67.0,31.0,24.0,42.0,5.0
2023,2,2023-09-09T19:30:00.000Z,401525497,Western Michigan,Syracuse,25.0,L,-16.0,,MAC,ACC,G6,P4,G6_vs_P4,49.0,67.0,31.0,73.0,73.0,72.0,-24.0,-5.0,-42.0
2023,2,2023-09-09T16:00:00.000Z,401525498,James Madison,Virginia,-6.0,L,-5.0,,Sun Belt,ACC,G6,P4,G6_vs_P4,70.0,60.0,81.0,52.0,40.0,64.0,18.0,-4.0,41.0
2023,2,2023-09-09T16:00:00.000Z,401525498,Virginia,James Madison,6.0,W,5.0,,ACC,Sun Belt,P4,G6,P4_vs_G6,52.0,40.0,64.0,70.0,60.0,81.0,-18.0,-41.0,4.0
2023,3,2023-09-16T16:00:00.000Z,401525500,Boston College,Florida State,25.5,W,23.5,,ACC,ACC,P4,P4,P4_vs_P4,78.0,78.0,79.0,87.0,80.0,94.0,-9.0,-16.0,-1.0
2023,3,2023-09-16T16:00:00.000Z,401525500,Florida State,Boston College,-25.5,L,-23.5,,ACC,ACC,P4,P4,P4_vs_P4,87.0,80.0,94.0,78.0,78.0,79.0,9.0,1.0,16.0
2023,3,2023-09-17T00:00:00.000Z,401525501,Clemson,Florida Atlantic,-25.0,W,9.0,,ACC,American,P4,G6,P4_vs_G6,69.0,64.0,75.0,,,,,,
2023,3,2023-09-17T00:00:00.000Z,401525501,Florida Atlantic,Clemson,25.0,L,-9.0,,American,ACC,G6,P4,G6_vs_P4,,,,69.0,64.0,75.0,,,
2023,3,2023-09-16T23:30:00.000Z,401525503,Pittsburgh,West Virginia,2.5,L,-8.5,,ACC,Big 12,P4,P4,P4_vs_P4,51.0,52.0,49.0,64.0,60.0,68.0,-13.0,-16.0,-11.0
2023,3,2023-09-16T23:30:00.000Z,401525503,West Virginia,Pittsburgh,-2.5,W,8.5,,Big 12,ACC,P4,P4,P4_vs_P4,64.0,60.0,68.0,51.0,52.0,49.0,13.0,11.0,16.0
2023,3,2023-09-16T16:00:00.000Z,401525504,Old Dominion,Wake Forest,13.5,W,10.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,57.0,69.0,46.0,52.0,46.0,59.0,5.0,10.0,0.0
2023,3,2023-09-16T16:00:00.000Z,401525504,Wake Forest,Old Dominion,-13.5,L,-10.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,52.0,46.0,59.0,57.0,69.0,46.0,-5.0,0.0,-10.0
2023,4,2023-09-22T23:30:00.000Z,401525505,NC State,Virginia,-7.5,L,-4.5,,ACC,ACC,P4,P4,P4_vs_P4,,,,52.0,40.0,64.0,,,
2023,4,2023-09-22T23:30:00.000Z,401525505,Virginia,NC State,7.5,W,4.5,,ACC,ACC,P4,P4,P4_vs_P4,52.0,40.0,64.0,,,,,,
2023,4,2023-09-23T19:30:00.000Z,401525506,Boston College,Louisville,14.0,L,-14.0,,ACC,ACC,P4,P4,P4_vs_P4,78.0,78.0,79.0,56.0,61.0,50.0,22.0,28.0,18.0
2023,4,2023-09-23T19:30:00.000Z,401525506,Louisville,Boston College,-14.0,W,14.0,,ACC,ACC,P4,P4,P4_vs_P4,56.0,61.0,50.0,78.0,78.0,79.0,-22.0,-18.0,-28.0
2023,4,2023-09-23T16:00:00.000Z,401525507,Clemson,Florida State,2.0,L,-5.0,,ACC,ACC,P4,P4,P4_vs_P4,69.0,64.0,75.0,87.0,80.0,94.0,-18.0,-30.0,-5.0
2023,4,2023-09-23T16:00:00.000Z,401525507,Florida State,Clemson,-2.0,W,5.0,,ACC,ACC,P4,P4,P4_vs_P4,87.0,80.0,94.0,69.0,64.0,75.0,18.0,5.0,30.0
2023,4,2023-09-23T22:30:00.000Z,401525508,Georgia Tech,Wake Forest,4.0,W,18.0,,ACC,ACC,P4,P4,P4_vs_P4,67.0,69.0,66.0,52.0,46.0,59.0,15.0,10.0,20.0
2023,4,2023-09-23T22:30:00.000Z,401525508,Wake Forest,Georgia Tech,-4.0,L,-18.0,,ACC,ACC,P4,P4,P4_vs_P4,52.0,46.0,59.0,67.0,69.0,66.0,-15.0,-20.0,-10.0
2023,4,2023-09-23T19:30:00.000Z,401525509,Miami,Temple,-23.5,W,10.5,,ACC,American,P4,G6,P4_vs_G6,70.0,62.0,77.0,77.0,79.0,76.0,-7.0,-14.0,-2.0
2023,4,2023-09-23T19:30:00.000Z,401525509,Temple,Miami,23.5,L,-10.5,,American,ACC,G6,P4,G6_vs_P4,77.0,79.0,76.0,70.0,62.0,77.0,7.0,2.0,14.0
2023,4,2023-09-24T00:00:00.000Z,401525510,North Carolina,Pittsburgh,-7.5,W,9.5,,ACC,ACC,P4,P4,P4_vs_P4,68.0,69.0,68.0,51.0,52.0,49.0,17.0,20.0,16.0
2023,4,2023-09-24T00:00:00.000Z,401525510,Pittsburgh,North Carolina,7.5,L,-9.5,,ACC,ACC,P4,P4,P4_vs_P4,51.0,52.0,49.0,68.0,69.0,68.0,-17.0,-16.0,-20.0
2023,4,2023-09-23T16:00:00.000Z,401525511,Marshall,Virginia Tech,-4.5,W,2.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,61.0,65.0,58.0,69.0,73.0,65.0,-8.0,0.0,-15.0
2023,4,2023-09-23T16:00:00.000Z,401525511,Virginia Tech,Marshall,4.5,L,-2.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,69.0,73.0,65.0,61.0,65.0,58.0,8.0,15.0,0.0
2023,1,2023-08-31T23:00:00.000Z,401525816,Kent State,UCF,33.5,L,-16.5,,MAC,Big 12,G6,P4,G6_vs_P4,,,,,,,,,
2023,1,2023-08-31T23:00:00.000Z,401525816,UCF,Kent State,-33.5,W,16.5,,Big 12,MAC,P4,G6,P4_vs_G6,,,,,,,,,
2023,1,2023-09-02T23:00:00.000Z,401525817,Baylor,Texas State,-27.5,L,-38.5,,Big 12,Sun Belt,P4,G6,P4_vs_G6,55.0,60.0,51.0,,,,,,
2023,1,2023-09-02T23:00:00.000Z,401525817,Texas State,Baylor,27.5,W,38.5,,Sun Belt,Big 12,G6,P4,G6_vs_P4,,,,55.0,60.0,51.0,,,
2023,1,2023-09-02T23:00:00.000Z,401525819,Houston,UTSA,0.0,W,3.0,,Big 12,American,P4,G6,P4_vs_G6,60.0,77.0,43.0,52.0,56.0,48.0,8.0,29.0,-13.0
2023,1,2023-09-02T23:00:00.000Z,401525819,UTSA,Houston,-0.0,L,-3.0,,American,Big 12,G6,P4,G6_vs_P4,52.0,56.0,48.0,60.0,77.0,43.0,-8.0,13.0,-29.0
2023,1,2023-09-02T16:00:00.000Z,401525822,Arkansas State,Oklahoma,36.0,L,-37.0,,Sun Belt,Big 12,G6,P4,G6_vs_P4,,,,62.0,62.0,63.0,,,
2023,1,2023-09-02T16:00:00.000Z,401525822,Oklahoma,Arkansas State,-36.0,W,37.0,,Big 12,Sun Belt,P4,G6,P4_vs_G6,62.0,62.0,63.0,,,,,,
2023,1,2023-09-02T19:30:00.000Z,401525824,Rice,Texas,35.0,W,8.0,,American,Big 12,G6,P4,G6_vs_P4,73.0,72.0,74.0,74.0,85.0,63.0,-1.0,9.0,-11.0
2023,1,2023-09-02T19:30:00.000Z,401525824,Texas,Rice,-35.0,L,-8.0,,Big 12,American,P4,G6,P4_vs_G6,74.0,85.0,63.0,73.0,72.0,74.0,1.0,11.0,-9.0
2023,1,2023-09-02T23:30:00.000Z,401525825,Texas Tech,Wyoming,-13.5,L,-15.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,64.0,75.0,52.0,83.0,82.0,84.0,-19.0,-9.0,-30.0
2023,1,2023-09-02T23:30:00.000Z,401525825,Wyoming,Texas Tech,13.5,W,15.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,83.0,82.0,84.0,64.0,75.0,52.0,19.0,30.0,9.0
2023,2,2023-09-09T23:00:00.000Z,401525827,Boise State,UCF,3.0,W,1.0,,Mountain West,Big 12,G6,P4,G6_vs_P4,67.0,78.0,55.0,,,,,,
2023,2,2023-09-09T23:00:00.000Z,401525827,UCF,Boise State,-3.0,L,-1.0,,Big 12,Mountain West,P4,G6,P4_vs_G6,,,,67.0,78.0,55.0,,,
2023,2,2023-09-09T16:00:00.000Z,401525829,Kansas State,Troy,-14.5,W,14.5,,Big 12,Sun Belt,P4,G6,P4_vs_G6,,,,60.0,64.0,55.0,,,
2023,2,2023-09-09T16:00:00.000Z,401525829,Troy,Kansas State,14.5,L,-14.5,,Sun Belt,Big 12,G6,P4,G6_vs_P4,60.0,64.0,55.0,,,,,,
2023,2,2023-09-09T22:00:00.000Z,401525830,Oklahoma,SMU,-16.5,W,0.5,,Big 12,American,P4,G6,P4_vs_G6,62.0,62.0,63.0,52.0,56.0,48.0,10.0,14.0,7.0
2023,2,2023-09-09T22:00:00.000Z,401525830,SMU,Oklahoma,16.5,L,-0.5,,American,Big 12,G6,P4,G6_vs_P4,52.0,56.0,48.0,62.0,62.0,63.0,-10.0,-7.0,-14.0
2023,2,2023-09-09T23:00:00.000Z,401525831,Houston,Rice,-7.0,L,-9.0,,Big 12,American,P4,G6,P4_vs_G6,60.0,77.0,43.0,73.0,72.0,74.0,-13.0,3.0,-29.0
2023,2,2023-09-09T23:00:00.000Z,401525831,Rice,Houston,7.0,W,9.0,,American,Big 12,G6,P4,G6_vs_P4,73.0,72.0,74.0,60.0,77.0,43.0,13.0,29.0,-3.0
2023,3,2023-09-16T23:00:00.000Z,401525835,Cincinnati,Miami (OH),-14.5,L,-21.5,,Big 12,MAC,P4,G6,P4_vs_G6,46.0,42.0,49.0,69.0,61.0,76.0,-23.0,-34.0,-12.0
2023,3,2023-09-16T23:00:00.000Z,401525835,Miami (OH),Cincinnati,14.5,W,21.5,,MAC,Big 12,G6,P4,G6_vs_P4,69.0,61.0,76.0,46.0,42.0,49.0,23.0,12.0,34.0
2023,3,2023-09-17T00:00:00.000Z,401525836,Houston,TCU,7.5,L,-15.5,,Big 12,Big 12,P4,P4,P4_vs_P4,60.0,77.0,43.0,52.0,33.0,71.0,8.0,6.0,10.0
2023,3,2023-09-17T00:00:00.000Z,401525836,TCU,Houston,-7.5,W,15.5,,Big 12,Big 12,P4,P4,P4_vs_P4,52.0,33.0,71.0,60.0,77.0,43.0,-8.0,-10.0,-6.0
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,-28.5,L,-21.5,,Big 12,Mountain West,P4,G6,P4_vs_G6,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0
2023,3,2023-09-17T02:30:00.000Z,401525837,Nevada,Kansas,28.5,W,21.5,,Mountain West,Big 12,G6,P4,G6_vs_P4,53.0,53.0,54.0,85.0,91.0,80.0,-32.0,-27.0,-37.0
2023,3,2023-09-16T16:00:00.000Z,401525838,Iowa State,Ohio,-1.5,L,-4.5,,Big 12,MAC,P4,G6,P4_vs_G6,,,,52.0,78.0,26.0,,,
2023,3,2023-09-16T16:00:00.000Z,401525838,Ohio,Iowa State,1.5,W,4.5,,MAC,Big 12,G6,P4,G6_vs_P4,52.0,78.0,26.0,,,,,,
2023,3,2023-09-16T23:00:00.000Z,401525839,Oklahoma State,South Alabama,-7.0,L,-33.0,,Big 12,Sun Belt,P4,G6,P4_vs_G6,,,,77.0,71.0,82.0,,,
2023,3,2023-09-16T23:00:00.000Z,401525839,South Alabama,Oklahoma State,7.0,W,33.0,,Sun Belt,Big 12,G6,P4,G6_vs_P4,77.0,71.0,82.0,,,,,,
2023,3,2023-09-17T00:00:00.000Z,401525840,Texas,Wyoming,-31.0,L,-10.0,,Big 12,Mountain West,P4,G6,P4_vs_G6,74.0,85.0,63.0,83.0,82.0,84.0,-9.0,1.0,-19.0
2023,3,2023-09-17T00:00:00.000Z,401525840,Wyoming,Texas,31.0,W,10.0,,Mountain West,Big 12,G6,P4,G6_vs_P4,83.0,82.0,84.0,74.0,85.0,63.0,9.0,19.0,-1.0
2023,3,2023-09-16T19:30:00.000Z,401525842,Oklahoma,Tulsa,-28.0,W,21.0,,Big 12,American,P4,G6,P4_vs_G6,62.0,62.0,63.0,40.0,41.0,38.0,22.0,24.0,22.0
2023,3,2023-09-16T19:30:00.000Z,401525842,Tulsa,Oklahoma,28.0,L,-21.0,,American,Big 12,G6,P4,G6_vs_P4,40.0,41.0,38.0,62.0,62.0,63.0,-22.0,-22.0,-24.0
2023,4,2023-09-23T23:30:00.000Z,401525844,Baylor,Texas,14.5,L,-17.5,,Big 12,Big 12,P4,P4,P4_vs_P4,55.0,60.0,51.0,74.0,85.0,63.0,-19.0,-3.0,-34.0
2023,4,2023-09-23T23:30:00.000Z,401525844,Texas,Baylor,-14.5,W,17.5,,Big 12,Big 12,P4,P4,P4_vs_P4,74.0,85.0,63.0,55.0,60.0,51.0,19.0,34.0,3.0
2023,4,2023-09-23T16:00:00.000Z,401525845,Cincinnati,Oklahoma,14.0,P,0.0,,Big 12,Big 12,P4,P4,P4_vs_P4,46.0,42.0,49.0,62.0,62.0,63.0,-16.0,-21.0,-13.0
2023,4,2023-09-23T16:00:00.000Z,401525845,Oklahoma,Cincinnati,-14.0,P,-0.0,,Big 12,Big 12,P4,P4,P4_vs_P4,62.0,62.0,63.0,46.0,42.0,49.0,16.0,13.0,21.0
2023,4,2023-09-23T20:00:00.000Z,401525846,Iowa State,Oklahoma State,-3.5,W,3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,,,,,,
2023,4,2023-09-23T20:00:00.000Z,401525846,Oklahoma State,Iowa State,3.5,L,-3.5,,Big 12,Big 12,P4,P4,P4_vs_P4,,,,,,,,,
2023,4,2023-09-23T19:30:00.000Z,401525847,BYU,Kansas,9.5,L,-1.5,,Big 12,Big 12,P4,P4,P4_vs_P4,63.0,62.0,65.0,85.0,91.0,80.0,-22.0,-18.0,-26.0
2023,4,2023-09-23T19:30:00.000Z,401525847,Kansas,BYU,-9.5,W,1.5,,Big 12,Big 12,P4,P4,P4_vs_P4,85.0,91.0,80.0,63.0,62.0,65.0,22.0,26.0,18.0
