flag,reason,game_id,cfbd_game_id,week,date,away_team,home_team,neutral_site,away_power,home_power,home_hfa,hfa_used,stored_projected_margin_home,expected_margin_home,projection_diff_pts,stored_projected_spread,expected_projected_spread,market_spread,projected_total,market_total
OK,,g378,401860900,5,2026-10-03,Texas State,San Diego State,False,-3.3455,0.032,1.9,1.9,5.2775,5.2775,0.0,San Diego State -5.3,San Diego State -5.3,,58.85,
OK,,g379,,5,2026-10-03,UL-Monroe,South Alabama,False,-20.268,-10.968,2.5,2.5,11.8,11.8,0.0,South Alabama -11.8,South Alabama -11.8,,55.15,
OK,,g382,401856818,5,2026-10-03,BYU,TCU,False,14.1595,8.9095,2.2,2.2,-3.05,-3.05,0.0,BYU -3,BYU -3,,52.3,
OK,,g384,401856711,5,2026-10-03,Arkansas,Texas A&M,False,5.912,21.127,2.5,2.5,17.715,17.715,0.0,Texas A&M -17.7,Texas A&M -17.7,,58.7,
OK,,g386,401858247,5,2026-10-03,California,UNLV,False,1.8945,0.3445,2.1,2.1,0.55,0.55,0.0,UNLV -0.6,UNLV -0.6,,57.0,
OK,,g388,401858251,5,2026-10-03,Stanford,Wake Forest,False,-3.008,3.9095,3.0,3.0,9.9175,9.9175,0.0,Wake Forest -9.9,Wake Forest -9.9,,45.8,
OK,,g397,,6,2026-10-08,Missouri State,Western Kentucky,False,-15.263,-6.723,2.8,2.8,11.34,11.34,0.0,Western Kentucky -11.3,Western Kentucky -11.3,,53.9,
OK,,g399,401858254,6,2026-10-09,Florida State,Louisville,False,8.657,10.9195,2.9,2.9,5.1625,5.1625,0.0,Louisville -5.2,Louisville -5.2,,50.3,
OK,,g403,401856808,6,2026-10-10,Hawaii,Arizona State,False,-4.028,6.4595,2.2,2.2,12.6875,12.6875,0.0,Arizona State -12.7,Arizona State -12.7,,52.25,
OK,,g406,401866436,6,2026-10-10,Sacramento State,Bowling Green,False,-17.4333,-15.4455,1.5,1.5,3.4878,3.4878,0.0,Bowling Green -3.5,Bowling Green -3.5,,48.05,
OK,,g408,401862797,6,2026-10-10,Rice,East Carolina,False,-15.1505,-1.0655,1.9,1.9,15.985,15.985,0.0,East Carolina -16,East Carolina -16,,49.7,
OK,,g410,401860901,6,2026-10-10,Boise State,Fresno State,False,5.2095,-1.9905,2.7,2.7,-4.5,-4.5,0.0,Boise State -4.5,Boise State -4.5,,48.1,
OK,,g411,,6,2026-10-10,James Madison,Georgia Southern,False,1.017,-10.1255,3.6,3.6,-7.5425,-7.5425,0.0,James Madison -7.5,James Madison -7.5,,53.5,
OK,,g414,401856715,6,2026-10-10,LSU,Kentucky,False,18.0145,5.9595,2.7,2.7,-9.355,-9.355,0.0,LSU -9.4,LSU -9.4,,45.6,
OK,,g416,,6,2026-10-10,Coastal Carolina,Marshall,False,-14.1705,-8.323,1.3,1.3,7.1475,7.1475,0.0,Marshall -7.1,Marshall -7.1,,59.6,
OK,,g418,401862798,6,2026-10-10,UAB,Memphis,False,-16.8055,-1.253,2.5,2.5,18.0525,18.0525,0.0,Memphis -18.1,Memphis -18.1,,58.25,
OK,,g423,401858481,6,2026-10-10,Indiana,Nebraska,False,27.277,6.942,1.5,1.5,-18.835,-18.835,0.0,Indiana -18.8,Indiana -18.8,,50.8,
OK,,g424,401862796,6,2026-10-10,Charlotte,North Texas,False,-23.1705,-4.7105,2.9,2.9,21.36,21.36,0.0,North Texas -21.4,North Texas -21.4,,55.75,
OK,,g425,401864516,6,2026-10-10,Air Force,Northern Illinois,False,-6.9305,-18.008,1.1,1.1,-9.9775,-9.9775,0.0,Air Force -10,Air Force -10,,49.3,
OK,,g427,401858257,6,2026-10-10,Stanford,Notre Dame,False,-3.008,27.297,3.2,3.2,33.505,33.505,0.0,Notre Dame -33.5,Notre Dame -33.5,,50.75,
OK,,g428,401866438,6,2026-10-10,Central Michigan,Ohio,False,-12.428,-9.1155,2.9,2.9,6.2125,6.2125,0.0,Ohio -6.2,Ohio -6.2,,43.25,
OK,,g430,401856717,6,2026-10-10,Texas,Oklahoma,True,24.792,18.687,3.3,0.0,-6.105,-6.105,0.0,Texas -6.1,Texas -6.1,,49.1,
OK,,g432,401858484,6,2026-10-10,UCLA,Oregon,False,3.027,27.177,2.5,2.5,26.65,26.65,0.0,Oregon -26.6,Oregon -26.6,,53.1,
OK,,g435,401858256,6,2026-10-10,North Carolina,Pittsburgh,False,1.9295,7.8595,1.9,1.9,7.83,7.83,0.0,Pittsburgh -7.8,Pittsburgh -7.8,,49.8,
OK,,g436,401858486,6,2026-10-10,Minnesota,Purdue,False,3.557,-2.558,1.3,1.3,-4.815,-4.815,0.0,Minnesota -4.8,Minnesota -4.8,,48.0,
OK,,g440,401864518,6,2026-10-10,North Dakota State,UNLV,False,-4.1667,0.3445,2.1,2.1,6.6112,6.6112,0.0,UNLV -6.6,UNLV -6.6,,54.9,
OK,,g442,401856827,6,2026-10-10,Kansas,Utah,False,4.237,13.042,3.3,3.3,12.105,12.105,0.0,Utah -12.1,Utah -12.1,,54.5,
OK,,g449,,7,2026-10-13,Florida International,Jacksonville State,False,-13.2455,-9.423,2.5,2.5,6.3225,6.3225,0.0,Jacksonville State -6.3,Jacksonville State -6.3,,56.65,
OK,,g452,,7,2026-10-14,Western Kentucky,Sam Houston,False,-6.723,-23.6255,2.5,2.5,-14.4025,-14.4025,0.0,Western Kentucky -14.4,Western Kentucky -14.4,,55.15,
OK,,g456,401862801,7,2026-10-16,Memphis,Tulane,False,-1.253,-0.3055,3.1,3.1,4.0475,4.0475,0.0,Tulane -4,Tulane -4,,54.4,
OK,,g457,401864524,7,2026-10-17,UNLV,Air Force,False,0.3445,-6.9305,3.2,3.2,-4.075,-4.075,0.0,UNLV -4.1,UNLV -4.1,,56.3,
OK,,g460,401856832,7,2026-10-17,TCU,Baylor,False,8.9095,5.3245,2.5,2.5,-1.085,-1.085,0.0,TCU -1.1,TCU -1.1,,56.85,
OK,,g461,401858267,7,2026-10-17,Pittsburgh,Boston College,False,7.8595,-3.488,1.9,1.9,-9.4475,-9.4475,0.0,Pittsburgh -9.4,Pittsburgh -9.4,,53.4,
OK,,g462,401866441,7,2026-10-17,Ball State,Bowling Green,False,-22.3355,-15.4455,1.5,1.5,8.39,8.39,0.0,Bowling Green -8.4,Bowling Green -8.4,,46.0,
OK,,g467,401856833,7,2026-10-17,Utah,Colorado,False,13.042,-0.1305,2.6,2.6,-10.5725,-10.5725,0.0,Utah -10.6,Utah -10.6,,52.65,
OK,,g468,401858266,7,2026-10-17,North Carolina,Duke,False,1.9295,4.427,3.2,3.2,5.6975,5.6975,0.0,Duke -5.7,Duke -5.7,,52.95,
OK,,g472,401856831,7,2026-10-17,Oklahoma State,Houston,False,1.7045,8.382,1.7,1.7,8.3775,8.3775,0.0,Houston -8.4,Houston -8.4,,53.75,
OK,,g476,401856720,7,2026-10-17,Mississippi State,LSU,False,5.4545,18.0145,3.9,3.9,16.46,16.46,0.0,LSU -16.5,LSU -16.5,,50.9,
OK,,g477,,7,2026-10-17,Troy,Louisiana,False,-7.8705,-9.8605,2.7,2.7,0.71,0.71,0.0,Louisiana -0.7,Louisiana -0.7,,56.25,
OK,,g478,401858489,7,2026-10-17,Rutgers,Maryland,False,1.0395,1.747,2.3,2.3,3.0075,3.0075,0.0,Maryland -3,Maryland -3,,53.95,
OK,,g479,401858263,7,2026-10-17,Florida State,Miami-FL,False,8.657,23.1995,1.7,1.7,16.2425,16.2425,0.0,Miami-FL -16.2,Miami-FL -16.2,,49.2,
OK,,g484,401856722,7,2026-10-17,Kentucky,Oklahoma,False,5.9595,18.687,3.3,3.3,16.0275,16.0275,0.0,Oklahoma -16,Oklahoma -16,,46.25,
OK,,g486,401858492,7,2026-10-17,Nebraska,Oregon,False,6.942,27.177,2.5,2.5,22.735,22.735,0.0,Oregon -22.7,Oregon -22.7,,52.0,
OK,,g488,401858493,7,2026-10-17,Washington,Purdue,False,13.6645,-2.558,1.3,1.3,-14.9225,-14.9225,0.0,Washington -14.9,Washington -14.9,,50.6,
OK,,g489,401862805,7,2026-10-17,Tulsa,Rice,False,-9.588,-15.1505,2.9,2.9,-2.6625,-2.6625,0.0,Tulsa -2.7,Tulsa -2.7,,52.2,
OK,,g492,401860904,7,2026-10-17,Fresno State,San Diego State,False,-1.9905,0.032,1.9,1.9,3.9225,3.9225,0.0,San Diego State -3.9,San Diego State -3.9,,45.8,
OK,,g493,401862806,7,2026-10-17,Kent State,South Florida,False,-20.008,0.7595,2.6,2.6,23.3675,23.3675,0.0,South Florida -23.4,South Florida -23.4,,54.5,
OK,,g496,401858265,7,2026-10-17,Louisville,Syracuse,False,10.9195,-3.118,2.9,2.9,-11.1375,-11.1375,0.0,Louisville -11.1,Louisville -11.1,,49.6,
OK,,g497,401862803,7,2026-10-17,Charlotte,Temple,False,-23.1705,-9.5155,2.9,2.9,16.555,16.555,0.0,Temple -16.6,Temple -16.6,,56.1,
OK,,g510,401864522,7,2026-10-17,Northern Illinois,Wyoming,False,-18.008,-12.1405,3.0,3.0,8.8675,8.8675,0.0,Wyoming -8.9,Wyoming -8.9,,43.3,
OK,,g512,,8,2026-10-20,Middle Tennessee,Florida International,False,-20.3555,-13.2455,1.8,1.8,8.91,8.91,0.0,Florida International -8.9,Florida International -8.9,,55.05,
OK,,g515,,8,2026-10-21,New Mexico State,Sam Houston,False,-17.4105,-23.6255,2.5,2.5,-3.715,-3.715,0.0,New Mexico State -3.7,New Mexico State -3.7,,52.25,
OK,,g517,401862807,8,2026-10-22,East Carolina,Memphis,False,-1.0655,-1.253,2.5,2.5,2.3125,2.3125,0.0,Memphis -2.3,Memphis -2.3,,54.25,
OK,,g520,401856838,8,2026-10-24,Iowa State,Arizona,False,2.057,9.372,2.7,2.7,10.015,10.015,0.0,Arizona -10,Arizona -10,,48.8,
OK,,g522,,8,2026-10-24,Georgia State,Arkansas State,False,-19.4455,-9.783,2.9,2.9,12.5625,12.5625,0.0,Arkansas State -12.6,Arkansas State -12.6,,57.2,
OK,,g526,401856835,8,2026-10-24,BYU,Central Florida,False,14.1595,1.862,2.7,2.7,-9.5975,-9.5975,0.0,BYU -9.6,BYU -9.6,,49.0,
OK,,g529,401858276,8,2026-10-24,Virginia Tech,Clemson,False,5.997,12.1145,2.5,2.5,8.6175,8.6175,0.0,Clemson -8.6,Clemson -8.6,,49.55,
OK,,g530,401860905,8,2026-10-24,San Diego State,Colorado State,False,0.032,-12.1455,2.0,2.0,-10.1775,-10.1775,0.0,San Diego State -10.2,San Diego State -10.2,,46.95,
OK,,g532,401862809,8,2026-10-24,Rice,Florida Atlantic,False,-15.1505,-9.5155,1.8,1.8,7.435,7.435,0.0,Florida Atlantic -7.4,Florida Atlantic -7.4,,55.65,
OK,,g533,401858273,8,2026-10-24,Boston College,Georgia Tech,False,-3.488,6.1295,1.4,1.4,11.0175,11.0175,0.0,Georgia Tech -11,Georgia Tech -11,,52.5,
OK,,g534,401858495,8,2026-10-24,Oregon,Illinois,False,27.177,9.0895,1.5,1.5,-16.5875,-16.5875,0.0,Oregon -16.6,Oregon -16.6,,53.75,
OK,,g537,401856729,8,2026-10-24,Vanderbilt,Kentucky,False,11.8245,5.9595,2.7,2.7,-3.165,-3.165,0.0,Vanderbilt -3.2,Vanderbilt -3.2,,51.85,
OK,,g538,,8,2026-10-24,Old Dominion,Louisiana Tech,False,-2.2055,-9.2555,2.4,2.4,-4.65,-4.65,0.0,Old Dominion -4.7,Old Dominion -4.7,,49.2,
OK,,g539,401858274,8,2026-10-24,Pittsburgh,Miami-FL,False,7.8595,23.1995,1.7,1.7,17.04,17.04,0.0,Miami-FL -17,Miami-FL -17,,51.05,
OK,,g543,401862810,8,2026-10-24,North Texas,Navy,False,-4.7105,1.0895,2.6,2.6,8.4,8.4,0.0,Navy -8.4,Navy -8.4,,56.75,
OK,,g547,401864526,8,2026-10-24,Hawaii,Northern Illinois,False,-4.028,-18.008,1.1,1.1,-12.88,-12.88,0.0,Hawaii -12.9,Hawaii -12.9,,50.35,
OK,,g549,401866449,8,2026-10-24,Eastern Michigan,Ohio,False,-15.303,-9.1155,2.9,2.9,9.0875,9.0875,0.0,Ohio -9.1,Ohio -9.1,,45.05,
OK,,g550,401856836,8,2026-10-24,Colorado,Oklahoma State,False,-0.1305,1.7045,2.8,2.8,4.635,4.635,0.0,Oklahoma State -4.6,Oklahoma State -4.6,,52.3,
OK,,g551,401858270,8,2026-10-24,California,SMU,False,1.8945,12.002,3.4,3.4,13.5075,13.5075,0.0,SMU -13.5,SMU -13.5,,53.5,
OK,,g553,,8,2026-10-24,Louisiana,Southern Miss,False,-9.8605,-13.6905,2.1,2.1,-1.73,-1.73,0.0,Louisiana -1.7,Louisiana -1.7,,57.35,
OK,,g556,401856732,8,2026-10-24,Ole Miss,Texas,False,18.542,24.792,3.0,3.0,9.25,9.25,0.0,Texas -9.2,Texas -9.2,,53.3,
OK,,g559,,8,2026-10-24,UL-Monroe,Troy,False,-20.268,-7.8705,1.7,1.7,14.0975,14.0975,0.0,Troy -14.1,Troy -14.1,,52.8,
OK,,g560,401862811,8,2026-10-24,UTSA,Tulane,False,-2.288,-0.3055,3.1,3.1,5.0825,5.0825,0.0,Tulane -5.1,Tulane -5.1,,55.6,
OK,,g561,401858499,8,2026-10-24,Michigan State,UCLA,False,0.547,3.027,1.7,1.7,4.18,4.18,0.0,UCLA -4.2,UCLA -4.2,,52.75,
OK,,g562,401856837,8,2026-10-24,Houston,Utah,False,8.382,13.042,3.3,3.3,7.96,7.96,0.0,Utah -8,Utah -8,,54.1,
OK,,g563,401858271,8,2026-10-24,Duke,Virginia,False,4.427,8.267,3.3,3.3,7.14,7.14,0.0,Virginia -7.1,Virginia -7.1,,53.25,
OK,,g569,,9,2026-10-28,Kennesaw State,Middle Tennessee,False,-10.383,-20.3555,3.2,3.2,-6.7725,-6.7725,0.0,Kennesaw State -6.8,Kennesaw State -6.8,,52.5,
OK,,g572,401862812,9,2026-10-29,Florida Atlantic,North Texas,False,-9.5155,-4.7105,2.9,2.9,7.705,7.705,0.0,North Texas -7.7,North Texas -7.7,,60.45,
OK,,g575,401866451,9,2026-10-30,Kent State,Sacramento State,False,-20.008,-17.4333,2.5,2.5,5.0747,5.0747,0.0,Sacramento State -5.1,Sacramento State -5.1,,52.2,
OK,,g576,401861966,9,2026-10-31,Connecticut,Air Force,False,-9.1105,-6.9305,3.2,3.2,5.38,5.38,0.0,Air Force -5.4,Air Force -5.4,,52.7,
OK,,g579,401860908,9,2026-10-31,Texas State,Boise State,False,-3.3455,5.2095,2.8,2.8,11.355,11.355,0.0,Boise State -11.4,Boise State -11.4,,61.15,
OK,,g580,401856848,9,2026-10-31,Utah,Cincinnati,False,13.042,3.852,2.1,2.1,-7.09,-7.09,0.0,Utah -7.1,Utah -7.1,,54.55,
OK,,g583,401862815,9,2026-10-31,Temple,East Carolina,False,-9.5155,-1.0655,1.9,1.9,10.35,10.35,0.0,East Carolina -10.3,East Carolina -10.3,,54.85,
OK,,g585,401860924,9,2026-10-31,Oregon State,Fresno State,False,-9.153,-1.9905,2.7,2.7,9.8625,9.8625,0.0,Fresno State -9.9,Fresno State -9.9,,45.45,
OK,,g589,401858501,9,2026-10-31,Minnesota,Indiana,False,3.557,27.277,1.9,1.9,25.62,25.62,0.0,Indiana -25.6,Indiana -25.6,,47.85,
OK,,g590,401858502,9,2026-10-31,Wisconsin,Iowa,False,4.417,13.6395,2.4,2.4,11.6225,11.6225,0.0,Iowa -11.6,Iowa -11.6,,43.35,
OK,,g591,401856847,9,2026-10-31,Oklahoma State,Iowa State,False,1.7045,2.057,2.7,2.7,3.0525,3.0525,0.0,Iowa State -3.1,Iowa State -3.1,,49.35,
OK,,g595,401862814,9,2026-10-31,Army,Memphis,False,-3.168,-1.253,2.5,2.5,4.415,4.415,0.0,Memphis -4.4,Memphis -4.4,,55.2,
OK,,g597,401859185,9,2026-10-31,Notre Dame,Navy,True,27.297,1.0895,2.6,0.0,-26.2075,-26.2075,0.0,Notre Dame -26.2,Notre Dame -26.2,,54.75,
OK,,g598,401858504,9,2026-10-31,Washington,Nebraska,False,13.6645,6.942,1.5,1.5,-5.2225,-5.2225,0.0,Washington -5.2,Washington -5.2,,50.35,
OK,,g599,401858282,9,2026-10-31,Miami-FL,North Carolina,False,23.1995,1.9295,2.5,2.5,-18.77,-18.77,0.0,Miami-FL -18.8,Miami-FL -18.8,,46.85,
OK,,g600,401864531,9,2026-10-31,UTEP,North Dakota State,False,-19.1955,-4.1667,2.5,2.5,17.5288,17.5288,0.0,North Dakota State -17.5,North Dakota State -17.5,,49.8,
OK,,g601,401856736,9,2026-10-31,South Carolina,Oklahoma,False,11.5345,18.687,3.3,3.3,10.4525,10.4525,0.0,Oklahoma -10.5,Oklahoma -10.5,,47.3,
OK,,g604,401858505,9,2026-10-31,Northwestern,Oregon,False,4.0345,27.177,2.5,2.5,25.6425,25.6425,0.0,Oregon -25.6,Oregon -25.6,,49.1,
OK,,g605,401858506,9,2026-10-31,Purdue,Penn State,False,-2.558,15.2995,3.4,3.4,21.2575,21.2575,0.0,Penn State -21.3,Penn State -21.3,,51.7,
OK,,g611,401862816,9,2026-10-31,UAB,South Florida,False,-16.8055,0.7595,2.6,2.6,20.165,20.165,0.0,South Florida -20.2,South Florida -20.2,,57.9,
OK,,g612,401858278,9,2026-10-31,SMU,Syracuse,False,12.002,-3.118,2.9,2.9,-12.22,-12.22,0.0,SMU -12.2,SMU -12.2,,50.75,
OK,,g613,401856845,9,2026-10-31,Kansas,TCU,False,4.237,8.9095,2.2,2.2,6.8725,6.8725,0.0,TCU -6.9,TCU -6.9,,54.05,
OK,,g616,401858508,9,2026-10-31,Nevada,UCLA,False,-14.253,3.027,1.7,1.7,18.98,18.98,0.0,UCLA -19,UCLA -19,,50.15,
OK,,g618,401864530,9,2026-10-31,Northern Illinois,UNLV,False,-18.008,0.3445,2.1,2.1,20.4525,20.4525,0.0,UNLV -20.5,UNLV -20.5,,52.6,
OK,,g621,401858284,9,2026-10-31,Virginia,Wake Forest,False,8.267,3.9095,3.0,3.0,-1.3575,-1.3575,0.0,Virginia -1.4,Virginia -1.4,,45.55,
OK,,g622,401866452,9,2026-10-31,Bowling Green,Western Michigan,False,-15.4455,-5.763,2.5,2.5,12.1825,12.1825,0.0,Western Michigan -12.2,Western Michigan -12.2,,43.95,
OK,,g625,401866456,10,2026-11-04,Central Michigan,Eastern Michigan,True,-12.428,-15.303,1.5,0.0,-2.875,-2.875,0.0,Central Michigan -2.9,Central Michigan -2.9,,48.8,
OK,,g627,401866457,10,2026-11-04,Toledo,Sacramento State,False,-5.238,-17.4333,2.5,2.5,-9.6953,-9.6953,0.0,Toledo -9.7,Toledo -9.7,,48.8,
OK,,g629,,10,2026-11-05,James Madison,Southern Miss,False,1.017,-13.6905,2.1,2.1,-12.6075,-12.6075,0.0,James Madison -12.6,James Madison -12.6,,53.65,
OK,,g632,,10,2026-11-07,Georgia State,Appalachian State,False,-19.4455,-11.6805,1.8,1.8,9.565,9.565,0.0,Appalachian State -9.6,Appalachian State -9.6,,56.6,
OK,,g633,401856852,10,2026-11-07,Colorado,Arizona State,False,-0.1305,6.4595,2.2,2.2,8.79,8.79,0.0,Arizona State -8.8,Arizona State -8.8,,50.3,
OK,,g635,401862823,10,2026-11-07,Air Force,Army,False,-6.9305,-3.168,1.8,1.8,5.5625,5.5625,0.0,Army -5.6,Army -5.6,,52.55,
OK,,g636,401856738,10,2026-11-07,Arkansas,Auburn,False,5.912,12.5795,2.6,2.6,9.2675,9.2675,0.0,Auburn -9.3,Auburn -9.3,,54.65,
OK,,g637,401856853,10,2026-11-07,Iowa State,Baylor,False,2.057,5.3245,2.5,2.5,5.7675,5.7675,0.0,Baylor -5.8,Baylor -5.8,,52.9,
OK,,g638,401858289,10,2026-11-07,Florida State,Boston College,False,8.657,-3.488,1.9,1.9,-10.245,-10.245,0.0,Florida State -10.2,Florida State -10.2,,51.55,
OK,,g639,,10,2026-11-07,Old Dominion,Coastal Carolina,False,-2.2055,-14.1705,2.3,2.3,-9.665,-9.665,0.0,Old Dominion -9.7,Old Dominion -9.7,,50.5,
OK,,g640,401860911,10,2026-11-07,Boise State,Colorado State,False,5.2095,-12.1455,2.0,2.0,-15.355,-15.355,0.0,Boise State -15.4,Boise State -15.4,,49.25,
OK,,g643,,10,2026-11-07,Missouri State,Florida International,False,-15.263,-13.2455,1.8,1.8,3.8175,3.8175,0.0,Florida International -3.8,Florida International -3.8,,54.05,
OK,,g648,,10,2026-11-07,Sam Houston,Jacksonville State,False,-23.6255,-9.423,2.5,2.5,16.7025,16.7025,0.0,Jacksonville State -16.7,Jacksonville State -16.7,,55.45,
OK,,g649,401856850,10,2026-11-07,Central Florida,Kansas,False,1.862,4.237,2.4,2.4,4.775,4.775,0.0,Kansas -4.8,Kansas -4.8,,50.75,
OK,,g650,401856854,10,2026-11-07,Oklahoma State,Kansas State,False,1.7045,8.392,3.8,3.8,10.4875,10.4875,0.0,Kansas State -10.5,Kansas State -10.5,,54.75,
OK,,g653,,10,2026-11-07,South Alabama,Louisiana,False,-10.968,-9.8605,2.7,2.7,3.8075,3.8075,0.0,Louisiana -3.8,Louisiana -3.8,,58.6,
OK,,g654,401858511,10,2026-11-07,Michigan State,Michigan,False,0.547,16.597,2.9,2.9,18.95,18.95,0.0,Michigan -18.9,Michigan -18.9,,50.8,
OK,,g657,401856742,10,2026-11-07,Vanderbilt,Mississippi State,False,11.8245,5.4545,2.6,2.6,-3.77,-3.77,0.0,Vanderbilt -3.8,Vanderbilt -3.8,,57.15,
OK,,g663,401862821,10,2026-11-07,Rice,North Texas,False,-15.1505,-4.7105,2.9,2.9,13.34,13.34,0.0,North Texas -13.3,North Texas -13.3,,54.0,
OK,,g665,401858291,10,2026-11-07,Miami-FL,Notre Dame,False,23.1995,27.297,3.2,3.2,7.2975,7.2975,0.0,Notre Dame -7.3,Notre Dame -7.3,Notre Dame -6.5,51.45,54.5
OK,,g667,401856741,10,2026-11-07,Georgia,Ole Miss,False,25.3895,18.542,2.4,2.4,-4.4475,-4.4475,0.0,Georgia -4.4,Georgia -4.4,,53.1,
OK,,g669,401858515,10,2026-11-07,Maryland,Purdue,False,1.747,-2.558,1.3,1.3,-3.005,-3.005,0.0,Maryland -3,Maryland -3,,50.0,
OK,,g673,401858285,10,2026-11-07,Clemson,Syracuse,False,12.1145,-3.118,2.9,2.9,-12.3325,-12.3325,0.0,Clemson -12.3,Clemson -12.3,,47.7,
OK,,g674,401856745,10,2026-11-07,Kentucky,Tennessee,False,5.9595,15.7695,2.3,2.3,12.11,12.11,0.0,Tennessee -12.1,Tennessee -12.1,,53.95,
OK,,g675,401856856,10,2026-11-07,West Virginia,Texas Tech,False,0.842,23.1195,3.2,3.2,25.4775,25.4775,0.0,Texas Tech -25.5,Texas Tech -25.5,,52.1,
OK,,g676,,10,2026-11-07,Louisiana Tech,Troy,False,-9.2555,-7.8705,1.7,1.7,3.085,3.085,0.0,Troy -3.1,Troy -3.1,,53.15,
OK,,g680,401864532,10,2026-11-07,Hawaii,UTEP,False,-4.028,-19.1955,2.5,2.5,-12.6675,-12.6675,0.0,Hawaii -12.7,Hawaii -12.7,,52.25,
OK,,g681,401856849,10,2026-11-07,BYU,Utah,False,14.1595,13.042,3.3,3.3,2.1825,2.1825,0.0,Utah -2.2,Utah -2.2,,52.75,
OK,,g686,401866458,11,2026-11-10,Western Michigan,Akron,False,-5.763,-17.8955,0.7,0.7,-11.4325,-11.4325,0.0,Western Michigan -11.4,Western Michigan -11.4,,44.85,
OK,,g687,401866459,11,2026-11-10,Kent State,Bowling Green,False,-20.008,-15.4455,1.5,1.5,6.0625,6.0625,0.0,Bowling Green -6.1,Bowling Green -6.1,,47.25,
OK,,g691,401866463,11,2026-11-11,Massachusetts,Toledo,False,-27.9655,-5.238,2.6,2.6,25.3275,25.3275,0.0,Toledo -25.3,Toledo -25.3,,47.15,
OK,,g692,401862824,11,2026-11-12,Memphis,South Florida,False,-1.253,0.7595,2.6,2.6,4.6125,4.6125,0.0,South Florida -4.6,South Florida -4.6,,57.95,
OK,,g693,,11,2026-11-12,Louisiana,UL-Monroe,False,-9.8605,-20.268,1.5,1.5,-8.9075,-8.9075,0.0,Louisiana -8.9,Louisiana -8.9,,55.65,
OK,,g694,401856860,11,2026-11-13,Houston,Colorado,False,8.382,-0.1305,2.6,2.6,-5.9125,-5.9125,0.0,Houston -5.9,Houston -5.9,,52.65,
OK,,g696,401864538,11,2026-11-14,San Jose State,Air Force,False,-14.4105,-6.9305,3.2,3.2,10.68,10.68,0.0,Air Force -10.7,Air Force -10.7,,52.6,
OK,,g699,401856858,11,2026-11-14,Baylor,BYU,False,5.3245,14.1595,2.1,2.1,10.935,10.935,0.0,BYU -10.9,BYU -10.9,,55.95,
OK,,g700,401860914,11,2026-11-14,Oregon State,Boise State,False,-9.153,5.2095,2.8,2.8,17.1625,17.1625,0.0,Boise State -17.2,Boise State -17.2,,50.05,
OK,,g701,401856857,11,2026-11-14,Arizona State,Central Florida,False,6.4595,1.862,2.7,2.7,-1.8975,-1.8975,0.0,Arizona State -1.9,Arizona State -1.9,,48.0,
OK,,g702,401862825,11,2026-11-14,East Carolina,Charlotte,False,-1.0655,-23.1705,1.7,1.7,-20.405,-20.405,0.0,East Carolina -20.4,East Carolina -20.4,,51.45,
OK,,g703,401858297,11,2026-11-14,Georgia Tech,Clemson,False,6.1295,12.1145,2.5,2.5,8.485,8.485,0.0,Clemson -8.5,Clemson -8.5,,49.35,
OK,,g705,401861967,11,2026-11-14,James Madison,Connecticut,False,1.017,-9.1105,1.9,1.9,-8.2275,-8.2275,0.0,James Madison -8.2,James Madison -8.2,,52.05,
OK,,g709,401864537,11,2026-11-14,North Dakota State,Hawaii,False,-4.1667,-4.028,2.1,2.1,2.2387,2.2387,0.0,Hawaii -2.2,Hawaii -2.2,,52.65,
OK,,g713,401856884,11,2026-11-14,Florida,Kentucky,False,14.092,5.9595,2.7,2.7,-5.4325,-5.4325,0.0,Florida -5.4,Florida -5.4,,46.15,
OK,,g714,401856885,11,2026-11-14,Texas,LSU,False,24.792,18.0145,3.9,3.9,-2.8775,-2.8775,0.0,Texas -2.9,Texas -2.9,,48.45,
OK,,g717,,11,2026-11-14,Appalachian State,Marshall,False,-11.6805,-8.323,1.3,1.3,4.6575,4.6575,0.0,Marshall -4.7,Marshall -4.7,,59.25,
OK,,g719,401858296,11,2026-11-14,Duke,Miami-FL,False,4.427,23.1995,1.7,1.7,20.4725,20.4725,0.0,Miami-FL -20.5,Miami-FL -20.5,,54.2,
OK,,g720,401858521,11,2026-11-14,Washington,Michigan State,False,13.6645,0.547,2.0,2.0,-11.1175,-11.1175,0.0,Washington -11.1,Washington -11.1,,51.3,
OK,,g723,401858300,11,2026-11-14,Syracuse,NC State,False,-3.118,4.6645,3.1,3.1,10.8825,10.8825,0.0,NC State -10.9,NC State -10.9,,52.45,
OK,,g724,401864539,11,2026-11-14,UNLV,New Mexico,False,0.3445,-2.1405,0.9,0.9,-1.585,-1.585,0.0,UNLV -1.6,UNLV -1.6,,55.65,
OK,,g727,401858294,11,2026-11-14,Boston College,Notre Dame,False,-3.488,27.297,3.2,3.2,33.985,33.985,0.0,Notre Dame -34,Notre Dame -34,,53.8,
OK,,g728,401858522,11,2026-11-14,Northwestern,Ohio State,False,4.0345,30.5145,3.0,3.0,29.48,29.48,0.0,Ohio State -29.5,Ohio State -29.5,,47.15,
OK,,g730,401856863,11,2026-11-14,Texas Tech,Oklahoma State,False,23.1195,1.7045,2.8,2.8,-18.615,-18.615,0.0,Texas Tech -18.6,Texas Tech -18.6,,52.85,
