season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_url
2021,6,36,"UCLA","4-2",10.6,37.9,10,27.5,74,0.3,20,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,37,"NC St.","4-1",10.6,29.6,62,18.8,20,-0.1,93,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,38,"Minnesota","3-2",10.6,32.5,44,22.0,36,0.1,48,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,39,"Oregon","4-1",10.3,33.4,40,23.5,49,0.5,5,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,40,"Fresno St.","4-2",10.2,36.1,17,25.9,61,-0.1,72,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,41,"App. St.","4-1",9.2,32.7,42,23.8,50,0.2,23,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,42,"San Diego St.","4-0",9.1,21.9,111,12.9,5,0.2,31,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,43,"BYU","5-1",9.0,34.2,31,25.0,54,-0.2,99,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,44,"SMU","6-0",8.7,36.0,20,27.0,68,-0.3,118,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,45,"Virginia","4-2",8.1,36.5,15,28.2,82,-0.2,109,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,46,"Kansas St.","3-2",7.8,31.5,49,23.9,51,0.1,43,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,47,"Purdue","3-2",7.8,29.4,63,21.6,32,0.0,68,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,48,"Wake Forest","6-0",7.8,35.2,27,27.6,75,0.2,28,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,49,"Va. Tech","3-2",7.7,31.0,50,23.3,46,0.0,56,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,50,"USC","3-3",7.5,36.1,19,28.7,83,0.1,39,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,51,"Marshall","3-3",7.4,29.2,66,21.7,33,-0.1,88,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,52,"Syracuse","3-3",6.9,29.9,59,22.8,41,-0.2,100,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,53,"UCF","3-2",6.8,35.9,22,29.4,88,0.3,18,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,54,"Washington","2-3",6.8,29.2,68,22.2,40,-0.2,114,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,55,"Florida St.","2-4",6.7,33.7,36,27.2,71,0.1,42,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,56,"Air Force","5-1",6.6,28.9,70,22.1,38,-0.2,107,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,57,"Ga. Tech","3-3",6.5,30.0,58,23.3,47,-0.2,102,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,58,"LSU","3-3",6.4,33.9,34,27.8,78,0.4,10,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,59,"Indiana","2-3",6.0,27.6,77,21.5,31,-0.1,78,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,60,"Louisville","3-3",5.8,36.9,13,31.2,98,0.1,47,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,61,"Boise St.","3-3",5.8,30.7,52,25.2,55,0.2,25,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,62,"W. Virginia","2-4",5.7,29.7,61,24.0,52,0.0,69,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,63,"Houston","5-1",5.5,27.8,75,22.0,35,-0.3,115,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,64,"Texas Tech","4-2",5.4,34.1,33,29.0,86,0.4,11,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,65,"Oregon St.","4-2",5.3,37.1,12,32.0,105,0.2,30,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,66,"Missouri","3-3",4.1,33.9,35,30.4,93,0.6,1,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,67,"Rutgers","3-3",3.5,25.5,89,21.9,34,-0.1,76,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,68,"Nevada","4-1",3.5,30.5,56,27.0,69,0.0,57,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,69,"UAB","4-2",3.3,23.7,99,20.3,24,-0.2,105,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,70,"Toledo","3-3",2.7,23.4,101,20.5,25,-0.2,98,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,71,"Wyoming","4-1",2.4,24.8,94,22.1,37,-0.4,119,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,72,"S. Carolina","3-3",1.9,24.5,96,22.9,43,0.3,16,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,73,"Tulsa","2-4",1.2,27.5,79,26.3,64,0.0,65,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,74,"Louisiana","4-1",0.9,29.2,67,28.1,81,-0.1,95,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,75,"California","1-4",0.8,28.7,71,27.8,77,-0.1,82,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,76,"Army","4-1",0.7,26.3,84,25.9,62,0.4,9,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,77,"UTSA","6-0",0.5,28.5,72,28.1,80,0.1,41,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,78,"Duke","3-3",0.3,29.4,64,28.9,84,-0.2,101,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,79,"Memphis","3-3",0.2,29.9,60,29.7,90,0.0,64,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,80,"Wash. St.","3-3",0.1,30.5,55,30.6,94,0.1,38,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,81,"WKU","1-4",-0.1,32.2,45,32.4,107,0.2,29,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,82,"Northwestern","2-3",-0.8,22.3,108,22.9,42,-0.2,106,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,83,"WMU","4-2",-1.3,29.3,65,29.9,91,-0.7,130,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,84,"FAU","3-3",-1.4,25.5,90,26.8,65,-0.1,94,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,85,"Troy","3-3",-1.9,21.1,114,23.0,44,-0.1,71,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,86,"Miami-OH","2-4",-2.1,25.1,92,27.3,73,0.1,44,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,87,"San Jose St.","3-3",-2.4,25.3,91,27.8,76,0.0,55,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,88,"Colorado St.","2-3",-2.8,21.1,113,24.0,53,0.1,51,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,89,"Stanford","3-3",-3.2,27.4,80,30.6,95,0.0,66,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,90,"Hawaii","3-3",-3.3,27.6,76,31.1,97,0.1,40,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,91,"Kent St.","3-3",-4.9,28.0,74,32.5,109,-0.4,123,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,92,"ECU","3-3",-5.3,26.2,86,31.6,101,0.2,36,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,93,"CMU","3-3",-5.3,26.6,82,31.7,102,-0.2,113,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,94,"Tulane","1-5",-5.4,30.6,54,35.6,120,-0.3,116,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,95,"Illinois","2-5",-5.8,23.1,102,29.2,87,0.3,14,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,96,"Georgia St.","2-4",-6.1,26.1,87,32.1,106,-0.1,87,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,97,"NIU","4-2",-7.3,24.3,98,31.5,99,-0.1,89,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,98,"Buffalo","2-4",-7.4,24.4,97,31.5,100,-0.3,117,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,99,"EMU","4-2",-7.7,28.2,73,35.9,121,0.0,62,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,100,"Utah St.","3-2",-8.2,26.2,85,34.5,115,0.1,50,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,101,"La. Tech","2-3",-8.4,26.4,83,34.7,117,-0.1,86,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,102,"Navy","1-4",-8.5,18.6,121,26.9,66,-0.2,104,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,103,"UTEP","5-1",-8.5,22.2,109,30.7,96,0.0,63,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,104,"Ball St.","3-3",-8.8,22.9,103,31.8,103,0.0,58,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,105,"Temple","3-3",-9.3,20.6,115,30.0,92,0.1,46,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,106,"Colorado","1-4",-9.6,20.2,117,29.6,89,-0.1,90,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,107,"So. Miss","1-5",-9.7,16.1,125,25.7,58,-0.1,77,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,108,"Ohio","1-5",-9.8,25.0,93,34.3,114,-0.5,125,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,109,"Arizona","0-5",-9.8,22.8,105,32.5,108,-0.1,91,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,110,"S. Alabama","3-1",-9.9,18.0,123,28.0,79,0.1,52,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,111,"FIU","1-5",-10.6,23.5,100,34.0,112,-0.1,85,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,112,"Charlotte","4-2",-11.1,28.9,69,39.9,126,-0.1,73,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,113,"N. Texas","1-4",-11.2,22.5,106,33.6,110,-0.2,108,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,114,"MTSU","2-4",-11.5,22.8,104,34.5,116,0.1,45,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,115,"ODU","1-5",-11.6,15.9,126,27.3,72,-0.2,97,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,116,"New Mexico","2-4",-11.7,17.2,124,28.9,85,0.1,49,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,117,"BGSU","2-4",-12.0,13.9,130,26.1,63,0.2,22,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,118,"USF","1-4",-12.3,21.4,112,33.8,111,0.1,53,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,119,"UNLV","0-5",-13.1,22.5,107,35.6,119,-0.1,70,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,120,"Ga. Southern","2-4",-14.6,20.3,116,35.3,118,0.4,12,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,121,"Kansas","1-4",-14.7,21.9,110,36.4,122,-0.1,96,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,122,"Vanderbilt","2-4",-16.6,18.1,122,34.1,113,-0.5,127,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,123,"Texas St.","1-3",-16.8,24.6,95,41.3,127,-0.1,75,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,124,"Rice","2-3",-16.9,15.5,128,31.8,104,-0.6,129,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,125,"Arkansas St.","1-5",-17.5,25.8,88,43.5,130,0.2,37,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,126,"Akron","2-4",-18.3,20.1,118,38.0,123,-0.5,126,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,127,"NMSU","1-6",-22.0,20.1,119,41.7,128,-0.4,120,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,128,"UMass","1-5",-23.3,20.0,120,42.7,129,-0.6,128,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,129,"UConn","0-7",-24.0,15.6,127,39.4,125,-0.2,103,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,6,130,"ULM","2-3",-24.4,14.7,129,38.9,124,-0.2,112,"https://www.espn.com/college-football/insider/story/_/id/32373304/college-football-sp+-rankings-week-6"
2021,4,1,"Georgia","4-0",26.9,37.3,14,10.4,1,0.0,58,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,2,"Alabama","4-0",26.3,41.4,4,15.3,7,0.2,22,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,3,"Ohio St.","3-1",24.8,46.2,1,21.9,32,0.5,2,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,4,"Florida","3-1",22.2,41.7,3,19.6,23,0.1,50,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,5,"Penn St.","4-0",21.1,35.7,18,14.6,6,0.0,61,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,6,"Oklahoma","4-0",21.0,40.7,7,20.1,25,0.4,4,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,7,"Clemson","2-2",20.8,33.4,34,12.5,2,0.0,62,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,8,"Michigan","4-0",20.4,35.8,17,15.8,8,0.3,9,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,9,"Arizona St.","3-1",17.3,35.1,21,18.2,16,0.4,8,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,10,"UCLA","3-1",17.0,41.9,2,25.1,55,0.2,24,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,11,"Wisconsin","1-2",16.9,30.4,50,13.7,4,0.2,29,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,12,"Texas A&M","3-1",16.1,30.3,52,14.5,5,0.3,13,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
2021,4,13,"Ole Miss","3-0",15.8,41.2,5,25.3,57,-0.1,93,"https://www.espn.com/college-football/insider/story/_/id/32284525/college-football-sp+-rankings-week-4"
